Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
정대현,Bears,22,1,1,7.902448766517281,12,5,0,0,0,0,0,27.1,136,29,27,24,2,25,0,1,1,1,21
문성현,Heroes,22,9,4,5.906252464280561,20,17,0,0,0,0,1,85.1,402,96,59,56,12,48,0,5,4,0,51
김대유,Wyverns,23,0,1,10.028542463425197,9,3,0,0,0,0,0,11.2,65,12,13,13,1,19,0,1,3,0,14
김현우,Lions,26,1,0,2.3225806451612905,29,0,0,0,0,0,1,31,123,25,8,8,4,8,0,1,3,0,29
심동섭,Tigers,22,1,5,5.518244333862852,57,0,0,0,4,2,9,45.2,209,44,30,28,3,28,1,3,4,0,46
이태양,Eagles,23,7,10,5.294117647058823,30,26,0,0,0,0,0,153,677,183,100,90,27,41,2,7,10,1,96
문광은,Wyverns,26,1,2,6.336728527372197,9,7,0,0,0,0,0,32.2,149,40,26,23,7,10,0,0,1,0,23
이상백,Wyverns,27,0,0,4.395359170338654,16,0,0,0,1,0,0,14.1,65,13,7,7,3,6,0,2,3,0,14
이태양,Dinos,21,0,1,6.456535927996602,9,1,0,0,0,0,1,15.1,80,19,11,11,3,13,0,4,2,0,9
윤지웅,Twins,26,1,2,4.25,53,0,0,0,0,0,6,36,166,40,20,17,4,16,1,3,1,0,34
김대우,Heroes,25,2,2,5.4977348994504975,30,9,0,0,1,0,0,73.2,347,88,48,45,9,45,0,8,4,0,66
한승혁,Tigers,21,1,5,7.210223365792705,26,6,0,0,0,1,0,58.2,277,62,47,47,5,48,0,3,6,0,54
유창식,Eagles,22,4,4,4.138687744742858,21,18,0,0,0,0,0,91.1,436,100,54,42,2,72,1,3,11,0,53
신동훈,Twins,20,1,0,3.48388232851111,5,0,0,0,0,0,0,10.1,45,10,5,4,0,5,0,3,0,0,4
윤명준,Bears,25,7,3,5.274415984332993,61,0,0,0,0,1,16,71.2,308,78,44,42,10,23,0,1,5,0,55
변시원,Bears,21,0,0,5.079203124845972,31,0,0,0,0,0,3,33.2,141,35,21,19,3,10,0,4,1,1,29
한현희,Heroes,21,4,2,3.20338838068308,66,0,0,0,2,3,31,78.2,342,75,30,28,6,31,1,4,2,0,83
임준섭,Tigers,24,5,11,6.061208682119342,29,24,1,1,0,0,0,130.2,588,157,95,88,15,67,1,6,8,0,54
홍성민,Giants,24,2,3,4.75,14,6,0,0,0,0,0,36,156,42,23,19,7,12,0,0,0,0,11
임기영,Eagles,21,1,1,6.749989965397662,14,0,0,0,0,0,0,22.2,116,38,24,17,6,9,0,2,0,0,17
김기현,Eagles,25,0,1,5.785722641081128,24,0,0,0,0,0,1,23.1,118,38,21,15,9,7,0,1,0,0,15
노성호,Dinos,24,1,2,4.4689684565106464,15,6,0,0,0,0,1,48.1,212,44,25,24,6,28,0,2,4,0,37
이민호,Dinos,20,7,2,5.011363636363637,51,6,0,0,2,3,8,88,398,93,53,49,19,38,2,8,6,0,73
함덕주,Bears,19,1,0,4.443043660062814,31,0,0,0,0,1,2,26.1,111,24,13,13,2,12,0,1,2,0,23
조상우,Heroes,19,6,2,2.4663474203573332,48,0,0,0,0,2,11,69.1,280,53,21,19,2,29,0,3,6,1,73
박준표,Tigers,22,0,1,7.94116466517372,13,0,0,0,0,0,0,22.2,108,28,22,20,3,11,0,4,2,0,6
송창현,Eagles,24,1,9,6.693280314787677,20,17,0,0,0,0,0,79.1,390,104,69,59,11,60,2,3,4,0,30
손정욱,Dinos,23,2,1,4.704545454545454,67,0,0,0,1,0,16,44,194,40,24,23,3,25,0,1,3,0,38
이성민,Dinos,24,1,2,5.785714285714286,9,5,0,0,0,0,0,28,134,37,22,18,0,16,0,1,3,0,14
임지섭,Twins,18,1,2,6.74998449199078,4,3,0,0,0,0,0,14.2,73,15,11,11,1,17,0,1,3,0,8
최병욱,Bears,25,0,0,6.612258539382879,12,0,0,0,0,0,0,16.1,77,24,12,12,4,7,0,0,0,0,9
하영민,Heroes,19,3,5,7.219255018619302,14,13,0,0,0,0,0,62.1,288,84,52,50,9,28,0,0,2,0,43
김지훈,Tigers,22,0,1,8.526293107407485,10,0,0,0,0,0,0,12.2,63,19,12,12,2,9,0,0,1,0,7
최영환,Eagles,22,1,2,7.0979342363857265,50,0,0,0,1,1,2,64.2,304,76,54,51,9,43,2,6,9,1,42
조영우,Eagles,19,0,1,10.636363636363637,6,2,0,0,0,0,0,11,58,22,13,13,4,4,0,0,0,0,8
박민호,Wyverns,22,2,3,5.457452677564254,17,4,0,0,0,0,0,31.1,152,41,25,19,3,10,0,9,1,0,12
마일영,Eagles,33,0,0,8.55,19,0,0,0,0,0,1,20,106,32,20,19,1,9,0,4,2,1,8
신승현,Twins,30,0,0,5.869578116360547,11,0,0,0,0,0,1,15.1,81,21,15,10,2,9,0,4,2,0,12
이동현,Twins,31,5,1,2.7303385414908665,61,0,0,0,2,4,23,59.1,250,54,18,18,2,21,1,8,3,0,38
김태영,Tigers,34,5,4,5.6842069599459295,48,0,0,0,1,5,11,50.2,228,56,34,32,6,17,2,5,1,0,45
정대현,Giants,35,4,2,4.071428571428571,60,0,0,0,2,2,13,42,181,40,19,19,2,13,2,6,0,0,27
채병용,Wyverns,32,8,12,6.369230769230769,27,24,1,0,0,1,0,130,585,151,94,92,27,49,0,8,2,0,87
김건한,Lions,33,0,1,5.449546052378079,34,0,0,0,1,0,0,36.1,166,42,27,22,2,9,1,8,4,0,23
이재영,Wyverns,35,1,0,6.1875,38,0,0,0,0,0,4,48,209,45,35,33,7,28,0,0,5,0,42
권혁,Lions,30,3,2,2.855766612046854,38,0,0,0,0,1,1,34.2,137,27,13,11,4,11,1,0,1,0,38
안지만,Lions,30,6,3,3.754012609682037,55,0,0,0,1,4,27,62.1,263,51,27,26,5,30,2,4,4,0,67
고효준,Wyverns,31,2,5,9.176470588235293,21,8,0,0,0,0,1,51,252,67,57,52,11,38,0,5,5,0,40
이명우,Giants,32,0,6,7.015753299798214,64,0,0,0,0,1,11,42.1,209,64,37,33,1,23,4,1,2,0,31
김진우,Tigers,31,3,4,5.955880014130082,28,13,0,0,1,1,1,90.2,429,100,66,60,8,61,0,7,10,0,85
마정길,Heroes,35,3,3,4.78125,56,0,0,0,0,0,7,64,285,57,37,34,9,30,0,12,2,0,55
윤길현,Wyverns,30,3,3,3.9017319531898536,59,0,0,0,7,3,9,57.2,247,49,27,25,7,28,2,1,9,0,63
노경은,Bears,30,3,15,9.02732819948529,29,19,0,0,0,0,0,109.2,530,147,117,110,14,69,0,1,8,0,74
김성배,Giants,33,1,0,5.975405165089806,46,0,0,0,4,3,11,40.2,199,54,28,27,7,22,2,2,2,0,32
김승회,Giants,33,1,2,3.0535714285714284,54,0,0,0,20,3,4,56,229,47,19,19,4,18,0,3,1,0,40
임준혁,Tigers,29,1,3,5.0625,30,0,0,0,0,1,2,32,145,34,24,18,3,18,1,2,3,0,17
안영명,Eagles,29,7,6,4.5153567157265195,48,6,0,0,4,1,6,97.2,447,114,59,49,8,36,1,13,3,0,64
윤규진,Eagles,29,7,2,4.625,43,0,0,0,9,3,3,72,311,69,39,37,11,31,2,1,8,0,73
송은범,Tigers,30,4,8,7.322030584418469,27,11,0,0,0,0,0,78.2,390,114,73,64,11,43,0,5,12,0,60
심수창,Giants,33,0,0,9.152526691116249,11,0,0,0,2,0,0,19.2,89,24,20,20,7,8,0,0,1,0,14
오주원,Heroes,29,5,6,6.445945945945946,21,14,0,0,0,0,0,74,341,99,59,53,14,33,0,3,2,0,31
윤성환,Lions,32,12,7,4.385527364961014,28,28,1,1,0,0,0,170.1,728,196,87,83,18,37,0,8,4,0,133
최대성,Giants,29,2,2,2.5808841627374557,41,0,0,0,0,0,1,45.1,198,41,17,13,1,25,0,3,9,0,43
박근홍,Lions,28,1,0,4.450554394551852,42,0,0,0,0,0,5,30.1,141,25,16,15,4,28,0,3,3,0,26
송창식,Eagles,29,1,3,7.448275862068965,26,1,0,0,1,3,3,29,138,35,24,24,9,14,1,3,2,0,21
신재웅,Twins,32,8,3,3.796875,57,2,0,0,0,5,8,64,271,62,29,27,7,26,0,2,1,0,46
홍성용,Dinos,27,0,1,4.263146553703742,22,0,0,0,0,0,3,12.2,57,12,7,6,1,8,1,1,0,0,5
박정배,Wyverns,32,6,4,5.815388881528474,43,0,0,0,1,2,10,43.1,197,42,29,28,3,23,3,6,5,0,34
금민철,Heroes,27,3,5,6.047995385745708,11,11,0,0,0,0,0,41.2,208,51,35,28,4,30,0,7,3,0,24
전유수,Wyverns,27,7,4,4.996060891193405,67,0,0,0,0,2,5,84.2,383,99,51,47,11,37,3,3,5,0,72
박성훈,Heroes,31,1,0,8.042535893281881,15,0,0,0,0,0,0,15.2,74,23,14,14,5,7,0,0,1,0,12
윤근영,Eagles,28,2,3,7.163265306122449,36,1,0,0,0,0,5,49,239,71,41,39,6,23,1,7,1,0,28
김선규,Twins,28,0,3,7.132061868369659,19,0,0,0,0,0,1,17.2,93,25,21,14,2,9,1,6,1,0,7
김진성,Dinos,29,3,3,4.096554418468092,58,0,0,0,25,2,1,48.1,211,40,25,22,4,26,0,2,1,0,52
신창호,Tigers,27,0,1,6.157894736842105,27,1,0,0,0,0,0,38,181,40,29,26,3,24,0,2,4,0,33
김세현,Heroes,26,5,2,8,34,1,0,0,0,1,2,45,220,62,43,40,3,29,0,5,4,0,33
장원삼,Lions,31,11,5,4.1056809211267575,24,24,0,0,0,0,0,129.1,562,149,70,59,16,37,0,5,6,0,63
배장호,Giants,27,2,2,4.821428571428571,16,2,0,0,0,0,0,28,126,27,16,15,1,15,1,5,0,0,9
진해수,Wyverns,28,0,4,7.163265306122449,75,0,0,0,0,4,15,49,236,67,39,39,8,27,2,3,2,0,37
박경태,Tigers,26,0,2,12.272711160494037,16,2,0,0,0,1,1,25.2,136,49,36,35,6,13,0,2,2,0,17
유원상,Twins,28,4,5,4.367647058823529,66,0,0,0,0,5,16,68,289,67,35,33,6,23,1,2,3,0,49
김강률,Bears,25,0,1,8.099983623537748,14,1,0,0,0,0,0,16.2,80,25,16,15,5,7,0,0,1,0,13
백정현,Lions,26,0,3,5.244607914854582,27,5,0,0,1,0,1,46.1,204,51,28,27,5,17,0,3,1,0,53
이동걸,Eagles,30,0,1,4.5,8,2,0,0,0,0,0,20,84,21,15,10,4,7,0,3,0,0,16
김혁민,Eagles,27,0,4,11.152161659063092,17,4,0,0,1,1,2,30.2,161,55,39,38,8,17,1,0,7,0,22
정찬헌,Twins,24,1,3,4.44303529290592,51,0,0,0,3,0,8,52.2,239,57,26,26,5,27,9,5,3,0,41
홍상삼,Bears,24,0,3,8.571428571428571,12,3,0,0,0,0,1,21,109,26,21,20,4,20,0,2,5,1,17
임창민,Dinos,28,6,3,4.3875026151553485,41,0,0,0,1,2,5,53.1,240,50,28,26,5,29,1,2,2,1,53
정대훈,Eagles,29,3,2,7.228351884640585,34,1,0,0,1,0,0,42.1,205,64,38,34,4,14,0,9,2,0,14
유희관,Bears,28,12,9,4.41542201890516,30,30,1,0,0,0,0,177.1,779,202,98,87,21,51,0,8,5,0,112
오현택,Bears,28,4,3,3.644998053361025,58,2,0,0,0,0,4,66.2,300,81,28,27,6,18,1,5,0,0,56
강윤구,Heroes,23,1,1,7.714285714285714,24,6,0,0,0,0,1,42,215,60,43,36,17,32,0,1,6,1,36
박성호,Tigers,27,0,0,10.384615384615385,8,0,0,0,0,0,0,13,73,27,15,15,3,7,0,1,0,0,11
여건욱,Wyverns,27,3,3,6.200953768740101,28,7,0,0,0,0,0,69.2,310,81,50,48,16,28,3,0,2,0,50
정현욱,Twins,35,2,2,4.731963415208222,25,0,0,0,0,1,1,32.1,148,39,17,17,4,15,0,1,0,0,24
최영필,Tigers,40,4,2,3.1863335163202247,40,0,0,0,0,3,14,53.2,228,52,25,19,6,15,1,1,3,0,45
송신영,Heroes,37,2,1,6.590556130113474,41,0,0,0,0,0,2,42.1,197,57,33,31,7,16,1,4,3,0,28
김사율,Giants,34,2,5,5.785716882274094,33,7,0,0,0,0,2,79.1,358,95,55,51,13,30,1,3,8,0,71
박정진,Eagles,38,4,4,6.0202741495816445,60,0,0,0,9,2,7,49.1,224,54,39,33,5,25,1,1,1,0,51
심창민,Lions,21,5,2,6.80870129850744,52,0,0,0,0,1,8,38.1,188,42,33,29,7,26,2,4,2,0,38
임정우,Twins,23,2,5,4.172729298616242,25,10,0,0,0,0,0,73.1,317,79,35,34,6,26,2,5,5,1,54
배영수,Lions,33,8,6,5.453851432208741,25,24,1,0,0,0,0,133.2,597,171,87,81,14,39,1,5,4,1,111
강영식,Giants,33,2,5,4.787234042553192,52,0,0,0,0,4,14,47,203,46,25,25,4,24,0,2,4,0,42
이재우,Bears,34,1,2,5.017694880312624,11,9,0,0,0,0,1,37.2,176,41,21,21,5,22,0,3,1,0,30
이정민,Giants,35,1,1,2.430002317430799,25,0,0,0,0,1,8,33.1,152,42,14,9,1,15,1,0,2,0,25
우규민,Twins,29,11,5,4.041205788542846,29,28,0,0,0,0,0,153.2,653,170,78,69,11,34,1,12,2,0,103
정재훈,Bears,34,1,5,5.366456448539326,54,0,0,0,2,4,15,53.2,230,50,33,32,6,19,1,6,0,0,56
장원준,Giants,28,10,9,4.587096774193548,27,27,0,0,0,0,0,155,674,160,87,79,15,67,1,3,9,0,107
윤희상,Wyverns,29,0,1,5.082358985564877,7,7,0,0,0,0,0,28.1,130,36,17,16,1,9,1,3,1,0,18
손승락,Heroes,32,3,5,4.331553011171581,62,0,0,0,32,6,0,62.1,259,69,30,30,6,11,0,2,3,0,53
원종현,Dinos,26,5,3,4.056338028169014,73,0,0,0,1,3,11,71,311,62,36,32,7,31,3,8,5,0,73
이현승,Bears,30,3,3,5.072727272727272,65,3,0,0,0,1,15,55,259,68,34,31,2,23,1,3,4,1,39
차우찬,Lions,27,3,4,5.597560975609756,69,0,0,0,0,3,21,82,375,86,57,51,9,42,2,2,7,0,79
박희수,Wyverns,30,1,2,3.4838652873851337,21,0,0,0,13,3,0,20.2,88,17,8,8,1,8,2,4,0,0,29
이용찬,Bears,25,5,5,4.235294117647059,48,0,0,0,17,7,0,51,221,56,28,24,3,16,1,3,5,0,47
이상화,Giants,26,1,3,9.333333333333334,10,4,0,0,0,0,0,27,135,42,28,28,4,15,0,3,2,0,16
고창성,Dinos,29,1,1,1.8,25,0,0,0,0,1,1,25,107,25,9,5,1,7,0,3,1,0,11
손민한,Dinos,39,4,4,3.537933361404262,52,1,0,0,1,5,9,48.1,210,56,20,19,5,14,1,3,3,0,23
이혜천,Dinos,35,1,0,3,25,0,0,0,0,2,2,18,85,22,7,6,0,8,0,2,1,0,17
임경완,Wyverns,38,0,0,5.399989082358499,16,0,0,0,0,0,0,16.2,77,21,14,10,4,6,0,2,1,0,5
클레이,Eagles,26,3,4,8.325,10,10,0,0,0,0,0,40,204,62,40,37,8,25,0,3,0,0,20
찰리,Dinos,28,12,8,3.8104917250278096,28,28,1,1,0,0,0,165.1,718,184,90,70,13,55,0,9,5,2,92
타투스코,Eagles,29,2,6,7.068059298101247,14,12,1,0,0,0,0,63.2,299,64,51,50,7,45,0,6,10,0,49
밴와트,Wyverns,28,9,1,3.104998341751984,11,11,0,0,0,0,0,66.2,282,56,27,23,6,26,1,5,1,0,56
리오단,Twins,28,9,10,3.9642857142857144,28,28,2,1,0,0,0,168,707,177,80,74,13,37,1,10,8,0,77
송승준,Giants,34,8,11,5.975409836065574,24,23,0,0,0,0,0,122,572,166,91,81,16,43,0,10,4,0,89
