Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
문수호,Tigers,24,1,2,6.096770442365559,45,4,0,0,0,1,4,51.2,245,61,36,35,8,30,2,5,1,0,38
신용운,Tigers,23,8,10,4.7272727272727275,40,9,0,0,0,0,6,99,431,107,58,52,11,34,5,6,3,0,48
마정길,Eagles,28,0,1,4.5,11,0,0,0,0,0,1,12,57,15,7,6,3,6,0,1,0,0,7
윤길현,Wyverns,23,8,3,2.88,71,0,0,0,0,1,18,75,311,62,25,24,4,34,3,2,5,0,46
정재복,Twins,26,6,5,4.4168981912187775,44,13,0,0,1,0,2,126.1,541,134,65,62,6,38,3,2,4,0,71
노경은,Bears,23,1,2,4.669176280356013,29,2,0,0,0,0,1,44.1,199,45,25,23,2,25,0,3,2,0,21
전병두,Tigers,22,3,2,4.178571428571429,9,6,0,0,0,0,0,28,122,23,15,13,3,14,0,2,3,0,9
김승회,Bears,26,2,6,4.536001937989109,42,8,0,0,0,1,8,83.1,376,93,45,42,12,32,1,4,7,1,36
노환수,Unicorns,23,1,0,3.1153846153846154,51,0,0,0,0,0,10,26,118,23,10,9,2,15,1,1,2,0,24
임동규,Lions,28,1,2,5.586203957285936,30,7,0,0,0,0,0,67.2,317,86,45,42,11,29,0,5,1,0,36
김문수,Lions,27,0,1,2.25,11,0,0,0,0,0,0,12,47,8,3,3,1,2,0,3,0,0,5
임준혁,Tigers,22,0,0,1.741941164255555,7,1,0,0,0,0,0,10.1,50,8,3,2,0,12,0,1,2,1,4
안영명,Eagles,22,1,1,3.0638297872340425,61,1,0,0,5,4,15,94,390,78,33,32,9,39,3,4,2,0,79
윤규진,Eagles,22,0,1,3.9512097701041147,8,1,0,0,0,0,1,13.2,55,12,6,6,0,7,0,0,1,0,10
송은범,Wyverns,23,6,3,3.0139519910474246,24,12,0,0,0,0,2,71.2,299,68,29,24,5,32,1,2,3,0,33
이영욱,Wyverns,26,3,3,4.826813070833712,26,10,0,0,0,0,1,59.2,270,70,35,32,6,20,2,9,3,0,24
송현우,Twins,25,0,0,5.571428571428571,13,0,0,0,0,0,0,21,103,22,14,13,1,17,0,3,0,0,8
심수창,Twins,26,3,5,4.306036465234116,56,3,0,0,2,1,10,77.1,347,83,39,37,4,40,0,0,6,0,47
윤성환,Lions,25,3,0,1.0384623002729418,36,0,0,0,0,0,8,43.1,170,24,6,5,2,17,0,1,2,0,43
최대성,Giants,22,3,2,2.668606130802981,41,0,0,0,0,2,7,57.1,229,39,17,17,0,26,2,5,4,0,53
이동현,Tigers,27,0,0,6.171410746723198,9,0,0,0,0,0,0,11.2,52,10,8,8,2,7,0,1,1,0,2
이상화,Tigers,26,1,3,6.889659703787247,27,5,0,0,0,0,0,48.1,231,55,39,37,8,28,2,4,2,0,23
정우람,Wyverns,22,0,1,4.280493081863527,45,0,0,0,0,1,14,27.1,126,25,13,13,5,21,0,0,2,0,22
김명제,Bears,20,4,7,5.048144347390031,30,22,0,0,1,0,0,117.2,526,133,70,66,11,40,1,12,6,0,63
금민철,Bears,20,1,4,3.9661016949152543,53,5,0,0,0,1,6,59,257,57,30,26,2,29,0,5,2,0,43
조현근,Lions,21,1,2,3.109090909090909,46,1,0,0,0,0,1,55,226,49,20,19,5,20,0,1,1,1,48
이보근,Unicorns,21,0,1,11.7,9,0,0,0,0,0,0,10,52,15,13,13,1,6,1,1,0,0,9
조정훈,Giants,22,0,2,6.6521739130434785,17,2,0,0,0,0,1,23,109,35,17,17,3,10,0,3,1,0,12
이재율,Giants,21,0,1,5.9062313419424814,7,0,0,0,0,0,0,10.2,48,13,7,7,2,6,0,2,0,0,3
이범석,Tigers,21,0,3,4.6406215424675175,27,2,0,0,0,0,1,42.2,193,39,22,22,3,24,0,8,8,0,24
양훈,Eagles,21,7,4,3.6373077124682798,47,3,1,1,2,1,3,64.1,273,55,29,26,3,33,2,5,4,0,27
조성민,Eagles,34,1,2,4.186046511627907,12,8,0,0,0,0,0,43,191,41,23,20,3,19,2,5,0,0,18
정재훈,Bears,26,1,1,5.029411764705882,32,0,0,0,2,0,0,34,146,36,20,19,4,11,1,2,4,1,12
원용묵,Bears,21,0,0,1.5882400163045134,16,0,0,0,0,0,0,11.1,48,10,3,2,0,6,0,1,2,0,8
김세현,Unicorns,19,1,0,3.4752442433156654,20,2,0,0,0,1,0,33.2,143,30,13,13,3,15,0,1,0,0,18
장원삼,Unicorns,24,9,10,3.628451166982894,30,30,0,0,0,0,0,168.2,719,152,80,68,16,75,0,3,4,0,132
조용훈,Unicorns,19,4,7,3.2090177981970482,73,0,0,0,9,5,15,81.1,336,65,30,29,5,28,5,6,1,1,52
나승현,Giants,20,1,2,4.071428571428571,26,0,0,0,0,0,0,42,188,37,20,19,3,25,0,7,4,0,31
배장호,Giants,20,4,0,3.42253750984938,34,0,0,0,0,1,4,47.1,195,41,20,18,4,14,2,4,2,0,33
박정규,Tigers,24,1,0,4.76472004891354,14,0,0,0,0,0,1,11.1,48,11,6,6,1,4,0,0,1,0,10
손영민,Tigers,20,3,1,3.2054794520547945,54,1,0,0,0,1,2,73,316,61,29,26,4,29,2,15,3,1,46
진해수,Tigers,21,0,2,6.75,14,5,0,0,0,0,0,36,166,47,27,27,2,13,1,3,1,0,11
김경선,Eagles,23,0,1,7.615384615384615,7,1,0,0,0,0,1,13,62,19,11,11,2,5,0,1,0,0,6
유원상,Eagles,21,2,1,2.8421052631578947,8,2,0,0,1,0,0,19,76,14,6,6,2,9,0,0,4,0,13
이한진,Wyverns,23,1,2,3.4964052765697207,28,2,0,0,0,0,0,46.1,187,41,22,18,1,5,1,5,0,0,18
임태훈,Bears,18,7,3,2.398034199726711,64,0,0,0,1,4,20,101.1,416,77,28,27,2,36,6,5,2,1,93
매존,Lions,30,7,11,4.176,24,23,0,0,0,0,0,125,544,130,61,58,10,45,0,4,8,1,76
오준형,Tigers,22,3,2,5.183996044924893,18,8,0,0,0,0,0,41.2,201,55,29,24,5,17,0,4,3,1,19
정민혁,Eagles,23,1,1,3.857135894359779,13,0,0,0,0,0,0,18.2,81,16,8,8,1,8,0,4,1,0,15
송진우,Eagles,41,2,2,4.542052026506204,42,1,0,0,1,2,10,35.2,150,34,19,18,5,10,1,1,2,0,29
권준헌,Eagles,35,2,1,1.9756121916293203,23,0,0,0,1,0,1,27.1,111,24,8,6,4,8,1,1,0,1,17
조웅천,Wyverns,36,2,3,1.566963538527845,64,0,0,0,9,1,16,74.2,287,55,14,13,4,17,2,1,0,0,59
이상목,Giants,36,1,4,6.690259840416832,11,8,0,0,0,0,0,37.2,178,56,30,28,4,13,1,1,3,1,14
김원형,Wyverns,34,5,4,4.153844146251487,43,7,0,0,0,0,4,73.2,327,87,41,34,6,22,2,8,0,0,25
정민태,Unicorns,37,0,6,12.813537367562747,7,6,0,0,0,0,0,19.2,103,35,29,28,5,11,1,1,1,0,6
가득염,Wyverns,37,1,0,4.016532091292146,67,0,0,0,0,2,12,40.1,166,35,18,18,2,14,1,3,2,0,21
염종석,Giants,34,4,8,4.943661971830986,14,14,0,0,0,0,0,71,314,81,43,39,4,24,2,2,3,1,30
정민철,Eagles,35,12,5,2.8970020637721206,26,26,1,1,0,0,0,155.1,638,155,58,50,11,32,1,8,3,1,66
이대진,Tigers,33,7,6,4.108693744105052,17,16,0,0,0,0,0,76.2,335,65,37,35,5,45,1,4,7,1,47
신윤호,Twins,32,0,1,4.5,10,0,0,0,0,0,0,14,68,20,7,7,0,8,1,1,0,0,11
류택현,Twins,35,0,3,2.7,81,0,0,0,0,0,23,40,176,37,13,12,1,22,0,0,3,0,36
전준호,Unicorns,32,6,10,4.753521126760563,26,26,0,0,0,0,0,142,625,145,79,75,23,60,3,6,4,0,73
주형광,Giants,31,0,2,4.15383969370024,33,0,0,0,0,2,1,21.2,94,24,10,10,3,6,2,0,0,0,12
박석진,Twins,34,1,1,4.354838709677419,27,0,0,0,0,0,0,31,131,32,19,15,1,6,0,6,1,0,7
최원호,Twins,34,7,7,4.666666666666667,26,19,0,0,0,0,1,108,479,111,61,56,7,59,3,8,1,0,58
전병호,Lions,34,8,8,4.063116878355113,32,25,0,0,0,1,2,137.1,582,148,71,62,11,41,0,4,2,0,39
정현욱,Lions,28,0,1,5.522714584356092,11,0,0,0,1,0,0,14.2,69,15,10,9,3,9,0,2,0,0,6
김민기,Twins,30,7,5,4.279247007822234,69,0,0,0,1,2,17,88.1,379,103,44,42,3,24,1,5,3,0,43
이경필,Bears,33,1,2,5.1923029309942805,15,7,0,0,0,0,1,34.2,161,43,20,20,0,16,0,3,0,1,14
최영필,Eagles,33,5,5,4.334446612144328,33,12,0,0,2,0,1,99.2,442,120,50,48,7,39,1,4,2,1,48
황두성,Unicorns,30,7,9,4.446289867267431,46,17,0,0,1,0,3,139.2,590,121,76,69,13,51,1,1,6,3,142
문동환,Eagles,35,5,3,3.107142857142857,21,11,1,0,0,0,1,84,371,87,32,29,8,37,3,3,0,0,37
김해님,Eagles,32,0,0,1.9285714285714286,13,0,0,0,0,1,0,14,57,12,3,3,1,5,1,2,0,0,7
김경태,Wyverns,31,0,0,2.958908207047736,40,0,0,0,0,0,6,24.1,92,19,8,8,1,6,0,1,0,0,10
김수경,Unicorns,27,12,7,3.8790245097873783,30,30,0,0,0,0,0,176.1,750,170,85,76,19,61,1,2,4,0,127
김재현,Twins,27,0,1,6.096794074894442,22,0,0,0,0,0,2,10.1,54,17,7,7,3,8,0,0,1,0,5
구자운,Bears,27,2,1,2.076927114528402,6,3,0,0,0,0,0,17.1,70,13,4,4,0,8,0,2,1,0,11
송신영,Unicorns,30,3,3,3.0128741553232685,55,0,0,0,14,3,4,77.2,323,67,29,26,5,27,4,5,4,0,56
권오준,Lions,27,3,5,3.407770145536761,34,0,0,0,0,1,6,34.1,154,32,18,13,2,11,0,6,0,0,28
이승학,Bears,28,7,1,2.1657765055857907,33,6,0,0,0,0,3,62.1,255,53,15,15,3,18,1,4,4,0,38
스코비,Tigers,27,8,10,3.918216137371496,22,20,0,0,0,0,0,126.1,543,123,57,55,11,62,6,5,4,0,58
강영식,Giants,26,0,0,3.857142857142857,58,0,0,0,0,0,5,35,145,27,15,15,5,13,0,1,4,0,39
우규민,Twins,22,5,6,2.6538461538461537,62,0,0,0,30,13,0,78,319,58,24,23,3,31,8,7,2,0,26
정재훈,Bears,27,5,3,2.440677966101695,52,2,0,0,25,4,0,59,263,54,22,16,2,32,6,5,2,0,54
장원준,Giants,21,8,12,4.673076923076923,32,28,0,0,0,0,0,156,707,171,87,81,14,69,7,9,10,0,103
허준혁,Giants,21,1,1,4.408172359588586,10,2,0,0,0,0,0,16.1,80,26,10,8,1,4,0,3,0,0,4
랜들,Bears,30,12,8,3.1217103274762676,28,28,0,0,0,0,0,164.1,684,142,60,57,16,55,4,10,3,0,113
이현승,Unicorns,23,1,2,7.147048198656348,45,0,0,0,0,0,5,22.2,105,33,19,18,1,9,1,0,0,0,14
차우찬,Lions,20,0,0,6.107142857142857,23,1,0,0,0,0,0,28,116,27,20,19,7,7,0,0,0,1,17
한기주,Tigers,20,2,3,2.4312808516057425,55,0,0,0,25,4,0,70.1,280,53,19,19,4,19,2,9,2,1,66
레이번,Wyverns,32,17,8,3.2653369345110783,32,32,1,0,0,0,0,184.2,800,167,74,67,13,86,0,13,2,0,98
박명환,Twins,30,10,6,3.1867022701493326,27,26,0,0,0,0,0,155.1,659,133,59,55,11,72,0,4,7,1,117
손민한,Giants,32,13,10,3.3402061855670104,30,30,0,0,0,0,0,194,797,191,74,72,17,48,4,2,4,0,95
임경완,Giants,31,7,1,3.254462733865524,65,0,0,0,0,1,6,74.2,328,73,28,27,2,35,5,12,1,0,52
이승호,Twins,25,2,2,4.283656045883789,27,13,0,0,0,0,0,69.1,319,69,37,33,3,39,1,2,4,0,51
최향남,Giants,36,5,12,5.0027384195921885,24,24,0,0,0,0,0,122.1,547,139,74,68,13,39,1,10,0,1,66
카브레라,Giants,35,3,4,3.6529391272269263,56,0,0,0,22,6,0,56.2,236,49,30,23,5,19,7,1,1,1,60
송승준,Giants,27,5,5,3.8461538461538463,25,17,2,0,0,0,0,117,504,115,52,50,13,49,7,6,5,0,76
