Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
김태훈,Heroes,26,2,2,6.041954012547998,33,3,0,0,2,1,1,47.2,218,61,33,32,10,18,0,4,2,0,36
한현희,Heroes,25,11,7,4.792899408284024,30,28,0,0,0,0,0,169,756,208,98,90,22,49,0,20,6,0,105
김원중,Giants,25,8,7,6.935796079664924,30,30,0,0,0,0,0,145.1,681,173,115,112,28,77,1,11,7,0,137
김윤동,Tigers,25,7,6,3.70161130897281,64,0,0,0,4,2,18,82.2,369,71,39,34,9,54,7,2,7,0,79
임기영,Tigers,25,8,9,6.257142857142857,29,19,0,0,0,1,2,105,491,145,79,73,20,34,2,12,2,0,68
문승원,Wyverns,28,8,9,4.5995471188146215,31,27,0,0,1,0,1,150.2,656,180,86,77,24,37,0,4,4,0,122
노성호,Dinos,28,1,2,7.16325833529031,20,4,0,0,0,0,0,32.2,158,35,29,26,6,29,1,1,7,0,36
이민호,Dinos,24,5,4,4.68,50,0,0,0,14,7,0,50,224,52,34,26,8,19,1,3,2,1,42
신재영,Heroes,28,8,9,6.750022191823335,26,21,0,0,0,0,1,101.1,452,133,80,76,31,23,2,8,0,0,53
이형범,Dinos,24,1,1,5.166666666666667,23,4,0,0,0,0,0,54,238,62,36,31,5,24,2,1,3,0,22
최금강,Dinos,29,0,1,8.43750718449455,19,4,0,0,0,0,1,37.1,183,51,36,35,8,22,0,2,3,1,18
배재준,Twins,23,1,0,4.42241015729398,16,5,0,0,0,0,0,38.2,174,34,24,19,3,20,0,1,3,0,41
함덕주,Bears,23,6,3,2.955223880597015,62,0,0,0,27,4,3,67,293,58,23,22,4,37,3,4,4,0,75
조상우,Heroes,23,1,2,3.789473684210526,18,0,0,0,9,5,0,19,78,16,11,8,1,6,0,2,0,0,23
조성운,Heroes,28,0,0,7.424990617644721,25,0,0,0,0,1,0,26.2,128,35,24,22,6,13,0,0,3,0,25
박진형,Giants,24,3,2,6.230769230769231,13,0,0,0,0,4,1,13,69,23,12,9,1,8,0,1,0,0,11
구승민,Giants,28,7,4,3.665156599633665,64,0,0,0,0,5,14,73.2,307,62,33,30,12,31,6,3,2,1,75
장현식,Dinos,23,3,2,7.424990617644721,21,0,0,0,2,1,1,26.2,126,31,22,22,7,17,1,0,3,0,24
박진우,Dinos,28,1,0,3.6610106764464994,11,1,0,0,0,0,1,19.2,80,18,8,8,2,5,1,2,0,0,15
고영표,Wiz,26,6,9,5.133802816901408,25,23,3,1,0,0,0,142,620,175,91,81,17,25,1,14,2,1,134
심재민,Wiz,24,4,5,4.609756097560975,44,0,0,0,2,1,3,41,179,47,25,21,5,17,3,2,4,0,36
박세웅,Giants,22,1,5,9.918367346938776,14,12,0,0,0,0,0,49,258,83,54,54,10,29,0,4,3,0,40
류희운,Wiz,23,1,1,4.909090909090909,29,2,0,0,0,0,1,44,195,53,25,24,11,14,0,2,3,0,28
하영민,Heroes,23,0,2,7.714301629280026,9,1,0,0,0,0,0,16.1,89,30,18,14,3,7,0,1,0,0,10
서균,Eagles,26,1,1,5.785719212224834,56,0,0,0,1,3,10,37.1,168,39,26,24,7,16,0,7,3,0,22
이승진,Wyverns,23,0,1,4.5725841619000605,34,2,0,0,0,0,0,41.1,189,41,25,21,6,20,1,4,6,0,37
배재환,Dinos,23,3,3,4.5,31,0,0,0,1,1,2,36,169,37,18,18,6,25,1,1,3,0,34
엄상백,Wiz,21,1,8,5.438852652441788,55,0,0,0,2,3,12,46.1,211,51,33,28,4,17,5,8,3,0,44
정성곤,Wiz,21,1,0,2.958908207047736,24,0,0,0,0,1,5,24.1,104,23,8,8,3,11,0,0,0,0,23
주권,Wiz,23,3,9,8.386363636363637,46,10,0,0,0,1,4,88,407,118,85,82,16,27,1,7,4,0,54
윤수호,Bears,25,0,1,9.236854391431375,17,0,0,0,0,0,0,25.1,127,33,31,26,4,17,2,1,1,0,19
최원태,Heroes,21,13,7,3.9528636257223853,23,23,1,0,0,0,0,134.1,577,144,62,59,8,35,0,11,3,0,101
김택형,Wyverns,21,1,2,7.714263433403998,14,0,0,0,0,0,2,11.2,52,9,10,10,1,10,0,0,2,0,11
이민우,Tigers,25,2,3,7.168135543303748,30,2,0,0,0,0,4,37.2,188,52,34,30,4,23,0,5,2,0,28
황인준,Tigers,26,3,1,4.955693211318142,37,2,0,0,0,0,1,52.2,229,58,31,29,9,12,0,6,0,0,35
박정수,Tigers,22,0,0,11.475029000117159,11,0,0,0,0,0,0,13.1,66,17,18,17,2,5,0,3,0,0,16
문경찬,Tigers,25,0,3,4.716870179733701,32,0,0,0,0,1,0,55.1,240,62,29,29,10,17,2,2,3,1,46
김민우,Eagles,22,5,9,6.523492271087743,23,20,0,0,0,0,0,99.1,468,133,79,72,19,41,0,8,5,1,73
김범수,Eagles,22,4,4,5.772417589659585,55,3,0,0,0,0,7,48.1,223,52,33,31,7,29,0,1,8,0,54
구창모,Dinos,21,5,11,5.345864661654136,36,23,0,0,0,0,1,133,598,158,83,79,21,52,0,7,16,1,116
박세진,Wiz,21,1,5,10.681330546924444,8,8,0,0,0,0,0,30.1,156,47,37,36,10,19,2,2,3,0,24
김태오,Wiz,20,1,2,6,8,4,0,0,0,0,0,21,102,32,16,14,4,9,0,2,0,0,14
김대현,Twins,21,2,10,7.542857142857143,25,21,0,0,0,0,0,105,496,145,95,88,15,48,0,9,7,2,64
이영하,Bears,21,10,3,5.282594348661595,40,17,0,0,0,0,2,122.2,555,140,75,72,15,54,1,9,8,0,90
최충연,Lions,21,2,6,3.6,70,0,0,0,8,4,16,85,344,73,34,34,6,26,1,2,8,0,101
김승현,Lions,25,1,3,4.453612626078327,28,0,0,0,0,0,2,32.1,158,48,18,16,3,15,2,5,3,0,29
전상현,Tigers,22,0,0,6.096794074894442,5,2,0,0,0,0,0,10.1,55,19,7,7,1,5,0,0,0,0,7
김재영,Eagles,24,6,4,5.658699567638177,29,21,0,0,0,0,1,111.1,503,136,74,70,15,37,0,12,4,0,56
최성영,Dinos,21,2,2,5.875650920141068,28,8,0,0,1,0,0,64.1,282,66,43,42,11,25,1,4,6,0,57
이종혁,Wiz,21,0,5,4.655175475531924,47,0,0,0,1,2,4,48.1,215,61,28,25,4,17,3,2,2,0,31
고우석,Twins,19,3,5,5.91044776119403,56,0,0,0,0,3,3,67,312,69,51,44,10,37,0,5,2,1,44
손주영,Twins,19,0,2,8.485689776744398,4,3,0,0,0,0,0,11.2,62,13,11,11,0,14,0,2,1,0,7
박치국,Bears,20,1,5,3.626865671641791,67,0,0,0,3,3,17,67,293,80,30,27,5,15,4,9,1,1,60
윤성빈,Giants,19,2,5,6.394732829939171,18,10,0,0,0,0,0,50.2,235,51,36,36,5,36,0,3,5,0,65
이승호,Heroes,19,1,3,5.6,32,4,0,0,0,0,4,45,203,44,28,28,8,22,1,5,8,0,38
유승철,Tigers,20,1,0,4.3732423736964305,39,0,0,0,1,0,3,47.1,220,49,25,23,5,29,3,4,4,0,44
박상원,Eagles,23,4,2,2.1,69,0,0,0,0,0,9,60,256,59,17,14,3,21,1,4,3,0,62
김성훈,Eagles,20,0,2,3.578308894826787,10,5,0,0,0,0,0,27.2,118,25,12,11,2,11,0,3,3,0,28
김민,Wiz,19,4,2,5.06250431069673,9,9,0,0,0,0,0,37.1,178,40,26,21,4,25,0,6,5,0,25
신병률,Wiz,22,0,0,7.012977805996592,21,1,0,0,1,0,2,25.2,120,35,22,20,6,7,0,3,1,0,14
김영준,Twins,19,2,1,4.354831609231417,14,2,0,0,0,0,0,20.2,100,19,12,10,3,15,0,3,3,0,16
곽빈,Bears,19,3,1,7.548387096774194,32,0,0,0,1,2,4,31,154,44,26,26,6,17,0,3,0,0,26
박신지,Bears,18,1,2,3,17,0,0,0,0,1,0,21,88,14,7,7,4,9,0,1,3,0,16
안우진,Heroes,18,2,4,7.185489397271524,20,5,0,0,0,0,1,41.1,198,46,35,33,6,28,0,3,5,2,46
양창섭,Lions,18,7,6,5.049620379227655,19,17,0,0,0,0,0,87.1,400,100,52,49,12,34,0,10,3,1,49
최채흥,Lions,23,4,1,3.2142857142857144,8,4,0,0,0,0,0,28,120,30,11,10,5,8,0,1,0,0,25
정성종,Giants,22,0,1,6.157894736842105,10,0,0,0,0,0,0,19,85,19,13,13,2,8,0,1,2,0,12
하준영,Tigers,18,0,0,9.204524307260154,15,0,0,0,0,0,0,14.2,67,16,15,15,3,8,0,1,3,0,12
김유신,Tigers,19,0,0,9.692307692307692,10,2,0,0,0,0,0,13,57,13,14,14,0,6,0,1,0,0,6
이동현,Twins,35,2,1,7.9266124398226605,36,0,0,0,0,0,4,36.1,167,49,35,32,6,7,0,3,0,0,23
채병용,Wyverns,36,2,1,4.8,29,0,0,0,1,1,3,30,128,33,16,16,8,8,0,1,0,0,15
권혁,Eagles,34,1,1,4.909090909090909,16,0,0,0,0,0,3,11,44,9,6,6,2,4,0,0,1,0,11
고효준,Giants,35,2,3,6.958769728247385,43,0,0,0,0,0,7,32.1,153,33,27,25,3,23,0,0,5,0,39
이명우,Giants,36,0,1,5.318181818181818,59,1,0,0,0,1,2,44,200,59,36,26,1,9,1,0,3,0,25
윤길현,Giants,34,1,2,4.636363636363637,32,0,0,0,0,1,4,33,145,33,18,17,4,15,0,0,2,0,29
노경은,Giants,34,9,6,4.080615042245238,33,19,0,0,0,0,0,132.1,547,127,65,60,18,30,1,4,1,0,89
김승회,Bears,37,3,4,3.457315062711842,55,0,0,0,3,2,11,54.2,242,54,26,21,6,23,1,5,3,0,34
안영명,Eagles,33,8,2,5.7272727272727275,53,1,0,0,0,1,8,66,291,83,44,42,12,15,1,4,4,1,48
윤규진,Eagles,33,2,6,5.892857142857143,18,17,0,0,0,0,0,84,381,99,63,55,14,30,0,6,3,0,81
송은범,Eagles,34,7,4,2.4957994394123544,68,0,0,0,1,3,10,79.1,341,77,29,22,2,33,2,5,8,0,61
오주원,Heroes,33,3,6,6.191086563235825,61,0,0,0,1,3,15,52.1,226,61,37,36,8,13,3,1,1,0,36
윤성환,Lions,36,5,9,6.980133455395323,24,24,0,0,0,0,0,117.1,542,164,99,91,28,32,0,9,2,0,89
최대성,Bears,33,0,0,11.7,8,0,0,0,0,1,0,10,52,15,13,13,3,8,1,0,1,0,10
박근홍,Lions,32,2,0,7.434782608695652,22,0,0,0,0,0,0,23,117,28,21,19,3,12,0,6,1,0,27
송창식,Eagles,33,1,0,4.9736709793210325,12,0,0,0,0,0,1,12.2,58,15,7,7,2,4,0,1,3,0,8
정우람,Eagles,33,5,3,3.3962264150943398,55,0,0,0,35,4,0,53,220,49,22,20,6,12,1,2,1,0,56
신재웅,Wyverns,36,2,3,2.769230769230769,54,0,0,0,16,5,6,52,226,49,23,16,5,28,0,1,3,0,43
홍성용,Wiz,31,2,1,5.4,56,0,0,0,1,0,6,45,202,49,28,27,7,16,0,5,2,0,42
박정배,Wyverns,36,1,3,5.84327942344365,49,0,0,0,9,5,2,44.2,197,51,30,29,9,12,2,2,1,0,44
금민철,Wiz,31,8,12,5.411525655464836,29,29,0,0,0,0,0,156.1,720,212,104,94,19,68,1,7,10,0,79
전유수,Wyverns,31,0,1,5.5,16,0,0,0,0,0,0,18,81,21,11,11,3,8,0,2,0,0,15
이보근,Heroes,32,7,6,4.278688524590164,64,0,0,0,0,4,24,61,263,66,36,29,6,14,1,4,2,0,54
윤근영,Wiz,32,1,0,9.719980348245299,17,0,0,0,0,0,0,16.2,86,26,19,18,3,10,1,0,0,0,17
김진성,Dinos,33,3,2,7.147063835272954,50,0,0,0,0,1,5,45.1,207,56,38,36,13,19,1,2,3,1,38
김건국,Giants,30,1,0,2.531242003689635,5,1,0,0,0,0,0,10.2,41,11,3,3,1,0,0,1,0,0,9
김세현,Tigers,30,1,6,6.75,40,0,0,0,4,5,0,40,191,56,32,30,4,17,4,2,1,0,32
장원삼,Lions,35,3,1,6.157894736842105,8,8,0,0,0,0,0,38,173,47,27,26,4,13,0,1,1,0,27
김상수,Heroes,30,2,3,5.173649740133605,58,0,0,0,18,7,14,55.2,239,53,32,32,9,23,2,1,6,0,68
배장호,Giants,31,1,1,5.917816414095472,25,0,0,0,0,0,0,24.1,112,29,18,16,3,10,2,2,0,0,13
진해수,Twins,32,2,3,7.213735206447335,66,0,0,0,0,2,14,43.2,210,63,37,35,7,13,2,4,1,0,37
유원상,Dinos,32,1,4,6.464793074159941,41,0,0,0,0,2,5,47.1,225,63,37,34,5,17,1,5,5,0,30
김강률,Bears,29,5,0,4.618421052631579,65,0,0,0,6,3,11,76,317,72,42,39,7,24,1,3,6,0,81
백정현,Lions,30,7,7,4.583542225399442,25,23,0,0,1,0,0,125.2,540,142,68,64,18,36,0,3,2,0,99
장필준,Lions,30,5,5,4.34171087308921,61,0,0,0,6,4,13,66.1,290,65,35,32,6,25,2,6,0,0,74
정찬헌,Twins,28,5,3,4.846153846153846,66,0,0,0,27,6,0,65,299,76,36,35,5,24,3,7,2,0,50
홍상삼,Bears,28,1,0,4.295444676721405,17,0,0,0,0,0,0,14.2,66,13,7,7,1,12,1,2,5,0,13
백청훈,Wyverns,30,1,2,9.41862679358283,18,0,0,0,0,4,1,14.1,72,17,15,15,4,9,1,3,0,0,14
최동환,Twins,28,1,0,4.621621621621622,28,0,0,0,0,0,1,37,156,33,19,19,6,11,0,3,4,0,28
유희관,Bears,32,10,10,6.702127659574468,29,28,0,0,0,0,0,141,650,197,108,105,23,42,0,4,1,0,81
오현택,Giants,32,3,2,3.757729889851267,72,0,0,0,0,3,25,64.2,268,66,32,27,11,12,0,3,2,1,63
강윤구,Dinos,27,7,5,6.091459872397055,69,0,0,0,1,3,17,54.2,243,54,41,37,10,26,0,1,4,0,65
정인욱,Lions,27,1,0,3.4838709677419355,19,0,0,0,0,0,0,31,137,31,17,12,3,9,0,3,1,0,27
정용운,Tigers,27,1,0,6.3,3,3,0,0,0,0,0,10,45,10,7,7,1,8,0,0,1,0,5
장민재,Eagles,28,6,2,4.675975162370158,34,3,0,0,0,0,1,59.2,266,62,33,31,7,23,0,1,1,0,42
여건욱,Twins,31,0,0,4.764698799104232,18,1,0,0,0,0,0,22.2,103,27,13,12,1,8,1,4,3,0,15
김태훈,Wyverns,28,9,3,3.8297872340425534,61,4,0,0,0,2,10,94,394,88,44,40,8,36,4,2,11,0,93
권오준,Lions,38,3,1,3.946156741037179,47,0,0,0,1,0,2,43.1,189,43,21,19,7,12,0,3,2,0,52
김사율,Wiz,38,1,2,5.757356978414324,29,3,0,0,0,0,0,45.1,204,56,32,29,12,10,1,2,4,0,35
심창민,Lions,25,5,2,4.070353943521134,59,0,0,0,17,7,5,66.1,284,57,32,30,12,22,2,9,1,0,68
김성민,Heroes,24,2,1,6.1875,46,1,0,0,0,0,5,48,226,61,38,33,6,21,2,3,4,0,45
박주홍,Eagles,18,1,1,8.678555762309504,22,0,0,0,0,0,0,18.2,94,26,18,18,4,10,0,2,0,1,18
배영수,Eagles,37,2,3,6.628738729546182,11,11,0,0,0,0,0,55.2,251,69,42,41,6,15,1,6,0,1,47
우규민,Lions,33,4,1,4.295452217919058,48,0,0,0,0,1,10,58.2,246,70,28,28,6,12,1,5,0,0,48
장원준,Bears,32,3,7,9.92092530386444,24,16,0,0,0,0,2,71.2,349,101,81,79,12,33,0,11,3,0,46
윤희상,Wyverns,33,1,2,5.117647058823529,46,1,0,0,1,1,7,51,211,55,29,29,8,7,1,2,1,0,44
손승락,Giants,36,3,5,3.9017319531898536,57,0,0,0,28,6,0,57.2,250,53,26,25,1,20,4,1,2,0,60
원종현,Dinos,30,3,6,5.176168667743321,59,0,0,0,2,4,17,64.1,275,78,38,37,7,22,1,2,5,0,36
이현승,Bears,34,1,0,4.989124952738751,39,0,0,0,0,0,6,30.2,140,39,18,17,4,14,1,1,0,0,21
차우찬,Twins,31,12,10,6.088235294117647,29,29,1,0,0,0,0,170,762,177,119,115,27,79,2,10,10,0,136
한기주,Lions,31,1,4,6.6923076923076925,33,1,0,0,0,1,3,39,183,54,32,29,8,12,0,5,1,1,30
박희수,Wyverns,34,1,2,3.272727272727273,35,0,0,0,0,1,4,33,146,35,14,12,1,15,0,3,0,0,30
이용찬,Bears,29,15,3,3.625,25,24,1,0,0,0,0,144,608,151,62,58,14,36,2,8,6,0,102
장시환,Giants,30,1,0,4.663632320376032,32,0,0,0,0,1,2,36.2,174,39,23,19,5,19,0,3,2,0,44
이상화,Wiz,30,0,0,2.612911746383332,11,0,0,0,2,1,3,10.1,43,6,3,3,0,5,0,1,2,0,14
고창성,Wiz,33,2,0,6.690259840416832,42,0,0,0,0,0,5,37.2,183,57,29,28,7,11,1,5,1,0,23
진명호,Giants,29,5,4,4.378376121327106,60,0,0,0,1,1,9,61.2,282,53,34,30,7,46,6,1,3,0,65
정영일,Wyverns,29,3,0,5.318181818181818,51,0,0,0,0,1,13,44,205,48,33,26,7,21,1,5,4,0,33
정수민,Dinos,28,2,5,6.051724137931035,25,7,0,0,0,0,1,58,278,69,43,39,10,33,0,3,7,0,38
김재윤,Wiz,27,7,5,4.573770491803279,62,0,0,0,15,9,0,61,271,76,34,31,11,15,4,1,3,0,66
김선기,Heroes,26,0,1,7.94116466517372,21,0,0,0,0,0,1,22.2,120,34,22,20,5,16,1,0,3,0,21
김진영,Eagles,26,0,0,7.941200081522567,4,2,0,0,0,0,0,11.1,49,13,10,10,1,4,0,0,0,0,9
송승준,Giants,38,3,4,6.151898734177215,22,15,0,0,0,0,0,79,361,93,58,54,8,35,0,4,5,0,68
