Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
조규수,Eagles,20,5,7,5.46332709581818,28,19,0,0,0,0,0,113.2,502,114,71,69,19,49,0,13,6,0,88
이승호,Wyverns,25,6,12,3.1541980732259693,27,19,1,0,0,0,0,142.2,582,120,55,50,18,40,4,5,2,0,144
이동현,Twins,19,8,3,2.671115856554629,78,2,0,0,7,0,6,124.2,516,110,39,37,13,43,4,5,3,0,106
이정호,Lions,20,0,0,6.096794074894442,5,1,0,0,0,0,0,10.1,49,12,8,7,1,6,0,1,2,0,12
김장현,Giants,23,4,9,5.2646092988374305,44,13,1,0,1,0,0,119.2,514,126,76,70,16,39,1,8,9,0,70
김제빈,Giants,20,0,0,6.545454545454546,17,0,0,0,1,0,2,22,101,25,18,16,2,14,0,2,2,0,10
김주철,Tigers,20,0,0,4.418189938772956,12,0,0,0,0,0,0,18.1,78,17,9,9,1,5,0,1,1,1,16
김백만,Eagles,19,1,1,4.5473635822041185,17,1,0,0,0,0,1,31.2,131,30,16,16,6,7,0,0,0,1,31
지승민,Eagles,23,1,0,5.666666666666667,14,0,0,0,0,0,0,27,121,24,17,17,6,19,0,1,0,1,22
정대현,Wyverns,23,1,0,3.2142857142857144,24,0,0,0,0,0,0,42,173,37,15,15,3,10,2,1,0,0,30
오승준,Wyverns,19,1,2,6.906968625327329,17,3,0,0,0,0,0,28.2,132,24,26,22,4,18,1,3,0,0,16
채병용,Wyverns,20,7,9,3.1914893617021276,51,15,2,2,11,0,2,141,578,120,51,50,20,44,3,9,4,1,126
서승화,Twins,22,0,2,5.944959329866996,27,2,0,0,0,0,0,36.1,162,35,25,24,7,13,1,6,3,0,28
이재영,Bears,23,4,6,2.958905191935518,67,3,0,0,2,0,7,97.1,398,64,36,32,9,47,3,3,3,0,112
이대환,Unicorns,23,0,0,2.076923076923077,11,0,0,0,0,0,0,13,50,10,3,3,2,1,0,0,0,0,8
조용준,Unicorns,23,9,5,1.8990825688073394,64,0,0,0,28,0,4,109,448,80,32,23,7,38,5,4,5,1,116
노병오,Lions,18,3,0,3.776221257842499,18,4,0,0,0,0,2,47.2,187,44,20,20,6,9,1,1,6,0,29
이명우,Giants,20,0,0,3.857150814640013,19,0,0,0,0,0,0,16.1,61,8,8,7,2,6,0,1,1,0,12
김풍철,Giants,25,1,3,3.6666666666666665,25,1,0,0,1,0,0,54,219,49,24,22,6,16,0,3,0,0,44
변인재,Giants,23,0,1,6,5,0,0,0,0,0,0,12,53,12,8,8,0,7,0,0,0,0,5
강철민,Tigers,22,5,6,5.678108985032313,26,16,0,0,0,0,1,77.2,345,100,51,49,9,22,0,2,6,0,46
김진우,Tigers,19,12,11,4.069148936170213,33,29,4,1,0,0,0,188,818,201,94,85,20,67,1,11,14,1,177
신용운,Tigers,18,2,0,3.5526315789473686,28,0,0,0,0,0,0,38,157,33,16,15,3,10,1,5,0,0,30
마정길,Eagles,23,2,5,5.4,59,0,0,0,6,0,6,60,275,64,38,36,8,21,5,13,3,0,54
제춘모,Wyverns,20,9,7,4.684931506849315,30,27,0,0,0,0,0,146,647,154,90,76,18,51,2,11,4,1,93
윤길현,Wyverns,18,3,3,7.293103448275862,24,11,0,0,0,0,0,58,265,65,47,47,15,26,2,5,3,0,42
김정수,Eagles,39,1,2,3.24,47,0,0,0,1,0,12,25,104,21,10,9,3,8,2,4,3,0,29
최창호,Twins,35,0,0,6.75,19,0,0,0,0,0,2,12,55,13,9,9,1,7,0,3,1,0,11
한용덕,Eagles,37,8,7,4.937128758809392,33,20,0,0,2,0,1,116.2,486,116,68,64,17,21,2,9,1,0,86
이강철,Tigers,36,5,2,3.1714285714285713,66,0,0,0,17,0,8,105,441,82,41,37,12,36,4,10,0,0,97
송진우,Eagles,36,18,7,2.9863636363636363,31,30,8,1,0,0,0,220,905,199,82,73,16,54,2,11,2,1,165
김상진,Wyverns,32,6,5,4.705700848240201,32,16,0,0,0,0,2,116.2,505,122,62,61,21,29,0,6,0,1,95
가내영,Tigers,31,1,0,2.52,13,3,0,0,0,0,1,25,115,32,11,7,2,8,0,2,1,0,18
권준헌,Unicorns,30,5,2,3.0483870967741935,39,0,0,0,1,0,12,62,267,69,22,21,4,16,1,1,3,0,44
조웅천,Wyverns,31,9,5,3.2661276255642444,56,0,0,0,6,0,5,82.2,327,70,31,30,8,21,10,1,1,0,63
이상훈,Bears,31,4,10,3.9052269514581104,70,8,0,0,2,0,6,133.2,567,129,59,58,9,40,5,10,6,0,93
이상목,Eagles,31,0,7,6.096774193548387,30,6,0,0,3,0,2,62,269,70,43,42,13,12,1,4,1,0,47
조규제,Wyverns,34,6,8,4.233048931616927,46,8,0,0,6,0,3,78.2,347,81,40,37,13,27,4,10,4,0,64
김기덕,Wyverns,34,0,0,3.130434782608696,16,0,0,0,0,0,0,23,95,24,8,8,1,5,1,3,0,0,12
김원형,Wyverns,29,4,5,5.2457171444032635,13,12,0,0,0,0,0,58.1,260,67,40,34,14,17,0,2,0,0,37
권명철,Bears,32,2,4,5.926825821791729,45,0,0,0,1,0,1,54.2,246,63,38,36,11,19,2,4,0,0,36
안병원,Twins,28,0,3,4.618427195715688,8,7,0,0,0,0,0,25.1,118,26,20,13,4,10,1,6,1,0,15
김태한,Wyverns,32,0,1,5.225806451612903,47,0,0,0,1,0,2,31,135,34,21,18,3,10,1,1,4,0,21
오봉옥,Tigers,33,1,3,3.312885373873432,40,0,0,0,0,0,3,54.1,238,62,22,20,10,24,1,2,3,0,33
곽채진,Tigers,29,0,0,4.295444676721405,10,0,0,0,0,0,1,14.2,58,12,8,7,4,2,0,2,3,0,8
가득염,Giants,32,0,2,5.6103822447972735,50,1,0,0,0,0,8,25.2,116,34,19,16,5,9,3,2,1,0,15
염종석,Giants,29,8,14,4.3584905660377355,31,30,0,0,0,0,0,159,690,180,93,77,15,36,1,15,2,0,108
지연규,Eagles,32,4,9,5.353450740561333,20,16,0,0,0,0,0,77.1,348,92,49,46,6,29,1,4,1,0,48
정민철,Eagles,30,7,13,5.3478260869565215,26,24,0,0,0,0,0,138,599,144,83,82,19,39,1,9,4,1,116
김홍집,Eagles,31,0,0,4.443043660062814,39,0,0,0,1,0,4,26.1,121,30,15,13,4,9,0,6,0,0,17
노승욱,Giants,28,2,1,5.349061416285368,19,2,0,0,0,0,0,35.1,156,38,21,21,5,11,0,6,0,0,23
김민범,Unicorns,29,0,0,0,15,0,0,0,0,0,1,10,34,5,0,0,0,0,0,1,0,0,5
박충식,Tigers,31,5,3,3.9650323207346236,48,0,0,0,8,0,12,47.2,191,46,21,21,5,5,2,3,0,0,33
김현욱,Lions,31,10,0,2.1130424969683124,64,0,0,0,2,0,9,76.2,301,62,20,18,4,18,2,2,1,0,71
박진철,Tigers,27,1,3,4,7,6,0,0,0,0,0,27,114,21,15,12,2,10,0,4,1,0,7
노장진,Lions,27,11,5,2.544509275161085,63,1,0,0,23,0,1,127.1,515,98,38,36,15,54,4,0,2,1,146
신윤호,Twins,27,4,3,6.45,37,4,0,0,1,0,2,60,283,76,47,43,9,23,4,10,4,0,44
류택현,Twins,30,0,2,4.108695652173913,77,1,0,0,0,0,13,46,190,40,25,21,9,14,1,1,1,0,46
최상덕,Tigers,31,8,7,4.466165413533835,24,23,1,0,0,0,0,133,578,150,79,66,23,33,1,4,2,0,79
전준호,Unicorns,27,1,1,6.750007754031333,18,1,0,0,0,0,0,29.1,139,42,23,22,3,11,1,3,1,0,18
강상수,Giants,31,2,7,4.581818181818182,39,2,0,0,7,0,2,55,261,63,34,28,6,36,5,5,2,0,33
박지철,Giants,27,1,2,5.108101130063859,5,4,0,0,0,0,0,24.2,107,25,14,14,4,8,0,2,0,0,20
진필중,Bears,29,4,5,3.465242408937265,54,0,0,0,31,0,0,62.1,261,60,28,24,8,16,5,3,2,1,58
최용호,Bears,26,0,0,4.9090796305387485,10,1,0,0,0,0,0,14.2,67,21,8,8,2,5,3,0,0,0,10
위재영,Unicorns,30,5,10,4.586538461538462,27,23,0,0,0,0,0,104,463,118,58,53,18,46,0,4,4,1,74
이원식,Tigers,30,0,1,6.750013122217306,6,6,0,0,0,0,0,17.1,86,24,15,13,4,7,0,2,1,0,15
손혁,Tigers,28,2,1,3.724144421927826,5,5,0,0,0,0,0,19.1,85,19,11,8,4,7,0,1,0,0,11
최원호,Twins,29,6,11,4.413450692206296,31,27,0,0,0,0,0,138.2,597,127,70,68,19,61,2,17,8,0,53
전병호,Lions,29,3,0,3.877657607434857,43,3,0,0,2,0,4,62.2,267,71,30,27,10,13,0,6,0,0,35
정현욱,Lions,23,1,1,4,20,2,0,0,0,0,0,36,153,32,20,16,2,16,0,2,2,0,34
차명주,Bears,28,1,2,3.8571452457534776,67,0,0,0,1,0,17,51.1,218,46,23,22,4,18,3,1,3,0,37
이상열,Unicorns,25,4,2,3.9272746339917575,64,3,0,0,1,0,10,73.1,307,71,37,32,5,19,1,1,3,0,71
김민기,Twins,25,7,5,3.1818181818181817,21,19,0,0,0,0,0,99,412,101,39,35,12,23,0,3,0,0,66
장문석,Twins,27,10,3,1.5986894664844742,59,0,0,0,4,0,9,101.1,411,75,22,18,3,39,2,3,2,0,86
임선동,Unicorns,28,8,6,4.514181351098936,21,20,0,0,1,0,0,105.2,457,118,58,53,12,24,0,7,2,0,61
전승남,Twins,27,0,0,6.352960065218054,11,0,0,0,0,0,0,11.1,55,16,8,8,1,3,1,3,1,0,8
이경필,Bears,28,1,2,5.472965496496991,10,5,0,0,0,0,0,24.2,121,30,17,15,3,20,1,2,1,0,13
김영수,Giants,27,2,18,4.791562785720286,36,20,0,0,0,0,1,118.1,548,136,74,63,13,58,1,4,6,0,76
최영필,Eagles,28,0,0,7.7727272727272725,14,3,0,0,1,0,0,22,110,31,20,19,3,14,1,2,1,0,21
이정훈,Giants,24,1,3,6.319155731916505,19,0,0,0,0,0,1,31.1,144,42,22,22,1,8,1,4,0,0,19
문동환,Giants,30,2,7,5.104477611940299,17,10,1,0,2,0,0,67,303,83,46,38,8,22,0,3,0,0,49
오철민,Tigers,29,0,0,4.2631578947368425,30,0,0,0,0,0,1,19,84,20,9,9,4,10,0,2,1,0,13
오상민,Lions,27,2,3,5.484375,54,3,1,0,3,0,2,64,279,73,46,39,13,13,1,3,0,1,43
김수경,Unicorns,22,12,10,4.876662963881256,27,27,0,0,0,0,0,151.1,657,155,84,82,25,58,1,2,8,0,130
김진웅,Lions,22,1,4,6.973514338053986,18,6,1,1,3,0,0,50.1,226,59,40,39,9,21,0,3,1,0,60
문남열,Lions,23,0,0,6.56758551118346,7,0,0,0,0,0,0,12.1,63,22,10,9,2,8,0,1,0,1,9
곽현희,Tigers,28,2,0,4.1326490395905635,25,0,0,0,0,0,1,32.2,141,31,16,15,6,14,0,3,3,0,27
장성진,Bears,27,0,1,5.785714285714286,10,0,0,0,0,0,0,14,55,16,9,9,3,1,0,0,0,0,6
구자운,Bears,22,8,8,3.789473684210526,32,23,0,0,1,0,0,133,580,134,64,56,6,58,1,7,2,0,95
송신영,Unicorns,25,6,2,4.385336360103749,42,9,0,0,0,0,4,104.2,448,109,52,51,14,32,0,5,5,1,67
박장희,Unicorns,26,0,0,6.136363636363637,13,0,0,0,0,0,0,22,98,28,15,15,3,6,0,1,2,0,17
라형진,Lions,25,4,4,4.925673898247523,44,10,0,0,2,0,4,98.2,427,104,60,54,16,29,0,13,7,0,73
김사율,Giants,22,4,11,5.483093784867174,49,11,0,0,0,0,2,108.1,501,119,76,66,12,55,2,11,9,1,64
박정진,Eagles,26,1,2,6.654934046929351,41,4,0,0,0,0,4,47.1,229,60,40,35,11,22,1,3,2,0,37
김병준,Eagles,25,1,1,6.151906606240819,15,2,0,0,0,0,0,26.1,119,34,19,18,2,7,0,2,0,0,17
토레스,Unicorns,25,10,11,4.19224452106195,28,28,3,2,0,0,0,180.1,778,182,97,84,21,64,1,21,11,0,97
엘비라,Lions,34,13,6,2.4963503649635035,22,21,0,0,0,0,0,137,570,115,44,38,7,52,1,4,8,0,111
피코타,Eagles,35,6,6,3.5064821280650653,42,8,0,0,14,0,1,102.2,462,115,42,40,5,44,7,10,10,0,104
배영수,Lions,21,6,7,5.53278930723629,22,18,0,0,0,0,0,81.1,382,94,55,50,13,43,1,5,6,0,63
강영식,Lions,21,6,3,3.789473684210526,32,14,0,0,0,0,0,95,408,83,44,40,11,46,1,4,5,0,88
케펜,Twins,28,6,4,5.045454545454546,18,15,0,0,0,0,0,66,303,83,42,37,7,33,0,4,2,1,47
매기,Wyverns,34,6,9,4.692707298582024,23,23,2,1,0,0,0,132.1,589,127,80,69,10,81,0,5,4,0,124
이정민,Giants,23,0,0,3.272727272727273,8,1,0,0,0,0,0,11,49,8,6,4,1,7,0,0,0,0,1
박명환,Bears,25,14,10,3.441645388639411,30,29,0,0,0,0,0,185.2,782,173,78,71,12,68,2,7,5,1,169
손민한,Giants,27,4,9,3.6674560875477797,23,22,2,1,0,0,0,142.1,586,144,68,58,19,30,1,4,5,0,82
이혜천,Bears,23,2,4,4.670886075949367,78,3,0,0,1,0,12,79,352,72,46,41,7,46,3,9,5,0,75
임경완,Giants,26,0,4,6.28766712576257,25,3,0,0,1,0,1,48.2,223,60,41,34,9,17,0,4,0,0,30
이승호,Twins,20,2,2,4.108695652173913,41,4,0,0,1,0,3,46,194,35,22,21,4,26,1,2,4,0,44
최향남,Twins,31,7,9,4.458715596330276,23,23,0,0,0,0,0,109,476,95,62,54,16,58,2,8,3,1,75
베라스,Unicorns,29,1,4,7.328582012036096,21,0,0,0,6,0,0,23.1,100,24,20,19,5,9,1,1,1,0,19
