Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
신정락,Eagles,32,5,1,5.84327942344365,44,1,0,0,0,1,5,44.2,207,48,33,29,6,21,0,6,4,0,35
이승현,Lions,27,2,1,1.945945945945946,34,0,0,0,0,2,8,37,147,28,11,8,2,11,0,1,2,0,31
이재학,Dinos,28,10,4,3.748062129075601,24,23,0,0,0,0,0,129.2,560,133,62,54,6,43,0,9,6,0,91
김대유,Wiz,28,0,0,2.3333333333333335,21,0,0,0,0,0,0,27,111,21,7,7,1,12,1,4,0,0,23
김건태,Dinos,27,0,2,3.681820461855592,44,0,0,0,0,1,7,51.1,215,49,23,21,5,16,0,4,3,0,32
박시영,Giants,30,1,1,4.232430250616202,43,6,0,0,0,1,4,61.2,262,51,30,29,5,27,0,4,7,0,60
임기준,Tigers,27,2,2,3.4363606571191814,52,0,0,0,0,1,6,36.2,162,32,17,14,1,16,0,4,2,0,24
김경태,Eagles,28,0,0,4.090909090909091,17,0,0,0,0,0,0,11,54,14,5,5,0,8,0,0,2,0,10
이태양,Eagles,28,1,6,5.804996899797188,55,1,0,0,0,5,10,66.2,283,74,44,43,8,13,0,3,4,0,64
박종훈,Wyverns,27,8,11,3.875,28,28,0,0,0,0,0,144,643,157,72,62,12,59,0,13,1,0,100
문광은,Twins,31,1,1,4.090909090909091,32,0,0,0,1,0,3,33,141,35,15,15,3,13,0,1,1,0,26
임찬규,Twins,26,3,5,4.973682213358743,30,13,0,0,0,1,2,88.2,392,84,51,49,10,46,0,7,7,0,72
이우찬,Twins,26,5,4,4.846153846153846,30,13,0,0,0,0,2,91,398,78,55,49,5,66,1,4,5,0,58
이현호,Bears,26,1,0,5.1322354499844085,16,8,0,0,0,0,0,40.1,191,51,25,23,2,19,0,1,2,1,22
양현,Heroes,26,1,0,1.9918017216966022,29,3,0,0,0,0,1,40.2,159,31,10,9,1,11,0,1,0,0,25
윤지웅,Dinos,31,1,0,4.9736709793210325,13,0,0,0,0,0,0,12.2,55,14,8,7,3,4,0,1,1,0,9
김대우,Lions,30,5,1,5.128488887760819,44,0,0,0,0,0,1,59.2,253,61,38,34,11,16,0,5,2,0,40
윤영삼,Heroes,26,3,3,2.872338968470265,54,0,0,0,1,1,3,62.2,254,60,23,20,5,14,1,1,3,0,56
임현준,Lions,30,1,0,3.401577357477922,71,0,0,0,0,2,8,42.1,177,34,19,16,2,12,0,3,0,0,35
홍건희,Tigers,26,2,9,7.163262183187973,21,14,0,0,0,0,0,81.2,381,112,70,65,12,33,0,3,7,0,52
서진용,Wyverns,26,3,1,2.3823529411764706,72,0,0,0,4,1,33,68,279,53,19,18,2,28,4,2,1,0,76
윤명준,Bears,30,6,2,2.6341477139381966,69,0,0,0,1,2,14,68.1,279,63,23,20,3,20,2,3,7,0,40
김태훈,Heroes,27,8,3,4.5,33,5,0,0,0,0,3,70,300,77,36,35,5,23,0,0,3,0,50
한현희,Heroes,26,7,5,3.413793103448276,61,0,0,0,0,3,24,58,251,50,26,22,1,20,1,7,2,1,49
김원중,Giants,26,5,10,5.628682819514305,28,17,0,0,0,0,1,102.1,485,127,75,64,13,47,1,6,6,0,93
임준섭,Eagles,29,1,3,4.195948649708419,34,6,0,0,0,0,1,49.1,230,56,30,23,1,28,0,1,6,0,26
김윤동,Tigers,26,1,2,6.545454545454546,11,0,0,0,4,1,0,11,55,12,8,8,1,11,2,0,1,0,12
홍성민,Giants,29,0,0,4.263146553703742,12,0,0,0,0,0,1,12.2,57,17,6,6,0,0,0,1,2,0,7
임기영,Tigers,26,2,4,5.732872967607049,12,8,0,0,0,0,0,48.2,225,67,33,31,7,19,0,2,0,0,37
문승원,Wyverns,29,11,7,3.875,26,23,0,0,0,0,2,144,586,130,63,62,23,33,1,3,0,0,99
신재영,Heroes,29,1,0,3.6818224112898177,12,6,0,0,0,0,0,29.1,132,34,14,12,1,9,0,4,1,0,21
이형범,Bears,25,6,3,2.6557377049180326,67,0,0,0,19,2,10,61,258,57,25,18,4,19,2,9,2,0,31
조근종,Wiz,29,0,0,5.9062313419424814,10,0,0,0,0,0,1,10.2,53,15,7,7,1,5,1,2,0,0,6
배재준,Twins,24,3,4,5.225806451612903,19,12,0,0,0,0,0,62,282,61,42,36,3,33,0,8,3,0,44
함덕주,Bears,24,2,5,3.457315062711842,61,0,0,0,16,3,7,54.2,236,39,24,21,6,34,4,1,2,0,48
조상우,Heroes,24,2,4,2.66197361877174,48,0,0,0,20,2,8,47.1,192,45,15,14,3,8,0,2,1,0,46
박진형,Giants,25,2,1,4.016532091292146,41,0,0,0,5,4,5,40.1,169,40,19,18,6,11,3,0,5,0,40
구승민,Giants,29,1,4,6.25,41,0,0,0,2,2,6,36,180,45,29,25,5,21,6,3,7,0,43
고영창,Tigers,30,1,3,3.5,55,0,0,0,1,1,10,54,243,63,22,21,2,14,2,8,2,0,22
박준표,Tigers,27,5,2,2.0892857142857144,49,0,0,0,0,1,15,56,210,42,15,13,4,6,1,4,1,0,30
김종수,Eagles,25,2,0,5.806451612903226,35,0,0,0,0,0,0,31,148,30,21,20,4,33,0,1,2,0,28
송창현,Eagles,29,0,1,6.394719830555614,3,2,0,0,0,0,0,12.2,57,15,9,9,4,4,0,0,0,0,5
장현식,Dinos,24,5,4,4.609753416949123,53,0,0,0,0,2,9,54.2,246,58,31,28,9,23,0,4,6,0,49
박진우,Dinos,29,9,7,3.1350634950301846,41,18,0,0,0,0,5,140.2,590,137,53,49,9,29,0,19,2,0,92
박세웅,Giants,23,3,6,4.2,12,12,0,0,0,0,0,60,263,66,33,28,3,23,0,0,4,0,44
이영준,Heroes,27,1,1,2.970002832415421,29,0,0,0,0,1,1,33.1,136,39,11,11,0,5,0,0,0,0,19
문동욱,Eagles,27,1,1,12.063803839922823,12,1,0,0,0,0,0,15.2,91,36,25,21,3,4,0,3,1,0,12
이인복,Giants,28,0,0,11.675707575437261,11,0,0,0,0,0,0,12.1,74,29,18,16,2,8,0,0,0,0,7
차명진,Tigers,24,3,1,4.363636363636363,9,6,0,0,0,0,0,33,151,35,17,16,1,18,0,2,3,0,19
최영환,Giants,27,0,0,6.406768683781373,15,0,0,0,0,0,0,19.2,88,21,15,14,1,9,0,1,3,1,20
조영우,Wyverns,24,0,0,8.027048958113118,7,1,0,0,0,0,0,12.1,57,19,12,11,3,4,0,0,0,0,8
이승진,Wyverns,24,0,0,8.052631578947368,17,2,0,0,0,0,1,19,89,21,17,17,3,12,0,1,2,0,14
박민호,Wyverns,27,3,1,2.682120899251533,47,0,0,0,0,0,4,50.1,209,49,17,15,2,14,0,4,0,0,22
배재환,Dinos,24,3,5,3.809818179954447,62,0,0,0,0,2,20,54.1,247,49,26,23,3,31,2,7,2,1,61
홍성무,Dinos,26,0,0,6.27908452905522,15,0,0,0,0,0,0,14.1,71,16,10,10,3,11,0,1,0,0,10
김민수,Wiz,26,8,5,4.959181511437827,28,11,0,0,2,0,1,81.2,354,87,46,45,10,30,2,2,4,0,56
엄상백,Wiz,22,2,3,8.042561840621007,26,0,0,0,0,1,0,31.1,154,40,29,28,6,24,0,0,1,0,20
정성곤,Wiz,22,3,3,5.53415821255618,52,0,0,0,8,4,11,53.2,248,64,36,33,7,22,3,2,2,0,40
주권,Wiz,24,6,2,2.9867270752958803,71,0,0,0,2,1,25,75.1,296,64,25,25,7,14,0,2,1,0,47
최원태,Heroes,22,11,5,3.3750073101719287,27,27,0,0,0,0,0,157.1,666,165,68,59,5,36,0,5,5,0,105
김택형,Wyverns,22,2,1,5.785722641081128,26,0,0,0,0,0,2,23.1,115,20,16,15,1,24,0,2,6,0,27
배제성,Wiz,22,10,10,3.759483940591005,28,21,1,1,0,0,0,131.2,564,132,58,55,6,56,0,3,10,0,91
이민우,Tigers,26,2,6,5.429350640126229,32,6,0,0,1,0,2,61.1,283,74,42,37,4,26,1,4,3,0,56
황인준,Tigers,27,0,0,6.352960065218054,5,2,0,0,0,0,0,11.1,53,14,8,8,2,5,1,0,2,0,11
문경찬,Tigers,26,1,2,1.309090909090909,54,0,0,0,24,4,0,55,217,45,9,8,2,10,1,0,0,0,50
이준영,Tigers,26,1,0,6.352941176470588,37,1,0,0,0,0,1,51,244,64,42,36,3,26,2,2,0,1,43
김민우,Eagles,23,2,7,6.75,16,12,1,0,0,0,0,68,316,80,59,51,6,30,0,6,4,0,46
김범수,Eagles,23,5,9,5.679611650485437,45,16,0,0,1,2,1,103,485,115,70,65,15,61,1,10,9,0,85
구창모,Dinos,22,10,7,3.196261682242991,23,19,0,0,0,0,1,107,449,85,40,38,10,41,0,6,7,0,114
김대현,Twins,22,5,4,3.779997981263285,41,2,0,0,0,1,9,66.2,285,63,31,28,2,27,1,4,3,0,40
이영하,Bears,22,17,4,3.6367422815979276,29,27,1,0,0,0,0,163.1,692,148,70,66,5,61,1,10,4,2,90
최충연,Lions,22,0,2,7.363629979541103,34,2,0,0,1,1,4,36.2,194,44,36,30,2,38,1,3,6,0,41
김승현,Lions,26,1,1,6.394719830555614,14,0,0,0,0,0,0,12.2,61,11,12,9,0,9,0,1,1,0,4
전상현,Tigers,23,1,4,3.115382982933661,57,0,0,0,0,3,15,60.2,245,45,21,21,3,21,2,2,2,0,62
김주한,Wyverns,26,1,1,5.25,11,1,0,0,0,0,1,12,56,12,7,7,0,7,1,2,2,0,10
최성영,Dinos,22,4,1,3.935224373794779,26,15,0,0,0,0,2,82.1,368,79,39,36,3,49,0,3,3,0,62
이정현,Wiz,21,0,2,9.75,9,2,0,0,0,0,0,12,55,12,13,13,3,8,0,0,0,0,9
고우석,Twins,20,8,2,1.5211267605633803,65,0,0,0,35,4,1,71,288,47,13,12,4,30,4,4,2,0,76
최원준,Bears,24,1,2,2.6503082990987457,34,3,0,0,1,0,4,54.1,228,52,17,16,1,16,1,4,1,0,38
박치국,Bears,21,2,2,4.5,61,0,0,0,3,5,14,52,229,64,26,26,5,14,2,5,3,0,35
최지광,Lions,21,3,8,4.102941176470588,63,0,0,0,2,1,10,68,303,64,33,31,4,40,3,5,3,0,60
장지훈,Lions,22,0,0,6.27908452905522,13,0,0,0,0,0,0,14.1,77,22,11,10,0,11,0,1,0,0,12
김시현,Lions,20,0,0,4.408172359588586,14,0,0,0,0,0,0,16.1,71,16,9,8,3,8,0,1,1,0,10
이승호,Heroes,20,8,5,4.475531323171629,23,23,1,1,0,0,0,122.2,533,134,70,61,10,51,0,1,5,3,82
박상원,Eagles,24,1,4,3.9661016949152543,61,0,0,0,0,1,12,59,256,52,29,26,5,28,1,5,1,0,39
김성훈,Eagles,21,0,1,4.835828191811125,15,1,0,0,0,0,0,22.1,104,24,12,12,3,15,0,1,6,0,26
김민,Wiz,20,6,12,4.957953387813164,27,26,0,0,0,0,0,150.2,674,175,88,83,16,65,0,4,4,2,91
안우진,Heroes,19,7,5,5.196228509498427,19,15,0,0,0,0,0,88.1,395,97,56,51,8,36,0,3,3,1,80
김윤수,Lions,19,1,1,4.628558060042399,5,2,0,0,0,0,0,11.2,54,10,6,6,2,10,0,0,0,0,9
최채흥,Lions,24,6,6,4.809359979005879,28,15,0,0,0,0,2,106.2,478,127,67,57,10,36,1,1,6,0,89
정성종,Giants,23,1,1,5.436238131274709,32,0,0,0,0,0,0,49.2,231,64,33,30,6,24,3,4,4,0,24
하준영,Tigers,19,6,2,4.955693211318142,59,0,0,0,0,2,15,52.2,243,59,31,29,5,31,2,0,1,0,51
김영규,Dinos,19,5,4,5.291460126577474,30,10,1,1,0,0,1,66.1,307,82,40,39,7,31,0,6,4,0,46
손동현,Wiz,18,2,3,4.75352431923525,34,3,0,0,0,0,5,47.1,220,51,29,25,2,31,3,0,0,1,29
강정현,Twins,23,0,0,5.06248400737927,7,1,0,0,0,0,0,10.2,48,9,6,6,3,6,0,2,0,0,8
정우영,Twins,19,4,6,3.7193897820086166,56,0,0,0,1,3,16,65.1,273,57,30,27,2,20,5,8,3,1,38
원태인,Lions,19,4,8,4.821428571428571,26,20,0,0,0,1,2,112,493,119,65,60,12,39,0,5,6,2,68
서준원,Giants,18,4,11,5.474226804123711,33,16,0,0,0,0,0,97,443,117,61,59,10,38,0,11,1,1,60
김기훈,Tigers,19,3,6,5.558826024145699,19,16,0,0,0,0,0,79.1,368,64,55,49,11,65,0,9,5,0,49
장지수,Tigers,19,0,0,7.714301629280026,13,0,0,0,0,0,0,16.1,80,23,16,14,2,7,0,2,1,1,6
양승철,Tigers,26,1,1,12.122473988868613,11,1,0,0,0,0,0,16.1,85,23,22,22,3,15,0,0,2,0,11
김이환,Eagles,18,4,3,4.2631578947368425,11,8,0,0,0,0,0,38,171,42,19,18,2,21,0,2,1,0,15
박윤철,Eagles,23,0,1,5.1,15,3,0,0,0,0,0,30,145,22,19,17,4,30,0,3,2,0,21
백승건,Wyverns,18,0,0,2.327590263704891,15,0,0,0,0,0,0,19.1,81,16,5,5,1,12,0,1,1,0,14
권혁,Bears,35,2,2,4.909086653027402,57,0,0,0,1,1,11,36.2,155,36,23,20,3,7,0,2,0,0,21
고효준,Giants,36,2,7,4.7647083122887395,75,0,0,0,0,4,15,62.1,280,58,34,33,6,36,6,3,11,0,72
김승회,Bears,38,3,3,3.0681801556564703,55,0,0,0,3,2,7,58.2,250,57,24,20,1,16,1,2,5,0,46
안영명,Eagles,34,4,7,3.9193548387096775,67,0,0,0,0,3,13,62,273,82,27,27,5,13,0,3,2,1,48
송은범,Twins,35,2,6,5.25,63,0,0,0,1,0,9,60,281,80,38,35,6,23,4,3,3,0,36
심수창,Twins,38,1,1,6.171410746723198,5,1,0,0,0,0,0,11.2,57,17,8,8,1,7,0,0,0,0,12
오주원,Heroes,34,3,3,2.3190197617114023,57,0,0,0,18,2,3,54.1,223,54,17,14,1,7,0,3,1,0,41
윤성환,Lions,37,8,13,4.768359804769636,27,27,1,1,0,0,0,145.1,643,168,87,77,14,50,0,7,3,0,65
박근홍,Giants,33,1,0,6.113195887173994,24,0,0,0,0,0,1,17.2,83,16,13,12,5,17,1,1,1,0,11
정우람,Eagles,34,4,3,1.5428579836480187,57,0,0,0,26,4,0,58.1,237,57,11,10,4,16,4,1,2,1,48
신재웅,Wyverns,37,1,0,3.323071754960192,20,1,0,0,0,0,0,21.2,88,14,8,8,1,10,0,1,0,0,14
박정배,Wyverns,37,1,1,10.067779360227872,20,0,0,0,0,0,1,19.2,90,29,22,22,4,2,0,2,0,0,9
금민철,Wiz,32,1,4,5.052631578947368,14,14,0,0,0,0,0,57,263,66,38,32,5,25,0,7,4,0,26
전유수,Wiz,32,3,1,3.391961619600945,62,1,0,0,1,0,7,66.1,280,66,31,25,2,18,4,4,6,0,46
이보근,Heroes,33,0,2,9.719980348245299,19,0,0,0,0,1,3,16.2,80,29,18,18,1,4,0,0,0,0,12
김진성,Dinos,34,1,2,4.285714285714286,42,0,0,0,0,2,5,42,178,39,25,20,6,15,1,2,6,1,35
김건국,Giants,31,3,3,4.454997620774586,37,5,0,0,0,0,3,66.2,293,73,34,33,5,27,0,6,3,0,43
장원삼,Twins,36,0,2,7.977254399625467,8,3,0,0,0,0,0,14.2,68,20,13,13,3,3,0,2,0,0,7
김상수,Heroes,31,3,5,3.0176453659700697,67,0,0,0,0,1,40,56.2,238,50,19,19,3,28,1,2,0,0,60
진해수,Twins,33,3,1,3.4285714285714284,72,0,0,0,0,2,20,42,185,44,17,16,2,16,0,2,0,0,38
유원상,Dinos,33,0,3,5.2257979310777,15,1,0,0,1,0,0,20.2,93,21,15,12,2,9,0,1,1,0,14
백정현,Lions,31,8,10,4.24203821656051,28,27,1,1,0,0,0,157,677,158,85,74,17,56,0,6,4,0,82
장필준,Lions,31,3,3,3.617223031765059,61,0,0,0,11,5,15,69.2,302,64,29,28,7,33,3,3,4,0,53
정찬헌,Twins,29,1,1,1.6363636363636365,13,0,0,0,6,1,0,11,49,11,5,2,0,6,0,0,0,0,11
임창민,Dinos,33,0,1,2.4,20,0,0,0,0,0,2,15,64,14,6,4,1,8,1,1,1,0,10
강지광,Wyverns,28,2,4,3.9512243832586407,25,0,0,0,0,0,6,27.1,115,24,14,12,0,11,1,0,3,0,15
최동환,Twins,29,1,0,6.260869565217392,18,0,0,0,0,0,0,23,107,25,17,16,4,10,0,3,1,0,13
유희관,Bears,33,11,8,3.2464996373201633,28,27,2,0,0,0,0,166.1,692,171,67,60,8,42,3,3,2,0,64
오현택,Giants,33,1,0,4.9736709793210325,15,0,0,0,0,0,0,12.2,56,15,9,7,6,2,1,1,0,0,8
강윤구,Dinos,28,3,3,4.47337530541014,67,0,0,0,0,1,15,56.1,242,55,29,28,4,24,2,4,2,0,49
정인욱,Lions,28,0,2,7.061527479290407,12,2,0,0,0,0,0,21.2,106,24,17,17,1,15,0,2,3,0,15
장민재,Eagles,29,6,8,5.430182757541534,26,22,1,0,0,0,0,119.1,526,150,76,72,14,27,0,6,3,0,103
여건욱,Twins,32,0,0,3.943815745187942,25,0,0,0,0,0,0,29.2,130,35,14,13,2,8,0,1,1,0,24
김태훈,Wyverns,29,4,5,3.8755961054625634,71,0,0,0,7,5,27,69.2,296,62,32,30,4,26,0,4,7,0,76
권오준,Lions,39,3,0,5.232558139534884,43,0,0,0,0,0,3,43,187,49,25,25,7,12,0,2,0,0,26
김성민,Heroes,25,2,0,2.5562144602343655,50,0,0,0,0,0,5,56.1,230,53,17,16,0,11,0,2,4,0,38
박주홍,Eagles,19,0,4,7.982615315491482,29,6,0,0,0,1,1,38.1,188,51,37,34,8,24,0,2,1,1,27
배영수,Bears,38,1,2,4.566179672535498,37,0,0,0,0,1,0,45.1,194,50,25,23,4,11,2,3,3,1,10
우규민,Lions,34,2,7,2.7457627118644066,54,0,0,0,15,3,7,59,247,58,20,18,7,10,1,6,0,0,40
손승락,Giants,37,4,3,3.9303773744936987,53,0,0,0,9,4,2,52.2,233,55,27,23,3,19,3,3,2,0,44
원종현,Dinos,31,3,3,3.9,60,0,0,0,31,9,0,60,256,62,31,26,4,17,2,3,5,0,59
차우찬,Twins,32,13,8,4.116840017436752,29,28,0,0,0,0,0,168.1,730,181,87,77,16,59,0,5,13,0,124
박희수,Wyverns,35,0,1,1.5697655966653021,34,0,0,0,1,0,2,28.2,124,29,9,5,1,13,0,3,0,0,14
이용찬,Bears,30,7,10,4.065177878627747,26,26,0,0,0,0,0,148.1,651,168,75,67,15,45,3,6,3,0,102
장시환,Giants,31,6,13,4.954800404464498,27,27,0,0,0,0,0,125.1,570,147,78,69,12,58,1,2,17,0,109
진명호,Giants,30,3,2,3.41052802764894,60,0,0,0,0,2,9,63.1,273,56,24,24,4,35,4,1,3,0,51
정영일,Wyverns,30,1,2,3.2142857142857144,44,0,0,0,1,1,8,42,175,32,15,15,1,22,2,1,2,0,35
이대은,Wiz,30,4,2,4.0813953488372094,44,8,0,0,17,1,0,86,391,89,48,39,10,39,1,6,5,0,59
하재훈,Wyverns,28,5,3,1.9830508474576272,61,0,0,0,36,1,3,59,245,47,13,13,1,26,2,1,0,1,64
김재윤,Wiz,28,2,2,2.2657327547054993,43,0,0,0,7,2,9,47.2,177,27,13,12,4,12,2,1,1,0,42
김선기,Heroes,27,3,1,4.178571428571429,7,6,0,0,0,0,0,28,122,27,13,13,2,9,0,4,2,0,17
김진영,Eagles,27,0,4,4.049994882351666,6,5,0,0,0,0,0,26.2,117,27,12,12,1,16,0,1,0,0,14
다익손,Giants,24,6,10,4.3392956165860825,29,28,0,0,0,0,0,149.1,649,164,81,72,15,40,1,6,4,1,117
송승준,Giants,39,0,1,4.395359170338654,11,1,0,0,0,0,0,14.1,64,16,7,7,2,6,0,0,0,0,13
