Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
엄정욱,Wyverns,22,1,2,5.4,16,4,0,0,0,0,0,25,110,19,16,15,2,17,0,3,5,0,29
이동현,Twins,20,4,10,4.045294661727925,33,14,0,0,0,0,0,95.2,429,105,47,43,14,40,1,5,4,0,57
박만채,Twins,24,0,0,2.4179140959055627,12,0,0,0,1,0,0,22.1,93,21,8,6,1,8,0,2,1,0,13
김태구,Bears,20,0,0,4.743236763630726,15,0,0,0,0,0,0,24.2,105,26,13,13,0,10,0,1,4,0,6
김장현,Giants,24,3,9,6.75,28,15,0,0,0,0,0,92,410,119,70,69,15,29,2,3,0,1,32
김백만,Eagles,20,0,0,5.2346887834813804,19,4,0,0,0,0,0,32.2,142,38,19,19,6,6,0,4,1,1,21
지승민,Lions,24,0,0,6.230769230769231,12,0,0,0,0,0,0,13,64,22,9,9,4,4,1,2,0,0,10
정대현,Wyverns,24,4,3,2.2941176470588234,37,0,0,0,2,0,8,51,203,33,16,13,4,17,3,3,0,0,34
채병용,Wyverns,21,9,5,4.815789473684211,34,16,0,0,4,0,2,114,509,113,66,61,9,59,1,6,2,0,84
김건한,Wyverns,22,2,1,3.45,35,1,0,0,0,0,3,60,267,58,29,23,6,32,2,5,2,0,44
김장준,Wyverns,21,0,0,6.230769230769231,8,0,0,0,0,0,1,13,59,14,9,9,2,7,1,2,2,0,10
서승화,Twins,23,0,5,5.574901196209271,46,9,0,0,0,0,3,82.1,387,96,58,51,11,46,2,3,6,0,51
김광우,Twins,23,0,1,3.471433584648677,41,0,0,0,0,0,3,23.1,112,26,11,9,1,20,1,1,3,0,18
이재영,Bears,24,6,2,3.646551724137931,52,10,0,0,5,0,10,116,515,105,55,47,12,78,2,3,5,1,83
이대환,Unicorns,24,1,0,2.655742106025934,13,0,0,0,0,0,0,20.1,91,20,11,6,2,7,0,4,1,0,8
조용준,Unicorns,24,2,7,3.521737044353933,47,0,0,0,26,0,1,53.2,230,52,26,21,4,18,2,1,1,0,39
권혁,Lions,19,3,2,5.262716117726438,23,4,0,0,0,0,2,39.1,177,40,26,23,5,21,0,0,2,0,26
안지만,Lions,19,1,0,7.892295418030455,14,1,0,0,0,0,0,21.2,102,31,19,19,6,6,0,3,3,0,11
이명우,Giants,21,0,0,3.6,25,0,0,0,0,0,1,10,48,12,6,4,2,4,0,1,1,0,7
변인재,Giants,24,0,2,4.621621621621622,26,0,0,0,1,0,1,37,161,42,25,19,6,8,0,5,0,0,17
강철민,Tigers,23,6,7,4.881920743340929,27,19,2,0,0,0,1,90.1,397,82,54,49,16,44,0,9,2,0,44
김진우,Tigers,20,11,5,3.4547313620199747,24,24,4,2,0,0,0,169.1,707,150,68,65,9,63,1,12,10,0,146
신용운,Tigers,19,11,3,3.630252100840336,70,0,0,0,4,0,11,119,500,111,51,48,15,35,2,9,3,0,96
유혜정,Eagles,21,0,2,3.681809722904062,7,0,0,0,0,0,0,14.2,62,9,6,6,3,8,0,1,1,0,10
마정길,Eagles,24,3,2,4.0631046893864,63,0,0,0,2,0,8,68.2,295,56,34,31,6,30,0,11,3,1,57
제춘모,Wyverns,21,10,6,4.889763779527559,35,19,0,0,0,0,5,127,550,125,75,69,17,59,0,5,5,1,82
윤길현,Wyverns,19,0,1,2.05932369824078,24,0,0,0,1,0,0,39.1,160,33,9,9,3,14,0,1,3,0,24
노경은,Bears,19,3,1,4.118637011002312,5,4,0,0,0,0,0,19.2,79,12,9,9,2,12,0,2,0,0,8
이리키,Bears,36,7,11,3.7358490566037736,39,20,5,1,5,0,0,159,676,155,68,66,17,53,3,9,2,0,87
김승회,Bears,22,1,3,4.383119597447133,34,0,0,0,0,0,6,51.1,217,47,27,25,3,20,0,4,0,1,40
신동민,Unicorns,23,2,1,7.297317234648289,9,0,0,0,0,0,0,12.1,57,16,12,10,4,4,0,2,0,0,10
양성제,Giants,22,1,6,4.892619203315808,50,12,0,0,0,0,6,99.1,451,121,65,54,12,37,1,9,0,0,42
고우석,Tigers,18,3,1,3.8793103448275863,37,0,0,0,0,0,2,58,249,57,26,25,5,21,0,5,6,0,38
문용민,Eagles,22,0,0,2.1891951703944867,19,0,0,0,0,0,0,12.1,53,7,3,3,0,11,1,0,0,0,3
안영명,Eagles,18,3,0,3.8863636363636362,34,0,0,0,2,0,1,44,191,44,19,19,6,15,0,2,2,2,26
윤규진,Eagles,18,0,1,6.428571428571429,8,1,0,0,1,0,0,14,64,20,10,10,2,3,0,0,1,0,5
송은범,Wyverns,19,6,5,6.781391979856705,45,6,0,0,4,0,7,71.2,341,89,59,54,10,41,1,8,5,0,50
김정수,Wyverns,40,0,0,4.153846153846154,36,0,0,0,0,0,8,13,62,18,6,6,0,6,2,3,2,0,3
한용덕,Eagles,38,2,1,4.909090909090909,32,1,0,0,1,0,3,55,238,59,31,30,5,9,0,5,1,0,42
이강철,Tigers,37,6,4,1.9756107854536473,67,0,0,0,9,0,14,68.1,273,42,21,15,7,23,2,8,1,1,57
송진우,Eagles,37,9,7,3.123385107563001,42,14,1,0,7,0,2,129.2,534,111,48,45,9,40,1,6,5,1,93
김상진,Wyverns,33,2,8,4.533583896414189,26,15,0,0,0,0,2,89.1,387,90,51,45,7,28,0,11,1,0,30
권준헌,Unicorns,31,8,4,3.193548387096774,66,0,0,0,9,0,10,93,378,85,37,33,9,23,2,4,5,0,67
조웅천,Wyverns,32,6,5,1.9699561784805986,65,0,0,0,30,0,2,77.2,316,70,18,17,7,19,7,4,0,0,75
이상훈,Bears,32,1,1,9.719980348245299,12,0,0,0,0,0,1,16.2,86,26,22,18,3,5,1,1,0,0,9
이상목,Eagles,32,15,7,3.5449705470524697,33,29,1,1,1,0,1,185.1,774,203,78,73,18,29,2,4,2,1,118
이병석,Twins,32,3,6,5.181818181818182,25,13,0,0,0,0,0,66,297,76,40,38,9,31,1,5,6,1,29
조규제,Unicorns,35,0,3,5.625,36,2,0,0,0,0,4,40,190,39,26,25,6,32,1,4,3,2,41
김원형,Wyverns,30,7,7,3.7436991591185316,30,9,0,0,1,0,4,79.1,338,87,34,33,13,18,0,6,1,0,44
권명철,Bears,33,3,3,4.197480875375323,40,8,0,0,0,0,1,79.1,347,89,40,37,8,23,1,4,5,0,45
정민태,Unicorns,33,17,2,3.305084745762712,29,29,1,0,0,0,0,177,741,179,76,65,17,42,1,5,3,0,122
김태한,Wyverns,33,0,1,8.25,12,0,0,0,0,0,0,12,57,14,13,11,4,6,0,1,1,0,7
곽채진,Bears,30,1,4,5.858495836883974,11,7,0,0,0,0,0,35.1,157,43,25,23,4,4,0,5,0,0,11
가득염,Giants,33,1,1,5.80373314498015,81,0,0,0,1,0,13,35.2,146,32,23,23,3,9,1,4,3,0,29
염종석,Giants,30,7,14,5.1671019831169565,24,24,0,0,0,0,0,123.2,539,132,74,71,21,47,0,11,4,1,85
지연규,Eagles,33,2,3,5.2,12,11,0,0,0,0,0,45,196,51,32,26,6,16,0,2,2,0,8
정민철,Eagles,31,11,10,3.99521698218233,26,26,0,0,0,0,0,139.2,598,132,65,62,18,51,1,4,6,1,73
노승욱,Giants,29,2,2,4.484100632344946,78,1,0,0,1,0,13,94.1,406,113,49,47,13,17,2,11,0,0,45
김현욱,Lions,32,8,2,1.9961081198157618,63,0,0,0,0,0,13,85.2,336,63,23,19,7,19,1,5,1,0,73
이대진,Tigers,29,1,1,9.450023882449425,4,4,0,0,0,0,0,13.1,66,18,15,14,3,7,0,1,3,0,13
노장진,Lions,28,9,10,4.120481927710843,53,0,0,0,21,0,1,83,364,73,40,38,8,48,2,5,1,0,87
성영재,Twins,32,1,1,3.240003089907732,24,0,0,0,2,0,2,33.1,152,37,13,12,1,13,3,3,0,0,17
류택현,Twins,31,1,2,3.106192068764958,75,1,0,0,0,0,12,37.2,162,33,14,13,6,19,3,4,1,0,44
최상덕,Tigers,32,11,5,3.5620146703377236,22,22,2,1,0,0,0,126.1,534,128,53,50,16,38,0,5,0,0,63
전준호,Unicorns,28,4,2,3.932036796180386,19,11,0,0,0,0,0,68.2,294,66,31,30,7,25,0,4,2,0,51
강상수,Giants,32,2,3,5.5,33,3,0,0,6,0,1,54,238,54,35,33,15,29,0,2,0,0,47
주형광,Giants,27,0,9,4.580354958773701,62,10,0,0,1,0,13,74.2,331,85,42,38,13,21,0,8,0,0,49
박지철,Giants,28,8,7,3.88687924496729,28,24,1,0,0,0,0,129.2,574,128,64,56,16,57,0,9,9,1,78
진필중,Tigers,30,4,4,3.077721910550083,46,2,0,0,19,0,0,64.1,271,64,24,22,11,22,2,2,2,0,71
최용호,Tigers,27,0,2,10.12496801475854,4,3,0,0,0,0,0,10.2,56,15,12,12,1,8,0,1,1,0,7
이원식,Tigers,31,2,1,3.0789473684210527,16,7,0,0,0,0,1,38,153,34,15,13,5,7,1,3,1,0,24
손혁,Bears,29,4,6,3.648646767772588,12,12,0,0,0,0,0,61.2,253,60,29,25,9,9,0,5,0,0,27
최원호,Twins,30,4,3,4.480351434729966,19,17,0,0,0,0,1,76.1,344,100,42,38,8,24,1,4,2,0,40
전병호,Lions,30,8,4,5.029411764705882,45,15,0,0,1,0,6,102,439,110,59,57,13,37,5,2,1,0,54
정현욱,Lions,24,4,5,4.586874478498266,43,3,0,0,1,0,3,86.1,373,91,47,44,6,32,0,2,4,0,77
정성훈,Bears,25,1,0,2.6228585722016318,48,0,0,0,2,0,5,58.1,240,55,17,17,6,14,2,6,0,0,17
차명주,Bears,29,1,1,4.354838709677419,77,0,0,0,0,0,16,31,135,28,18,15,0,16,2,1,1,0,14
이상열,Unicorns,26,2,1,2.9147711478736467,72,0,0,0,2,0,16,58.2,249,55,20,19,4,19,0,2,3,0,48
장문석,Twins,28,9,6,4.395363431724207,39,13,0,0,0,0,8,100.1,443,112,49,49,12,40,2,5,4,0,53
임선동,Unicorns,29,0,2,9.450023882449425,4,4,0,0,0,0,0,13.1,64,23,14,14,2,3,0,1,0,0,4
전승남,Twins,28,8,2,2.4468673577398334,68,0,0,0,2,0,11,106.2,438,103,34,29,6,22,3,5,1,0,56
이경필,Bears,29,8,13,4.5,26,24,0,0,0,0,1,106,494,122,71,53,4,43,3,12,3,1,47
김영수,Wyverns,28,3,3,5.34375,39,8,0,0,0,0,2,64,307,68,47,38,8,50,1,2,13,0,47
최영필,Eagles,29,1,3,6.857142857142857,13,6,1,0,0,0,0,42,201,50,33,32,6,20,0,4,3,0,26
이정훈,Giants,25,7,8,5.204803608600829,44,12,1,0,1,0,5,110.2,512,126,65,64,13,51,5,8,2,0,67
오철민,Tigers,30,0,0,1.7763181521983413,28,0,0,0,0,0,3,25.1,104,20,6,5,2,8,0,0,1,0,19
오상민,Lions,28,4,1,2.793103448275862,47,0,0,0,3,0,9,58,232,49,19,18,6,14,0,2,0,0,45
김수경,Unicorns,23,10,9,4.634730538922156,29,29,1,1,0,0,0,167,738,184,96,86,14,70,0,4,12,0,121
김진웅,Lions,23,9,11,4.050009001046988,32,25,0,0,1,0,0,153.1,672,151,75,69,19,70,2,5,6,1,99
김광삼,Twins,22,7,9,4.45945945945946,25,22,1,0,0,0,0,111,492,115,59,55,7,59,1,4,9,1,69
구자운,Bears,23,4,9,4.168421052631579,48,10,0,0,18,0,0,95,409,98,48,44,7,30,3,3,4,0,64
송신영,Unicorns,26,5,4,4.632352941176471,25,9,0,0,0,0,0,68,301,76,37,35,8,26,0,4,2,0,39
라형진,Lions,26,0,2,5.984532787540907,46,7,0,0,1,0,0,64.2,312,76,44,43,14,49,2,5,3,0,30
권오준,Lions,23,0,1,3.130434782608696,13,1,0,0,0,0,1,23,94,22,9,8,2,5,0,1,0,0,10
김사율,Giants,23,1,2,5.449546052378079,20,2,0,0,0,0,1,36.1,160,42,23,22,5,15,0,1,3,0,15
유동훈,Tigers,26,0,0,3.796880997261192,12,0,0,0,1,0,0,21.1,92,21,9,9,2,7,0,2,0,0,11
박정진,Eagles,27,6,7,4.305662137199223,57,3,0,0,3,0,11,100.1,429,82,52,48,8,50,1,3,9,0,73
엘비라,Lions,35,1,1,7.061527479290407,6,6,0,0,0,0,0,21.2,100,20,17,17,3,13,0,3,2,1,21
에스트라다,Eagles,28,1,3,4.706426136144705,7,6,1,1,0,0,0,36.1,157,30,22,19,9,13,1,7,1,1,26
피코타,Eagles,36,3,6,3.857142857142857,41,1,0,0,15,0,0,56,244,62,26,24,5,19,5,2,4,0,43
기론,Eagles,31,3,3,4.592780976484882,15,10,0,0,1,0,0,64.2,288,62,35,33,8,31,0,3,4,0,49
배영수,Lions,22,13,5,4.509155580682264,30,30,1,0,0,0,0,163.2,722,174,85,82,11,77,0,7,12,1,99
강영식,Lions,22,1,2,4.218746856788653,38,4,0,0,0,0,6,42.2,193,40,20,20,3,25,1,0,2,0,40
이재우,Bears,23,3,0,4.304347826086956,25,3,0,0,0,0,1,46,202,47,25,22,6,20,0,2,1,0,29
조태수,Tigers,20,0,1,3.907899934836351,18,0,0,0,0,0,1,25.1,108,21,13,11,3,14,3,3,3,0,12
박명환,Bears,26,5,10,5.185413302765331,19,18,0,0,0,0,0,100.2,452,113,65,58,13,46,0,3,2,0,76
손민한,Giants,28,3,11,4.856722116019021,18,18,1,0,0,0,0,109.1,473,115,67,59,17,38,1,5,2,0,54
이혜천,Bears,24,5,3,3.9272727272727272,83,0,0,0,0,0,11,55,250,46,27,24,4,37,2,5,7,0,36
임경완,Giants,27,3,14,4.708183263742964,59,6,0,0,11,0,4,93.2,403,97,52,49,10,30,4,11,2,0,45
이승호,Twins,21,11,11,3.193037801101481,31,30,1,1,0,0,0,191.2,817,151,76,68,17,103,3,9,6,0,157
