Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
송진우,Eagles,39,11,7,3.8067785778395513,23,22,1,1,0,0,0,127.2,551,126,61,54,13,42,1,7,2,0,88
조웅천,Wyverns,34,5,4,3.281769684938929,52,0,0,0,10,0,6,60.1,246,53,22,22,4,15,5,5,0,0,56
이상목,Giants,34,6,7,3.019746770026229,17,17,0,0,0,0,0,101.1,403,88,35,34,8,16,2,7,0,0,69
김원형,Wyverns,32,14,8,3.407760225464605,30,30,0,0,0,0,0,171.2,715,172,73,65,17,30,0,15,1,0,94
정민태,Unicorns,35,0,3,4.7249940294102775,8,5,0,0,0,0,0,26.2,120,34,19,14,2,6,0,1,1,0,13
오봉옥,Eagles,36,3,2,5.651162790697675,40,0,0,0,3,0,2,43,196,54,28,27,8,19,0,3,2,0,24
가득염,Giants,35,0,0,3.5217391304347827,35,0,0,0,1,0,2,23,89,18,9,9,0,1,0,4,0,0,21
염종석,Giants,32,3,9,3.7733036373630426,22,20,0,0,0,0,0,107.1,457,104,50,45,4,23,2,17,2,0,58
지연규,Eagles,35,0,1,2.8421052631578947,33,0,0,0,20,0,0,38,160,30,13,12,3,14,0,6,1,0,32
정민철,Eagles,33,9,3,4.824193597857092,25,25,0,0,0,0,0,115.2,495,124,70,62,14,26,0,6,1,0,56
김민범,Unicorns,32,0,0,5.086956521739131,41,0,0,0,0,0,1,23,97,23,13,13,1,3,0,3,1,1,21
노장진,Giants,30,1,2,2.4545454545454546,35,0,0,0,18,0,0,33,125,19,9,9,3,7,1,2,0,0,52
신윤호,Twins,30,1,4,6.252624925530664,29,0,0,0,9,0,1,31.2,150,44,25,22,3,15,2,1,0,0,15
류택현,Twins,33,0,5,3.6346153846153846,69,3,0,0,0,0,13,52,221,51,25,21,3,16,0,5,0,0,41
최상덕,Tigers,34,1,5,6.016307466085821,24,11,0,0,2,0,2,61.1,279,71,44,41,8,24,1,8,2,0,48
전준호,Unicorns,30,3,6,7.610733383784592,16,8,0,0,0,0,1,49.2,235,62,45,42,7,23,0,5,6,1,28
강상수,Giants,34,0,0,8.28410042540209,24,0,0,0,1,0,0,29.1,149,35,27,27,4,22,1,6,0,0,17
주형광,Giants,29,3,2,6.029131795949654,11,6,0,0,0,0,0,34.1,156,39,24,23,7,13,1,2,2,0,23
박지철,Giants,30,1,5,6.061224489795919,13,9,0,0,0,0,0,49,231,58,36,33,9,28,0,4,4,0,39
진필중,Twins,32,3,7,5.823529411764706,13,12,0,0,0,0,0,51,237,58,40,33,5,21,0,7,5,0,27
위재영,Wyverns,33,3,2,1.8881125932593794,57,0,0,0,6,0,12,95.1,385,69,23,20,4,41,2,3,0,0,80
박석진,Lions,32,8,0,3.465242408937265,70,0,0,0,1,0,15,62.1,262,59,29,24,4,7,3,9,0,0,24
이원식,Twins,33,1,0,3.375,13,0,0,0,1,0,0,16,74,19,8,6,2,7,0,1,1,0,13
최원호,Twins,32,13,6,4.069237963054726,27,27,0,0,0,0,0,163.2,704,153,79,74,17,60,6,15,3,0,106
전병호,Lions,32,6,5,4.385336360103749,29,20,0,0,0,0,0,104.2,452,110,60,51,16,31,1,3,1,3,51
차명주,Eagles,31,4,1,5.881182565611126,77,0,0,0,0,0,12,33.2,152,46,23,22,3,9,0,4,2,0,17
김민기,Twins,28,4,7,8.018181818181818,28,9,0,0,0,0,4,55,263,88,54,49,11,10,3,4,0,0,37
장문석,Twins,30,5,5,3.75,27,12,1,0,7,0,0,84,368,93,40,35,2,31,1,5,4,0,60
최영필,Eagles,31,8,8,2.892857142857143,40,13,0,0,5,0,0,112,469,109,41,36,9,30,1,6,4,1,72
황두성,Unicorns,28,11,9,3.28755605959498,60,5,0,0,1,0,7,128.2,535,106,53,47,15,41,1,6,5,0,137
이정훈,Giants,27,2,3,4.44,54,1,0,0,1,0,5,75,335,86,40,37,6,28,7,7,5,0,46
문동환,Eagles,33,10,9,3.47216209265593,26,26,1,0,0,0,0,173.2,739,174,74,67,12,57,2,3,3,0,103
오철민,Tigers,32,0,1,6.171410746723198,23,0,0,0,0,0,3,11.2,60,18,9,8,2,7,0,1,1,0,7
김해님,Eagles,30,6,8,4.277933437656167,32,21,0,0,1,0,2,128.1,554,152,66,61,12,30,0,10,1,0,61
김경태,Wyverns,29,0,1,5.029411764705882,42,0,0,0,2,0,3,34,166,45,24,19,3,15,1,1,0,0,24
김수경,Unicorns,25,7,7,5.757350680325746,17,17,1,0,0,0,0,90.2,408,106,60,58,17,39,0,3,4,0,70
김진웅,Lions,25,1,1,4.576263345558124,12,2,0,0,1,0,0,19.2,82,14,10,10,6,8,0,3,3,0,15
김광삼,Twins,24,7,7,4.964532134854955,23,21,0,0,0,0,0,103.1,475,115,63,57,13,53,0,8,2,0,76
송신영,Unicorns,28,1,4,3.736605361104861,40,5,0,0,0,0,5,74.2,328,71,32,31,2,34,0,6,2,0,53
라형진,Lions,28,1,0,2.3478312465442186,8,1,0,0,0,0,0,15.1,55,8,4,4,2,1,0,3,0,0,16
권오준,Lions,25,3,1,2.2857142857142856,46,3,0,0,17,0,1,63,247,47,17,16,4,14,1,3,2,0,69
크루즈,Wyverns,32,7,4,3,15,15,0,0,0,0,0,81,346,69,33,27,6,29,2,8,4,1,50
바르가스,Lions,27,10,8,5.0625,26,26,0,0,0,0,0,128,561,120,78,72,12,63,0,7,10,1,66
배영수,Lions,24,11,11,2.861271676300578,31,26,2,1,2,0,1,173,713,148,61,55,10,48,2,11,14,0,147
강영식,Lions,24,0,0,4.8315738060918765,60,0,0,0,0,0,7,31.2,149,26,18,17,4,27,0,3,4,0,37
이재우,Bears,25,7,5,1.7157184506404632,76,0,0,0,1,0,28,99.2,403,82,22,19,6,26,2,4,3,0,79
이정민,Giants,26,6,7,3.816255857314848,56,0,0,0,7,0,4,94.1,410,86,41,40,6,47,16,5,7,0,63
정재훈,Bears,25,1,6,2.0892857142857144,51,0,0,0,30,0,0,56,231,38,15,13,2,22,6,5,1,0,60
조태수,Tigers,22,0,1,5.75,25,1,0,0,0,0,1,36,169,47,27,23,9,14,0,3,2,0,27
장원준,Giants,19,5,6,5.114922708425458,28,20,1,0,0,0,1,107.1,477,105,65,61,9,53,2,5,2,0,79
랜들,Bears,28,12,7,3.2472086419875175,29,26,1,1,0,0,0,149.2,658,163,59,54,18,47,1,15,3,0,111
손승락,Unicorns,23,5,10,5.426812774296834,26,23,1,0,0,0,0,134.1,599,154,81,81,18,48,0,10,6,1,80
박명환,Bears,28,11,3,2.964400483003232,20,20,0,0,0,0,0,112.1,473,81,40,37,4,58,0,6,17,0,113
손민한,Giants,30,18,7,2.45941091950767,28,26,1,0,1,0,0,168.1,678,149,54,46,9,38,2,2,4,0,105
이혜천,Bears,26,7,4,3.9512315520154746,30,21,1,1,0,0,3,109.1,479,105,58,48,10,54,1,7,4,1,59
이승호,Twins,23,5,10,5.513513513513513,23,20,1,1,0,0,0,111,509,122,73,68,15,51,1,3,4,0,94
최향남,Tigers,34,2,5,4.103996868898873,12,9,0,0,1,0,0,41.2,184,39,20,19,5,20,0,4,2,0,31
