Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
김기표,Twins,27,2,4,4.429684199628086,48,0,0,0,2,2,2,42.2,185,41,21,21,2,13,2,8,0,1,24
장원삼,Lions,27,13,5,3.456953642384106,29,28,0,0,0,0,0,151,631,139,62,58,13,44,1,5,3,0,115
김상수,Heroes,22,1,2,6.2,17,7,0,0,0,0,0,45,210,52,33,31,5,26,0,2,2,0,35
김효남,Lions,27,0,0,4.125,22,0,0,0,0,0,2,24,110,24,15,11,2,13,0,1,1,0,16
배장호,Giants,23,0,1,4.554219483880815,51,0,0,0,1,2,5,55.1,248,75,34,28,3,16,2,8,0,0,23
손영민,Tigers,23,3,5,4.632352941176471,67,0,0,0,1,5,18,68,295,73,36,35,8,25,3,7,1,0,48
박경태,Tigers,22,0,2,4.980587135784497,42,0,0,0,0,0,2,34.1,148,35,20,19,2,14,0,1,2,0,23
유원상,Eagles,24,5,14,5.501184131321669,29,27,1,1,0,0,0,142.1,644,164,89,87,20,69,1,2,10,0,82
양승진,Eagles,23,1,5,8.933829794091192,17,11,0,0,0,0,0,45.1,232,60,49,45,10,33,0,4,5,0,37
임태훈,Bears,21,9,11,5.303557596854424,36,20,0,0,1,3,1,130.2,578,134,83,77,27,47,0,12,6,1,103
백정현,Lions,22,1,2,4.580361043011328,43,0,0,0,0,0,3,37.1,169,38,20,19,3,24,1,1,6,0,24
김혁민,Eagles,23,0,4,6.917360823892029,9,8,0,0,0,0,0,40.1,189,36,32,31,7,37,0,3,1,0,21
이범준,Twins,20,1,2,9.642857142857142,14,3,0,0,0,0,0,28,143,37,31,30,5,19,0,4,2,0,13
홍상삼,Bears,20,4,3,6.42413556492515,30,14,0,0,0,0,1,96.2,436,102,74,69,17,49,0,5,8,0,86
김성현,Heroes,21,7,8,4.9,24,14,0,0,0,0,0,90,385,91,51,49,10,41,0,1,5,1,60
김수완,Giants,20,5,2,3.958113206936698,13,10,1,1,0,0,0,63.2,266,61,32,28,9,16,1,5,4,0,44
전우엽,Tigers,21,2,5,5.7073170731707314,12,10,0,0,0,0,0,41,197,47,29,26,5,23,0,6,0,0,37
최성민,Twins,19,2,2,3.8571391036178593,8,6,0,0,0,0,0,32.2,142,22,16,14,1,28,0,3,3,0,17
한희,Twins,20,0,1,8.1,11,3,0,0,0,0,0,20,96,23,18,18,6,11,0,3,2,0,17
성영훈,Bears,20,0,1,4.95919390453716,15,0,0,0,0,0,0,16.1,75,19,10,9,0,4,0,3,2,0,12
조승수,Bears,20,1,2,6.872721314238363,23,2,0,0,0,0,1,36.2,172,51,31,28,8,9,0,3,1,0,23
오현택,Bears,24,1,0,6.456535927996602,12,0,0,0,0,0,0,15.1,69,18,12,11,2,6,0,0,0,0,11
고원준,Heroes,20,5,7,4.122137404580153,30,22,0,0,0,0,0,131,570,123,64,60,15,61,0,12,8,0,87
강윤구,Heroes,19,1,1,7.2,5,4,0,0,0,0,0,15,71,15,13,12,2,13,0,1,0,0,11
정인욱,Lions,19,4,2,5.311475409836065,28,6,0,0,0,0,1,61,272,55,42,36,9,37,0,2,5,0,60
이우선,Lions,27,1,3,4.346343727998025,32,8,0,0,1,0,0,68.1,291,68,34,33,10,24,0,2,2,0,42
허준혁,Giants,19,1,0,4.275,57,0,0,0,1,1,9,40,182,43,22,19,5,22,5,3,2,0,30
허유강,Eagles,23,1,2,7.5755447659010615,42,0,0,0,0,0,2,46.1,222,65,45,39,5,20,0,8,1,0,25
박성호,Tigers,23,0,0,3.8117692391736573,23,0,0,0,0,1,0,28.1,122,28,15,12,4,8,0,1,7,0,38
장민재,Eagles,20,1,0,4.408172359588586,13,1,0,0,0,0,0,16.1,68,16,8,8,1,5,0,1,2,0,4
박현준,Twins,23,2,3,6.5549096813589545,20,11,0,0,0,0,0,57.2,263,60,45,42,9,27,1,9,5,1,46
가득염,Wyverns,40,0,0,4.408172359588586,21,0,0,0,0,0,1,16.1,71,14,9,8,1,10,0,0,2,0,12
이대진,Tigers,36,0,0,6.545454545454546,14,3,0,0,0,2,2,22,116,31,21,16,1,19,0,5,1,0,14
전준호,Wyverns,35,2,0,3.6,8,1,0,0,0,0,0,15,60,9,7,6,1,6,0,1,1,0,12
정현욱,Lions,31,9,1,3.199053752112819,61,0,0,0,12,2,11,70.1,299,66,31,25,3,26,0,4,4,0,61
이상열,Twins,33,2,2,3.318433986198177,76,0,0,0,0,2,16,59.2,242,52,23,22,3,20,2,2,1,0,44
최영필,Eagles,36,1,4,7.453992091215222,21,11,0,0,1,0,0,54.1,260,84,46,45,13,22,0,3,2,0,26
이정훈,Giants,32,3,9,6.8478260869565215,43,0,0,0,1,2,5,46,214,56,39,35,4,19,5,4,3,0,27
오상민,Twins,35,1,1,4.404255319148936,65,0,0,0,0,1,15,47,202,52,23,23,9,9,1,3,2,0,28
김광삼,Twins,29,7,6,5.675675675675675,24,23,2,1,0,0,0,111,501,125,74,70,10,50,1,14,5,2,60
송신영,Heroes,33,5,5,4.207792207792208,65,0,0,0,1,2,14,77,341,75,38,36,5,40,4,3,4,0,63
권오준,Lions,30,1,0,3.581629167645155,42,0,0,0,2,2,3,32.2,141,39,15,13,1,5,0,4,1,0,32
김사율,Giants,30,1,4,3.7456626750622593,52,0,0,0,5,2,5,57.2,258,59,28,24,4,25,5,5,1,0,38
유동훈,Tigers,33,3,2,2.85211459154115,48,0,0,0,14,6,1,47.1,196,46,20,15,1,10,4,7,0,0,32
박정진,Eagles,34,2,4,3.0630265847333438,56,0,0,0,10,4,6,79.1,327,58,32,27,3,36,5,3,4,0,80
배영수,Lions,29,6,8,4.738148368953687,31,21,0,0,1,0,0,119.2,526,136,69,63,11,37,1,8,1,1,64
강영식,Giants,29,3,3,4.44303529290592,63,0,0,0,2,3,7,52.2,230,50,28,26,6,24,7,1,5,1,58
이정민,Giants,31,1,0,6.674149722625748,20,0,0,0,0,0,1,29.2,144,42,24,22,3,14,3,1,2,0,11
정재훈,Bears,30,8,4,1.7307692307692308,63,0,0,0,2,2,23,78,307,52,16,15,2,28,3,4,1,0,89
조태수,Tigers,27,0,0,3.946156741037179,31,0,0,0,0,0,0,43.1,190,55,21,19,2,11,1,1,3,0,23
장원준,Giants,24,12,6,4.427262185132118,26,26,3,2,0,0,0,144.1,623,158,77,71,24,48,2,8,3,1,113
허준혁,Giants,24,0,1,6.428571428571429,19,0,0,0,1,0,0,21,96,29,16,15,2,7,1,1,1,0,14
손승락,Heroes,28,2,3,2.5578960207367047,53,0,0,0,26,3,1,63.1,245,47,20,18,2,17,6,2,5,0,64
이현승,Bears,26,3,6,4.751070783394385,46,11,0,0,2,0,4,77.2,327,80,45,41,8,25,0,3,0,0,50
차우찬,Lions,23,10,2,2.1372088022026343,37,16,2,1,0,0,2,126.1,528,106,35,30,5,51,1,5,3,1,112
박희수,Wyverns,26,0,0,4.5848969153804955,14,0,0,0,0,0,0,17.2,78,23,9,9,2,7,0,0,0,0,15
이용찬,Bears,21,2,1,3.239997528078058,47,0,0,0,25,4,0,41.2,166,34,16,15,7,10,0,1,3,0,28
이재곤,Giants,21,8,3,4.137096774193548,22,19,1,0,0,0,0,124,514,126,63,57,11,31,0,10,0,0,44
고창성,Bears,25,6,4,3.6219512195121952,73,0,0,0,0,1,22,82,331,68,37,33,7,16,1,11,1,0,67
김일엽,Giants,30,2,1,4.872183944719318,36,0,0,0,3,0,3,44.1,190,46,24,24,9,12,1,3,2,0,33
카도쿠라,Wyverns,36,14,7,3.2212509908674862,30,27,0,0,0,0,0,153.2,647,146,65,55,14,52,2,6,11,0,143
박명환,Twins,33,4,6,6.631578947368421,15,15,0,0,0,0,0,76,350,94,62,56,17,31,0,3,4,0,46
임경완,Giants,34,3,4,3.297707522947353,47,0,0,0,7,4,1,43.2,186,46,24,16,4,16,4,4,0,0,19
이승호,Wyverns,28,2,0,2.032258064516129,16,3,0,0,0,0,1,31,121,23,9,7,3,13,0,1,3,0,30
송승준,Giants,30,14,6,4.392857142857143,27,27,1,0,0,0,0,168,709,156,90,82,20,60,4,9,10,0,113
번사이드,Heroes,33,10,10,5.335714285714285,29,29,0,0,0,0,0,140,655,150,91,83,16,82,0,18,8,1,98
