Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO
켈리,Twins,30,15,7,3.323077020588714,28,28,1,1,0,0,0,173.1,705,160,67,64,16,40,0,11,4,0,134
스트레일리,Giants,31,15,4,2.4965754729271183,31,31,0,0,0,0,0,194.2,777,148,61,54,10,51,0,7,4,0,205
신정락,Eagles,33,0,1,9.000003576280108,16,0,0,0,0,0,1,12,57,15,12,12,2,7,0,2,2,0,14
이승현,Lions,28,1,2,3.478528665668339,65,0,0,0,0,3,14,54.1,226,45,22,21,11,25,1,0,2,0,52
이재학,Dinos,29,5,6,6.5514707719991,19,19,0,0,0,0,0,90.2,410,105,66,66,14,43,0,5,4,1,61
문성현,Heroes,28,1,1,4.200000534057685,10,2,0,0,0,0,0,15,63,13,7,7,1,11,0,0,0,0,13
김건태,Dinos,28,1,1,4.885715350715714,33,0,0,0,0,1,4,35,155,29,19,19,4,25,0,2,3,0,37
박시영,Giants,31,1,1,8.010991361720306,36,0,0,0,0,0,2,30.1,145,32,27,27,5,23,0,1,0,0,21
이태양,Wyverns,29,2,1,5.464286737904448,53,0,0,0,0,0,5,56,250,68,35,34,8,16,2,1,3,0,45
박종훈,Wyverns,28,13,11,4.805084901101222,29,28,0,0,0,0,0,157.1,691,146,90,84,14,78,1,22,5,0,134
임찬규,Twins,27,10,9,4.083521726002694,27,26,0,0,0,0,0,147.2,641,143,76,67,14,65,0,5,3,0,138
송윤준,Eagles,27,0,0,4.3043488969426935,26,0,0,0,0,1,1,23,106,23,11,11,1,13,0,1,3,0,16
이현호,Eagles,27,0,2,6.456523479271043,16,0,0,0,0,1,0,15.1,75,18,12,11,4,10,0,1,3,1,15
양현,Heroes,27,8,3,3.3000006294251687,58,1,0,0,2,3,10,60,246,58,23,22,4,18,0,3,1,0,33
강동연,Dinos,27,1,2,6.000001430511816,22,0,0,0,0,1,1,24,106,27,17,16,3,11,1,1,0,0,17
김대우,Lions,31,3,7,5.098712613305108,28,9,0,0,0,0,1,77.2,350,95,49,44,9,26,0,6,1,1,37
임현준,Lions,31,0,1,1.776316814806254,51,0,0,0,0,0,4,25.1,109,24,7,5,2,7,1,6,1,0,18
홍건희,Bears,27,3,4,4.980583400458592,60,0,0,0,1,3,10,68.2,299,74,39,38,8,22,0,5,3,0,60
서진용,Wyverns,27,2,7,4.131148316020337,63,0,0,0,8,5,12,61,264,52,33,28,11,34,1,1,6,0,56
최성훈,Twins,30,0,0,3.5100009372713683,48,0,0,0,0,0,3,33.1,145,36,13,13,1,16,2,1,1,0,24
윤명준,Bears,31,1,0,4.829269191326828,42,0,0,0,2,0,8,41,185,51,24,22,4,13,1,1,1,0,20
김태훈,Heroes,28,6,0,4.21875075437142,53,2,0,0,0,2,8,64,281,70,34,30,1,22,1,5,3,0,40
한현희,Heroes,27,7,9,4.975430348496522,25,25,0,0,0,0,0,135.2,587,141,77,75,10,37,2,14,3,2,109
김원중,Giants,27,5,4,3.9438205627973373,58,0,0,0,25,8,0,59.1,249,52,29,26,8,23,5,0,1,0,57
홍성민,Dinos,30,1,0,1.0384618431859656,30,0,0,0,0,0,8,26,104,20,4,3,2,6,1,2,2,0,14
임기영,Tigers,27,9,10,5.146214201729761,25,25,0,0,0,0,0,127.2,559,152,80,73,12,33,0,9,2,1,106
문승원,Wyverns,30,6,8,3.6453091790526493,25,25,1,0,0,0,0,145.2,610,136,64,59,13,45,0,6,2,0,117
노성호,Lions,30,2,3,4.458716688629179,45,0,0,0,0,0,10,36.1,166,28,23,18,3,29,1,2,7,0,34
이형범,Bears,26,1,2,7.714287625173501,27,0,0,0,1,2,1,25.2,122,30,22,22,5,16,2,2,1,0,13
함덕주,Bears,25,5,1,3.9036150857696903,36,6,0,0,10,3,2,55.1,240,55,25,24,2,21,2,0,7,0,55
박종기,Bears,25,1,2,5.5384619447606855,8,5,0,0,0,0,0,26,117,30,16,16,3,14,0,0,1,0,20
조상우,Heroes,25,5,3,2.1533744347109587,53,0,0,0,33,3,0,54.1,232,50,15,13,3,18,2,2,1,0,64
조성운,Heroes,30,1,1,5.400000915527499,42,0,0,0,0,0,1,45,201,48,30,27,6,19,1,2,2,0,29
박진형,Giants,26,1,4,5.695314367069543,53,0,0,0,0,6,21,42.2,194,56,27,27,7,13,2,4,3,0,50
구승민,Giants,30,5,2,3.580111251770199,57,0,0,0,0,5,22,60.1,238,40,25,24,8,26,2,0,1,0,58
고영창,Tigers,31,1,1,6.8275875540610125,48,0,0,0,1,0,2,58,275,88,46,44,3,17,2,5,6,2,23
박준표,Tigers,28,7,1,1.56774224415288,50,0,0,0,4,5,13,51.2,205,41,16,9,3,8,2,0,2,0,44
김종수,Eagles,26,1,1,5.9400013595584165,54,0,0,0,1,2,7,50,228,54,34,33,6,26,1,3,4,0,43
김정빈,Wyverns,26,1,1,5.133804196049917,57,0,0,0,1,1,12,47.1,226,37,30,27,5,45,1,8,6,0,42
손정욱,Dinos,29,0,0,5.250001251697839,16,0,0,0,0,0,0,12,58,16,8,7,1,5,0,1,0,0,5
장현식,Tigers,25,4,4,10.756099562500664,37,3,0,0,0,3,7,41,207,64,52,49,8,22,0,3,11,0,26
임정호,Dinos,30,2,2,4.609758670951288,69,0,0,0,0,0,26,41,175,32,23,21,3,20,0,7,0,0,38
이상민,Lions,29,0,1,6.4285727423067245,17,1,0,0,0,0,1,14,69,17,10,10,4,11,1,1,2,0,13
박진우,Dinos,30,2,2,5.23255999633789,43,1,0,0,0,2,9,43,194,47,29,25,2,13,1,6,0,0,22
박세웅,Giants,24,8,10,4.703620071881327,28,28,0,0,0,0,0,147.1,658,177,85,77,20,47,0,8,13,0,108
조현우,Wiz,26,5,1,3.085715210584022,54,0,0,0,1,2,11,46.2,197,38,16,16,1,23,1,1,3,0,33
이영준,Heroes,28,2,3,4.72500135183373,52,0,0,0,0,2,29,40,175,41,21,21,5,18,0,2,3,1,32
문동욱,Eagles,28,0,1,4.500000476837209,19,0,0,0,1,0,1,18,83,12,10,9,2,17,1,2,1,0,9
이인복,Giants,29,1,4,3.9705893490144364,47,1,0,0,0,1,2,45.1,199,57,22,20,2,12,1,1,2,0,21
황영국,Eagles,24,0,0,10.241380994300348,21,0,0,0,0,1,5,19.1,101,29,22,22,3,14,1,2,3,0,17
조영우,Wyverns,25,2,4,5.961039551676916,35,7,0,0,0,0,0,77,340,96,52,51,12,25,0,2,4,0,38
이승진,Bears,25,2,4,5.610390583205138,33,5,0,0,0,2,5,51.1,228,55,33,32,3,22,1,2,0,0,54
이건욱,Wyverns,25,6,12,5.680327868852459,27,25,0,0,0,0,0,122,542,105,77,77,11,81,0,6,6,1,91
박민호,Wyverns,28,2,1,2.4230774563446316,57,0,0,0,4,4,11,52,215,43,16,14,4,19,0,2,0,0,36
배재환,Dinos,25,1,3,3.9767448916315287,53,0,0,0,0,5,12,43,209,38,22,19,4,35,3,9,5,2,33
홍성무,Dinos,27,0,0,12.600000801086477,11,0,0,0,1,0,0,15,82,21,22,21,3,13,0,1,1,0,12
김민수,Wiz,27,3,8,6.0967744936432124,33,18,0,0,0,2,0,103.1,482,151,80,70,14,30,0,4,6,0,63
주권,Wiz,25,6,2,2.700000588553421,77,0,0,0,0,6,31,70,294,54,25,21,6,32,1,1,0,0,37
이상규,Twins,23,2,3,6.677421409059773,28,0,0,0,4,1,2,31,152,45,23,23,4,21,0,1,2,0,18
최원태,Heroes,23,7,6,5.072727272727272,21,21,0,0,0,0,0,110,478,115,68,62,16,37,2,7,6,0,67
김택형,Wyverns,23,1,3,8.608697793885387,31,0,0,0,0,1,3,23,114,26,26,22,5,20,1,0,6,0,22
임규빈,Heroes,28,2,0,4.539823775135104,33,0,0,0,0,0,1,37.2,162,46,20,19,11,10,0,2,2,0,20
홍정우,Lions,24,0,0,6.600000419616726,30,0,0,0,0,0,0,30,139,37,23,22,5,12,0,1,1,0,29
배제성,Wiz,23,10,7,3.948113349630728,26,26,0,0,0,0,0,141.1,619,130,67,62,12,76,0,4,11,1,83
이민우,Tigers,27,6,10,6.79245331907836,22,22,0,0,0,0,0,106,486,129,87,80,11,47,0,6,4,0,67
박정수,Dinos,24,1,1,4.63636444028758,22,3,0,0,0,0,1,33,144,25,17,17,4,24,0,6,1,0,29
문경찬,Dinos,27,0,5,5.019231505648027,56,0,0,0,10,3,14,52,225,51,35,29,11,15,0,2,0,0,44
이준영,Tigers,27,0,2,5.32394723754348,48,0,0,0,0,2,13,23.2,113,31,14,14,1,13,0,0,3,0,22
김민우,Eagles,24,5,10,4.341708875624221,26,25,0,0,0,0,0,132.2,593,121,72,64,15,72,3,7,10,2,124
김범수,Eagles,24,3,6,5.236364362732539,24,8,0,0,0,2,0,55,259,55,34,32,9,42,3,3,1,0,55
구창모,Dinos,23,9,0,1.735714238419826,15,14,0,0,0,0,1,93.1,348,58,20,18,7,18,0,0,1,0,102
김대현,Twins,23,4,0,5.845361744259194,33,0,0,0,0,2,4,32.1,158,37,24,21,6,23,1,1,3,0,28
이영하,Bears,23,5,11,4.5681823462494755,42,19,0,0,6,2,0,132,605,148,78,67,9,66,3,5,4,1,85
전상현,Tigers,24,2,2,2.4545457819352827,47,0,0,0,15,2,13,47.2,198,35,21,13,4,22,0,0,2,0,64
남재현,Tigers,23,0,0,4.021277003722191,8,0,0,0,0,0,0,15.2,79,20,12,7,1,11,0,1,0,0,8
김주한,Wyverns,27,1,7,7.434783225248853,22,7,0,0,0,0,0,46,220,60,43,38,7,20,0,8,4,0,22
최성영,Dinos,23,2,4,6.082417837391018,14,13,0,0,0,0,0,60.2,278,67,45,41,13,35,0,3,2,0,27
고우석,Twins,21,0,4,4.104000626220799,40,0,0,0,16,4,1,41.2,183,37,22,19,2,19,1,2,5,0,51
김명신,Bears,26,0,2,3.521739860563664,16,0,0,0,0,0,0,15.1,72,20,6,6,3,4,0,3,0,0,11
최원준,Bears,25,10,2,3.804878284787948,42,18,0,0,0,0,0,123,532,134,52,52,15,35,0,7,2,1,94
박치국,Bears,22,4,4,2.888372503005272,63,0,0,0,0,3,9,71.2,317,65,34,23,5,34,4,5,1,0,66
최지광,Lions,22,1,3,4.872181429332934,51,0,0,0,0,6,18,44.1,199,34,24,24,2,31,4,3,5,0,45
장지훈,Lions,23,0,1,10.08433827635416,29,0,0,0,0,1,0,27.2,146,39,37,31,7,21,0,3,5,0,24
강동호,Giants,26,1,0,7.363637002046499,7,0,0,0,0,0,0,11,51,13,9,9,3,6,0,0,0,0,8
이승호,Heroes,21,6,6,5.081460783057498,24,23,0,0,0,0,0,118.2,517,132,71,67,15,40,0,5,3,1,73
박진태,Tigers,25,0,0,13.017858916399671,12,0,0,0,0,0,0,18.2,105,32,27,27,9,16,0,4,0,0,14
박상원,Eagles,25,1,0,4.655173026140545,62,0,0,0,1,4,10,58,256,62,35,30,8,20,4,4,2,1,52
이원준,Wyverns,21,0,1,7.448277086763889,17,0,0,0,0,0,0,19.1,100,28,17,16,3,16,2,0,7,0,17
소이현,Dinos,21,0,0,6.567568244683368,13,0,0,0,0,0,1,12.1,59,8,9,9,1,14,0,1,1,0,8
김민,Wiz,21,3,3,6.5390634743963885,24,6,0,0,0,0,1,42.2,207,46,35,31,6,29,0,5,5,0,32
김민규,Bears,21,1,1,4.893750466704413,29,4,0,0,1,2,0,53.1,231,47,30,29,3,22,2,3,1,0,54
안우진,Heroes,20,2,3,3.0000006357830125,42,0,0,0,2,5,13,36,143,20,12,12,3,17,1,0,2,0,41
김윤수,Lions,20,3,5,4.655173332314327,61,0,0,0,0,3,12,58,266,66,34,30,6,31,3,1,7,0,41
최채흥,Lions,25,11,6,3.5753424657534247,26,26,1,1,0,0,0,146,617,131,67,58,12,51,0,7,3,3,123
이승헌,Giants,21,3,2,4.663636687097493,8,8,0,0,0,0,0,36.2,157,34,25,19,1,11,1,2,2,1,34
김진욱,Eagles,20,3,4,5.641791847825669,22,6,0,0,1,1,0,44.2,206,50,29,28,9,25,0,5,3,0,29
김영규,Dinos,20,2,2,5.453202175392271,20,13,0,0,0,0,0,67.2,296,83,47,41,12,14,0,2,5,2,55
손동현,Wiz,19,0,0,5.311476240232537,23,0,0,0,0,0,1,20.1,91,21,14,12,5,10,1,0,3,0,12
정우영,Twins,20,4,4,3.120000952148728,65,0,0,0,5,4,20,75,305,48,26,26,3,29,3,11,1,0,59
조영건,Heroes,21,3,3,5.278196094277299,20,10,0,0,0,0,0,44.1,207,47,30,26,8,27,1,4,0,1,23
원태인,Lions,20,6,10,4.885714285714286,27,26,0,0,0,0,0,140,626,162,84,76,19,56,2,5,6,0,78
김현수,Tigers,19,1,2,7.237114540511383,15,4,0,0,0,0,0,32.1,167,41,27,26,3,31,0,2,1,0,19
서준원,Giants,19,7,6,5.182663028366328,31,20,0,0,0,0,1,107.2,480,130,71,62,16,31,1,5,3,0,60
김기훈,Tigers,20,0,4,5.365385008986914,22,7,0,0,0,0,1,52,238,58,35,31,8,31,0,2,3,0,39
양승철,Tigers,27,0,0,7.848838950054912,15,1,0,0,0,0,0,28.2,144,41,26,25,4,24,0,3,3,0,13
김이환,Eagles,19,2,7,6.819587897058384,17,15,0,0,0,0,0,64.2,312,75,50,49,9,44,0,4,4,0,41
백승건,Wyverns,19,0,5,7.977273073078202,10,7,0,0,0,0,0,29.1,156,37,29,26,7,31,0,2,1,0,28
송명기,Dinos,19,9,3,3.695817597706656,36,12,0,0,0,2,0,87.2,372,78,37,36,12,39,1,2,7,0,72
배민서,Dinos,20,0,0,7.425000708103248,13,0,0,0,0,0,0,13.1,64,17,12,11,4,7,0,0,0,0,9
고효준,Giants,37,1,0,5.744682832669363,24,0,0,0,0,0,0,15.2,77,14,10,10,3,11,0,3,1,0,11
노경은,Giants,36,5,10,4.87218045112782,25,24,1,0,0,0,0,133,574,139,76,72,19,40,2,3,3,0,77
안영명,Eagles,35,1,1,5.912409582264696,39,0,0,0,0,2,0,45.2,201,51,32,30,9,18,1,2,0,0,34
송은범,Twins,36,4,2,4.500000919614707,56,1,0,0,2,0,6,56,247,66,29,28,4,19,1,3,2,0,28
오주원,Heroes,35,3,1,5.400001498136069,25,0,0,0,0,2,3,18.1,78,22,12,11,6,0,0,0,0,1,13
윤성환,Lions,38,0,2,5.785714482774546,5,5,1,0,0,0,0,18.2,84,19,14,12,0,11,0,3,0,0,4
정우람,Eagles,35,3,5,4.803681431278292,50,0,0,0,16,3,1,54.1,230,58,29,29,4,12,1,5,2,0,53
신재웅,Wyverns,38,2,0,9.310347276976296,24,0,0,0,0,0,1,19.1,93,26,20,20,5,14,0,0,0,0,11
전유수,Wiz,33,5,4,5.1240887326626146,47,0,0,0,2,1,3,45.2,200,46,26,26,3,21,5,3,1,0,27
이보근,Wiz,34,3,1,2.5071434036567477,48,0,0,0,6,2,10,46.2,191,42,17,13,2,11,1,2,3,0,27
김진성,Dinos,35,3,0,2.6619723315657042,48,0,0,0,0,1,6,47.1,190,41,16,14,4,10,1,0,2,0,56
김건국,Giants,32,3,2,3.978948167288563,32,0,0,0,0,1,2,31.2,139,30,14,14,2,9,0,3,4,0,31
김세현,Wyverns,32,2,0,5.7857153367024985,42,0,0,0,1,3,7,42,187,44,28,27,7,22,0,1,1,0,35
장원삼,Giants,37,0,3,7.676470588235294,13,4,0,0,0,0,0,34,160,49,32,29,6,10,1,3,0,0,15
김상수,Heroes,32,3,3,4.733767406356466,60,0,0,0,5,4,13,51.1,226,52,33,27,3,21,1,3,1,0,48
진해수,Twins,34,4,2,4.320002307130139,76,0,0,0,0,5,26,50,230,54,27,24,3,23,2,4,5,0,59
유원상,Wiz,34,2,1,3.796875678934278,62,0,0,0,2,2,8,64,271,52,32,27,8,28,1,1,5,0,37
김강률,Bears,31,2,2,3.5357152491202353,30,0,0,0,0,1,0,28,141,36,22,11,1,20,0,4,0,0,28
백정현,Lions,32,4,4,5.186440677966102,11,11,0,0,0,0,0,59,258,67,43,34,13,17,0,1,1,0,46
장필준,Lions,32,0,3,5.750000609291989,31,2,0,0,0,1,4,36,170,46,24,23,6,16,0,0,5,0,26
정찬헌,Twins,30,7,4,3.5075530317855343,19,19,1,1,0,0,0,110.1,470,116,51,43,10,31,0,4,5,0,85
홍상삼,Tigers,30,4,5,5.0625016093259205,57,0,0,0,0,1,18,48,229,32,27,27,5,54,0,3,7,0,61
임창민,Dinos,34,7,2,5.256638587786538,44,0,0,0,0,2,12,37.2,179,39,26,22,4,23,1,2,3,0,44
김대우,Giants,35,0,1,3.101351910912369,46,1,0,0,0,0,0,49.1,216,48,22,17,1,26,1,2,5,1,43
최동환,Twins,30,4,1,3.4736849079503327,54,0,0,0,0,3,3,57,228,54,23,22,6,12,0,2,3,0,42
유희관,Bears,34,10,11,5.017115101601714,27,27,0,0,0,0,0,136.1,622,190,91,76,14,39,4,3,1,0,56
오현택,Giants,34,3,1,3.7500015894578675,48,0,0,0,0,1,7,36,152,37,15,15,5,8,1,2,1,0,17
강윤구,Dinos,29,1,1,6.857145971182855,30,0,0,0,0,1,4,21,103,31,16,16,3,11,0,0,2,0,15
장민재,Eagles,30,2,7,6.75000059881881,24,10,0,0,0,0,0,57.1,267,86,44,43,5,13,0,2,1,0,32
여건욱,Twins,33,1,3,7.156628150624689,25,0,0,0,1,1,3,27.2,124,36,24,22,8,4,0,3,2,0,18
김태훈,Wyverns,30,1,6,7.403226261952693,33,8,0,0,0,2,5,62,281,61,52,51,8,39,0,4,10,0,43
권오준,Lions,40,0,2,8.43750201165724,17,0,0,0,0,0,1,16,72,22,18,15,3,3,0,0,0,0,10
이민호,Twins,18,4,4,3.6860069219180924,20,16,0,0,0,0,0,97.2,434,94,46,40,5,44,1,10,4,1,67
김윤식,Twins,20,2,4,6.251231762035041,23,11,0,0,0,0,1,67.2,308,87,50,47,7,24,0,6,2,1,38
채지선,Bears,24,1,0,4.909092611518378,37,0,0,0,0,0,2,33,158,34,18,18,3,24,1,5,11,0,34
김주온,Wyverns,23,0,3,7.548388025639198,29,0,0,0,0,1,0,31,160,46,27,26,5,22,0,5,5,0,18
김현준,Tigers,23,1,0,12.558143155649342,15,0,0,0,0,0,1,14.1,76,20,20,20,2,13,1,1,0,0,12
김재웅,Heroes,21,2,4,4.675978151883829,43,7,0,0,0,1,3,59.2,258,64,36,31,7,23,1,2,4,0,51
소형준,Wiz,18,13,6,3.857142857142857,26,24,0,0,0,0,0,133,572,141,63,57,6,45,0,6,2,0,92
허윤동,Lions,19,2,1,4.8,11,11,0,0,0,0,0,45,204,43,26,24,4,31,0,2,0,1,18
윤대경,Eagles,26,5,0,1.588235650508129,55,0,0,0,0,0,8,51,225,48,16,9,3,25,3,3,1,0,42
강재민,Eagles,23,1,2,2.571429171993296,50,0,0,0,1,2,15,49,203,41,16,14,3,18,1,0,2,1,57
조병욱,Wiz,22,0,1,7.623529753899507,9,4,0,0,0,0,0,28.1,131,39,24,24,4,13,0,1,0,0,11
이승민,Lions,19,1,3,6.835443368039837,7,5,0,0,0,0,0,26.1,128,34,21,20,5,19,1,0,0,0,16
김진호,Dinos,22,0,1,8.709677687296642,3,3,0,0,0,0,0,10.1,54,14,10,10,5,8,0,1,1,0,7
정해영,Tigers,18,5,4,3.2869576120650623,47,0,0,0,1,3,12,38.1,172,41,15,14,2,24,2,2,7,0,32
서덕원,Tigers,26,0,0,9.257144118328656,10,0,0,0,0,0,0,11.2,56,14,12,12,5,4,0,3,1,0,6
최준용,Giants,18,0,2,4.853933624510524,31,0,0,0,0,0,9,29.2,130,31,16,16,3,11,4,2,3,0,26
이정용,Twins,24,3,0,3.7058831845189677,34,0,0,0,0,1,3,34,147,32,15,14,6,14,0,2,0,1,33
신민혁,Dinos,21,2,3,5.7857148112083445,17,7,0,0,0,0,0,42,196,57,27,27,10,13,0,3,0,0,26
권휘,Bears,19,0,1,5.268293663265631,14,0,0,0,0,0,0,13.2,63,16,8,8,1,6,0,2,2,0,10
김재열,Tigers,24,0,1,6.872728464426294,14,0,0,0,0,0,2,18.1,92,23,16,14,3,12,1,3,0,0,13
남호,Twins,19,0,0,3.9272729996610467,6,3,0,0,0,0,0,18.1,82,13,9,8,1,12,0,1,0,0,14
심창민,Lions,27,2,2,7.524592752003913,23,0,0,0,0,1,3,20.1,98,18,20,17,3,18,0,2,3,0,21
양기현,Heroes,21,0,1,3.8571436979334583,24,0,0,0,0,0,0,23.1,99,24,10,10,3,10,1,1,2,0,12
김성민,Heroes,26,1,0,6.4647904690998965,25,0,0,0,0,0,0,23.2,112,28,19,17,3,12,2,3,1,0,21
박주홍,Eagles,20,0,5,8.391892757095414,11,5,0,0,0,0,0,24.2,117,30,24,23,5,16,0,0,2,0,19
우규민,Lions,35,3,3,6.187500983476795,52,0,0,0,7,2,13,48,210,61,34,33,3,9,1,1,0,0,30
원종현,Dinos,32,3,5,4.263158750666317,58,0,0,0,30,6,0,57,245,56,30,27,4,20,1,2,3,0,41
이현승,Bears,36,2,1,5.3149627053122686,62,0,0,0,2,3,11,42.1,195,48,27,25,2,21,0,2,3,1,42
차우찬,Twins,33,5,5,5.34375,13,13,0,0,0,0,0,64,287,71,39,38,8,28,1,2,1,0,51
박희수,Wyverns,36,0,1,5.472973960433592,28,0,0,0,0,0,0,24.2,112,28,16,15,4,10,1,0,2,0,26
이용찬,Bears,31,1,3,8.437500201165681,5,5,0,0,0,0,0,26.2,125,41,25,25,7,6,0,0,1,0,15
장시환,Eagles,32,4,14,5.020100887440505,26,26,0,0,0,0,0,132.2,603,139,81,74,15,74,0,8,10,0,115
이상화,Wiz,32,1,1,5.400001029968458,18,0,0,0,0,0,1,15,65,11,9,9,2,10,2,0,1,0,7
하준호,Wiz,31,0,3,6.0480009228517035,42,1,0,0,0,1,5,41.2,189,38,30,28,1,27,1,2,2,0,26
진명호,Giants,31,0,1,7.180852229479888,37,0,0,0,0,2,2,31.1,146,29,25,25,3,22,0,2,1,0,32
정영일,Wyverns,31,2,2,6.557144286486879,29,0,0,0,2,1,3,23.1,114,31,20,17,6,11,1,3,3,1,17
이대은,Wiz,31,0,4,5.829546465361589,20,4,0,0,1,2,0,29.1,142,36,23,19,4,13,3,5,8,0,15
하재훈,Wyverns,29,1,1,7.6153857327073515,15,0,0,0,4,6,0,13,66,19,13,11,2,8,0,0,1,0,10
정수민,Wyverns,30,1,0,1.1489362168387642,3,3,0,0,0,0,0,15.2,61,11,2,2,0,5,0,0,0,0,11
김재윤,Wiz,29,5,3,3.2637368109963907,56,0,0,0,21,7,1,60.2,256,62,23,22,7,15,3,0,0,0,58
김선기,Heroes,28,0,0,2.0454552547993243,25,0,0,0,0,0,1,22,92,17,8,5,1,8,0,4,4,0,11
김진영,Eagles,28,3,3,3.3333338042836798,58,0,0,0,0,1,9,54,231,48,26,20,6,22,0,3,5,0,56
송승준,Giants,40,2,2,6.202703821824738,22,1,0,0,0,0,1,24.2,119,30,17,17,2,14,2,3,2,0,25
윤정현,Heroes,27,0,1,8.890244936390031,15,4,0,0,0,0,0,27.1,146,54,32,27,3,10,0,2,1,0,11
