Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
송준석,Lions,27,19,51,55,12,8,2,0,2,5,4,3,0,13,1,0,0,1,0,0,0.23529412
배성근,Giants,26,78,93,109,19,14,4,0,1,21,9,14,0,36,0,0,2,1,1,0,0.20430108
오윤석,Giants,29,97,164,198,40,25,11,0,4,23,16,27,1,47,2,0,5,4,4,1,0.24390244
이창진,Tigers,30,105,249,293,52,40,8,1,3,35,33,36,0,54,1,3,4,9,5,0,0.20883534
강한울,Lions,29,125,224,259,58,53,5,0,0,25,27,29,0,58,0,3,3,5,2,2,0.25892857
박찬호,Tigers,26,131,418,483,103,82,15,5,1,51,59,54,0,73,0,3,8,11,9,4,0.24641148
박준태,Heroes,29,27,46,58,9,6,3,0,0,10,4,10,0,16,2,0,0,0,1,0,0.19565217
지시완,Giants,27,73,166,187,40,24,9,0,7,23,26,14,0,54,5,0,2,5,0,0,0.24096386
김민수,Lions,30,47,76,87,20,12,5,0,3,9,13,6,0,13,1,2,2,2,0,1,0.26315789
조용호,Wiz,31,139,431,519,101,86,14,1,0,71,48,75,0,85,3,5,5,8,12,9,0.23433875
강민국,Wiz,29,18,45,50,11,9,2,0,0,2,4,3,0,6,0,0,2,1,0,0,0.24444444
박대온,Dinos,25,42,85,95,18,17,1,0,0,4,5,4,0,21,0,2,4,0,0,0,0.21176471
김태진,Tigers,25,99,381,414,105,87,12,5,1,43,36,23,1,64,0,4,6,7,8,5,0.27559055
김태훈,Wiz,25,44,87,91,20,14,4,1,1,6,6,2,0,19,1,0,1,1,1,0,0.22988506
안익훈,Twins,25,47,14,16,2,1,1,0,0,4,1,0,0,2,2,0,0,1,0,0,0.14285714
김재성,Twins,25,58,65,73,9,5,2,1,1,6,3,5,0,13,1,1,1,2,1,0,0.13846154
신민재,Twins,25,32,23,27,3,3,0,0,0,8,2,4,0,6,0,0,0,0,2,1,0.13043478
김은성,Heroes,28,6,18,18,5,2,3,0,0,1,2,0,0,6,0,0,0,0,0,0,0.27777778
송성문,Heroes,24,66,245,274,61,44,10,1,6,30,33,25,0,42,1,1,2,2,0,0,0.24897959
허정협,Heroes,31,29,45,52,7,7,0,0,0,5,2,7,0,10,0,0,0,1,0,0,0.15555556
최정용,Tigers,24,54,52,65,10,9,1,0,0,7,2,9,0,16,0,1,3,1,2,0,0.19230769
김지수,Eagles,24,11,24,25,2,1,1,0,0,0,0,1,0,14,0,0,0,0,0,0,0.08333333
김재유,Giants,28,87,174,192,50,41,8,0,1,27,18,10,0,36,4,0,4,1,7,0,0.28735632
강태율,Giants,24,20,26,31,2,0,1,0,1,1,5,4,0,10,0,1,0,1,0,1,0.07692308
강로한,Giants,29,21,33,35,4,2,0,0,2,7,4,2,0,18,0,0,0,0,0,0,0.12121212
황대인,Tigers,25,86,282,308,67,43,10,1,13,30,45,18,0,62,2,5,1,8,0,0,0.23758865
김호령,Tigers,29,62,130,154,27,21,2,0,4,16,15,16,0,44,6,0,2,2,4,1,0.20769231
이도윤,Eagles,24,56,63,68,11,11,0,0,0,5,2,4,0,18,0,0,1,1,1,2,0.17460317
이현석,Landers,29,39,79,89,21,12,5,0,4,7,19,4,0,29,1,2,3,0,0,0,0.26582278
김웅빈,Heroes,25,97,232,279,56,36,13,1,6,24,35,34,2,73,9,2,2,1,1,1,0.24137931
최승민,Dinos,24,48,31,34,7,6,1,0,0,8,1,1,0,7,0,0,2,0,4,3,0.22580645
홍창기,Twins,27,144,524,651,172,140,26,2,4,103,52,109,4,95,16,2,0,6,23,8,0.32824427
조수행,Bears,27,115,84,104,24,20,2,1,1,34,8,16,0,26,3,0,1,1,21,4,0.28571429
최원준,Tigers,24,143,589,668,174,143,21,6,4,82,44,61,0,68,11,3,4,7,40,11,0.29541596
이진영,Tigers,23,17,40,47,8,3,2,1,2,8,5,3,0,22,4,0,0,0,1,0,0.2
이동훈,Eagles,24,33,53,62,10,9,1,0,0,8,2,3,0,12,2,0,4,2,2,2,0.18867925
김태연,Eagles,24,53,176,220,53,38,12,0,3,29,34,34,0,44,5,5,0,4,5,4,0.30113636
강상원,Eagles,24,35,37,49,4,4,0,0,0,7,2,9,0,11,1,0,2,0,3,0,0.10810811
김주현,Giants,27,8,16,17,4,4,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0.25
안상현,Landers,24,37,39,40,10,7,2,0,1,9,4,1,0,15,0,0,0,0,3,1,0.25641026
김찬형,Dinos,23,88,132,161,30,21,7,0,2,20,7,16,0,32,4,0,9,1,0,0,0.22727273
박준영,Dinos,23,111,273,315,57,40,7,2,8,37,31,27,0,92,10,2,3,9,4,3,0.20879121
도태훈,Dinos,28,77,66,76,12,10,1,0,1,10,9,6,0,14,4,0,0,3,1,0,0.18181818
이재율,Dinos,28,23,15,17,3,1,2,0,0,5,1,0,0,3,2,0,0,1,1,1,0.2
홍현빈,Wiz,23,43,11,12,2,2,0,0,0,8,0,0,0,8,0,0,1,0,0,1,0.18181818
김혜성,Heroes,22,144,559,635,170,144,20,3,3,99,66,65,3,97,1,10,0,8,46,4,0.30411449
이정후,Heroes,22,123,464,544,167,112,42,6,7,78,84,62,1,37,9,9,0,8,10,3,0.35991379
김성윤,Lions,22,30,18,19,3,3,0,0,0,7,2,0,0,5,0,1,0,0,0,1,0.16666667
김민수,Giants,23,82,199,224,48,33,11,1,3,19,25,18,0,62,3,1,3,4,0,1,0.24120603
김석환,Tigers,22,5,19,20,5,4,0,0,1,1,3,0,0,7,1,0,0,0,0,0,0.26315789
이정훈,Tigers,26,41,129,151,32,24,6,0,2,14,14,19,0,33,3,0,0,3,0,0,0.24806202
박성한,Landers,23,135,407,471,123,97,21,1,4,53,44,49,0,73,1,2,12,1,12,5,0.3022113
강백호,Wiz,21,143,520,631,180,123,40,1,16,76,103,103,10,86,0,8,0,7,10,5,0.34615385
문성주,Twins,24,31,79,89,18,16,1,0,1,11,10,7,0,15,2,1,0,1,1,1,0.2278481
예진원,Heroes,22,52,114,132,18,10,6,1,1,16,8,12,0,28,2,1,3,2,0,1,0.15789474
추재현,Giants,22,96,262,300,66,46,15,0,5,37,26,26,0,57,7,0,5,3,4,3,0.2519084
한동희,Giants,22,129,424,496,113,72,24,0,17,54,69,61,1,95,6,4,1,21,0,1,0.26650943
오정환,Tigers,22,9,17,18,4,3,1,0,0,1,2,1,0,9,0,0,0,0,0,0,0.23529412
이원석,Eagles,22,42,111,126,19,17,0,1,1,11,9,7,0,41,2,2,4,1,3,2,0.17117117
정은원,Eagles,21,139,495,608,140,107,22,5,6,85,39,105,1,105,1,3,4,9,19,11,0.28282828
구본혁,Twins,24,123,38,45,5,3,2,0,0,10,3,3,0,7,1,2,1,0,0,0,0.13157895
박승규,Lions,20,60,66,78,12,8,1,0,3,13,5,9,0,9,2,0,1,4,1,1,0.18181818
김도환,Lions,21,25,41,46,6,4,2,0,0,1,1,2,0,20,2,0,1,0,0,1,0.14634146
신용수,Giants,25,71,119,136,31,23,5,2,1,23,6,11,0,20,3,1,2,2,3,1,0.2605042
오선우,Tigers,24,9,15,16,1,1,0,0,0,1,0,1,0,9,0,0,0,0,0,0,0.06666667
노시환,Eagles,20,107,380,458,103,66,18,1,18,56,84,73,9,107,1,4,0,15,5,1,0.27105263
유장혁,Eagles,21,34,98,112,14,8,5,0,1,11,7,8,0,39,2,2,2,2,2,1,0.14285714
김창평,Landers,21,40,25,28,2,2,0,0,0,6,1,1,0,6,0,0,2,0,2,1,0.08
이성우,Twins,39,36,33,39,7,7,0,0,0,0,2,1,0,8,0,0,5,1,0,0,0.21212121
김강민,Landers,38,123,223,260,53,33,11,1,8,43,27,25,1,52,6,3,3,3,3,3,0.23766816
최형우,Tigers,37,104,373,446,87,59,15,1,12,52,55,67,10,67,4,2,0,9,0,0,0.23324397
박경수,Wiz,37,119,242,283,46,27,10,0,9,24,33,34,2,78,3,0,4,7,0,1,0.19008264
이성열,Eagles,36,46,119,140,25,15,8,0,2,15,20,18,0,36,1,2,0,2,1,0,0.21008403
나주환,Tigers,37,19,31,32,5,5,0,0,0,0,3,0,0,12,0,1,0,2,0,0,0.16129032
지석훈,Dinos,37,28,34,43,5,4,1,0,0,6,2,6,0,12,2,1,0,0,0,0,0.14705882
유한준,Wiz,39,105,286,341,87,66,16,0,5,30,42,44,5,36,7,4,0,12,1,0,0.3041958
정의윤,Landers,34,62,165,178,38,29,2,0,7,21,24,11,1,37,0,2,0,5,0,0,0.23030303
오재일,Lions,34,121,422,488,120,75,20,0,25,64,97,58,8,107,0,8,0,5,1,0,0.28436019
이원석,Lions,34,133,405,487,93,64,20,0,9,41,59,61,2,84,11,8,2,11,2,0,0.22962963
이병규,Giants,37,29,34,43,8,8,0,0,0,4,4,8,0,14,1,0,0,2,0,0,0.23529412
최주환,Landers,33,116,406,470,104,70,16,0,18,50,67,53,4,84,9,2,0,7,2,1,0.25615764
정범모,Dinos,34,19,19,23,4,2,1,0,1,2,5,2,0,4,1,0,1,2,0,0,0.21052632
김성현,Landers,34,110,237,274,67,45,16,0,6,27,37,29,0,29,0,4,4,8,5,1,0.28270042
이재원,Landers,33,107,271,313,76,60,13,0,3,29,30,29,4,47,5,2,6,14,0,2,0.2804428
이명기,Dinos,33,56,191,232,56,42,12,0,2,30,14,37,0,27,1,0,3,2,6,3,0.29319372
허도환,Wiz,36,62,105,125,29,21,6,0,2,8,21,8,0,28,2,0,10,3,0,0,0.27619048
김민성,Twins,32,121,360,426,80,50,22,0,8,35,39,42,2,73,8,5,11,7,3,3,0.22222222
이형종,Twins,32,90,239,281,52,31,11,0,10,32,34,34,1,65,7,0,1,10,3,0,0.21757322
김용의,Twins,35,102,27,41,4,2,2,0,0,19,2,9,0,5,0,1,4,1,6,0,0.14814815
김재환,Bears,32,137,475,566,130,78,23,2,27,86,102,81,3,127,5,5,0,8,2,3,0.27368421
최재훈,Eagles,31,116,375,467,103,75,21,0,7,52,44,72,2,68,12,3,5,16,3,2,0.27466667
전민수,Dinos,32,71,98,109,25,19,3,0,3,12,16,11,1,23,0,0,0,2,0,0,0.25510204
장성우,Wiz,31,128,388,463,89,62,13,0,14,46,63,60,3,70,3,3,9,15,1,2,0.22938144
김선빈,Tigers,31,130,501,564,154,117,32,0,5,55,67,56,2,39,1,5,1,19,0,0,0.30738523
나지완,Tigers,36,31,81,102,13,12,1,0,0,3,7,14,0,29,6,1,0,3,0,0,0.16049383
백용환,Eagles,32,39,86,102,12,7,1,0,4,10,4,11,0,26,3,0,2,4,0,0,0.13953488
오선진,Lions,31,24,45,49,9,9,0,0,0,5,2,3,0,10,1,0,0,2,0,0,0.2
오지환,Twins,31,134,464,532,118,89,19,2,8,62,57,54,0,82,5,5,4,11,12,6,0.25431034
정주현,Twins,30,73,181,214,43,32,7,1,3,26,10,24,0,32,0,0,9,3,3,3,0.23756906
채은성,Twins,31,110,387,448,107,71,20,0,16,59,82,38,2,80,16,7,0,9,4,2,0.27648579
박건우,Bears,30,126,458,525,149,110,31,2,6,82,63,50,2,72,11,6,0,16,13,0,0.32532751
정수빈,Bears,30,104,313,351,81,55,19,4,3,50,37,29,1,50,3,2,4,7,12,7,0.25878594
박동원,Heroes,31,131,413,481,103,61,20,0,22,61,83,53,0,114,7,3,5,12,2,0,0.24939467
이지영,Heroes,35,108,233,258,64,58,5,1,0,29,31,19,2,17,1,3,2,10,4,1,0.27467811
안치홍,Giants,30,119,421,490,129,87,30,2,10,58,82,52,2,58,3,9,5,10,3,6,0.3064133
정보근,Giants,21,11,18,20,5,5,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0.27777778
안권수,Bears,28,87,42,47,10,9,0,1,0,17,4,3,0,3,0,0,2,0,3,0,0.23809524
김지찬,Lions,20,121,299,339,82,75,6,0,1,50,26,27,0,31,0,3,10,0,23,4,0.27424749
최지훈,Landers,23,136,461,534,121,91,19,6,5,75,45,51,0,71,8,6,8,6,26,6,0.26247289
김성표,Lions,27,39,18,24,6,6,0,0,0,10,1,5,0,7,0,0,1,0,2,1,0.33333333
최정원,Dinos,21,72,212,238,60,54,4,2,0,40,8,18,0,40,4,0,4,0,10,7,0.28301887
김규성,Tigers,24,54,36,41,5,4,1,0,0,8,2,5,0,17,0,0,0,0,0,1,0.13888889
변상권,Heroes,24,72,159,171,38,29,5,4,0,19,20,9,0,40,0,3,0,2,0,0,0.23899371
김현민,Eagles,21,5,12,12,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.08333333
노태형,Eagles,26,18,43,49,5,4,1,0,0,6,1,6,0,15,0,0,0,0,0,0,0.11627907
조한민,Eagles,20,52,127,145,25,12,6,2,5,15,18,13,0,57,2,2,1,4,3,2,0.19685039
한석현,Twins,27,16,21,26,6,3,2,1,0,5,1,3,0,7,1,1,0,1,2,0,0.28571429
천성호,Wiz,23,41,42,47,12,11,1,0,0,13,4,3,0,9,2,0,0,0,1,0,0.28571429
권민석,Bears,22,33,14,15,3,1,2,0,0,8,1,1,0,7,0,0,0,0,0,0,0.21428571
최인호,Eagles,21,49,136,164,28,18,6,0,4,17,23,24,0,43,2,2,0,1,2,1,0.20588235
박정현,Eagles,19,33,107,120,21,17,4,0,0,10,9,9,0,32,0,1,3,1,1,0,0.19626168
김수환,Heroes,23,13,41,44,9,5,2,0,2,5,5,2,0,17,0,1,0,2,0,0,0.2195122
박지훈,Bears,20,34,12,14,4,3,1,0,0,6,2,1,0,3,1,0,0,0,3,1,0.33333333
이재원,Twins,21,62,154,171,38,27,6,0,5,22,17,14,0,48,2,1,0,2,5,1,0.24675325
김병휘,Heroes,20,13,10,11,2,2,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0.2
박주홍,Heroes,20,23,47,56,5,3,2,0,0,4,3,9,0,21,0,0,0,1,1,1,0.10638298
임종찬,Eagles,19,42,131,146,20,14,5,0,1,9,8,12,0,49,1,0,2,2,0,2,0.15267176
박민,Tigers,20,18,35,38,6,5,1,0,0,3,3,2,0,10,1,0,0,1,0,1,0.17142857
김기환,Dinos,25,62,140,149,29,17,7,2,3,19,13,8,0,45,0,0,1,1,15,4,0.20714286
문찬종,Heroes,30,13,14,17,2,2,0,0,0,0,1,3,0,4,0,0,0,1,0,0,0.14285714
이호연,Giants,26,7,9,11,2,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0.22222222
허관회,Eagles,22,28,63,79,12,12,0,0,0,4,2,13,0,22,1,2,0,1,0,0,0.19047619
이주형,Twins,20,14,16,19,2,2,0,0,0,3,0,1,0,7,1,0,1,0,2,1,0.125
신준우,Heroes,20,56,42,51,7,4,3,0,0,7,4,4,0,21,3,1,1,1,0,1,0.16666667
권동진,Wiz,22,86,67,86,17,11,5,0,1,21,6,18,0,30,0,0,1,0,3,3,0.25373134
알몬테,Wiz,32,60,225,250,61,45,9,0,7,18,36,22,0,50,1,2,0,9,1,0,0.27111111
안재석,Bears,19,96,200,224,51,39,8,2,2,28,14,16,0,53,4,4,0,5,1,0,0.255
피렐라,Lions,31,141,556,625,158,102,25,2,29,102,97,58,2,89,8,3,0,8,10,6,0.28417266
힐리,Eagles,29,67,249,268,64,45,11,1,7,27,37,16,0,58,2,1,0,6,2,1,0.25702811
장두성,Giants,21,43,36,41,8,5,2,1,0,12,4,5,0,12,0,0,0,0,4,2,0.22222222
이영빈,Twins,19,72,148,169,36,25,9,0,2,21,16,15,0,51,3,1,2,1,6,3,0.24324324
문보경,Twins,20,107,278,329,64,44,11,1,8,37,39,46,1,64,0,2,3,5,3,1,0.23021583
나승엽,Giants,19,60,113,128,23,19,2,0,2,16,10,14,0,33,0,1,0,1,1,0,0.20353982
김휘집,Heroes,19,34,70,89,9,7,1,0,1,9,8,13,0,23,2,1,3,0,1,0,0.12857143
김건형,Wiz,24,11,33,39,7,6,1,0,0,4,0,6,1,6,0,0,0,0,1,0,0.21212121
김주원,Dinos,18,69,166,189,40,27,7,1,5,20,16,17,0,57,2,2,2,5,6,2,0.24096386
권혁경,Tigers,19,5,18,18,4,4,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0.22222222
보어,Twins,33,32,100,117,17,12,2,0,3,7,17,11,0,30,3,3,0,2,0,0,0.17
이주형,Heroes,18,5,10,11,1,0,0,0,1,1,3,1,0,7,0,0,0,0,0,0,0.1
장지승,Eagles,22,24,61,72,11,9,1,0,1,7,5,7,0,24,1,1,2,4,2,0,0.18032787
박정우,Tigers,23,32,48,61,9,8,1,0,0,3,4,10,0,8,2,0,1,2,0,2,0.1875
최보성,Dinos,22,10,12,14,3,3,0,0,0,0,1,0,0,5,1,0,1,0,0,1,0.25
페레즈,Eagles,30,59,225,252,60,39,15,1,5,26,33,17,0,52,4,6,0,4,4,5,0.26666667
손성빈,Giants,19,20,19,22,6,6,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0.31578947
이정범,Landers,23,19,59,66,15,8,4,0,3,8,9,7,0,15,0,0,0,1,0,0,0.25423729
장규현,Eagles,19,7,12,12,3,2,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0.25
송호정,Eagles,19,10,10,11,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0
정민규,Eagles,18,6,16,17,2,1,1,0,0,1,0,1,0,6,0,0,0,1,0,0,0.125
김헌곤,Lions,32,119,319,366,89,75,8,2,4,38,27,34,0,48,5,5,3,9,5,4,0.27899687
신본기,Wiz,32,96,174,206,41,32,8,0,1,25,19,22,0,45,4,1,5,6,1,2,0.23563218
송우현,Heroes,24,69,250,282,74,52,17,2,3,34,42,28,1,49,2,1,1,4,1,1,0.296
전병우,Heroes,28,115,214,261,40,26,8,0,6,35,31,33,0,83,9,1,4,0,3,1,0.18691589
김주형,Heroes,25,36,50,70,9,6,3,0,0,5,5,4,0,15,13,0,3,0,1,0,0.18
이용규,Heroes,35,133,459,547,136,111,16,8,1,88,43,71,2,46,5,6,6,5,17,2,0.2962963
김재호,Bears,36,89,211,251,44,35,8,0,1,23,24,29,0,34,2,3,6,7,1,1,0.20853081
박석민,Dinos,36,59,171,205,44,26,8,0,10,27,41,27,1,43,2,2,3,8,0,0,0.25730994
강민호,Lions,35,124,409,465,118,78,22,0,18,55,67,45,4,54,4,7,0,18,0,0,0.28850856
최정,Landers,34,134,436,555,121,68,17,1,35,92,100,84,3,102,22,12,1,9,8,4,0.27752294
양의지,Dinos,34,141,480,570,156,95,29,2,30,81,111,69,5,60,11,10,0,12,2,1,0.325
민병헌,Giants,34,14,42,49,8,5,3,0,0,5,2,6,0,11,0,0,1,2,0,1,0.19047619
오재원,Bears,36,45,72,79,12,9,3,0,0,6,5,6,0,18,0,1,0,3,2,0,0.16666667
손아섭,Giants,33,139,542,610,173,139,29,2,3,88,58,61,3,67,3,1,3,15,12,6,0.31918819
김태군,Dinos,31,102,233,276,51,37,7,0,7,23,24,21,0,30,11,3,8,4,0,1,0.21888412
서건창,Twins,31,144,513,600,130,98,24,2,6,78,52,69,2,78,9,4,5,14,12,4,0.25341131
전준우,Giants,35,144,552,619,192,139,46,0,7,88,92,53,0,71,5,8,1,10,6,3,0.34782609
허경민,Bears,30,136,468,518,130,100,24,1,5,61,59,36,1,35,8,3,3,21,5,6,0.27777778
김상수,Lions,31,132,429,496,101,80,17,1,3,46,42,52,0,51,3,4,8,14,4,2,0.23543124
남태혁,Landers,30,12,20,22,6,4,1,0,1,2,4,1,0,7,1,0,0,1,0,0,0.3
이학주,Lions,30,66,155,174,32,20,8,0,4,17,20,14,0,61,1,0,4,3,2,2,0.20645161
김동엽,Lions,30,69,185,203,44,31,9,0,4,20,24,10,0,42,4,4,0,2,2,1,0.23783784
