Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
김강민,Wyverns,21,23,25,29,3,1,1,0,1,4,2,3,0,7,0,0,1,1,2,1,0.12
김우석,Twins,28,43,46,51,8,5,2,0,1,8,2,3,0,10,1,0,1,0,0,0,0.17391304
김용우,Twins,24,11,7,10,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0
안치용,Twins,25,22,29,35,3,1,2,0,0,5,5,4,0,11,2,0,0,0,1,0,0.10344828
오태근,Twins,26,46,39,44,4,4,0,0,0,9,0,3,0,14,0,0,2,0,5,3,0.1025641
유재웅,Bears,25,76,153,172,34,16,12,1,5,20,16,15,0,45,4,0,0,1,1,2,0.22222222
김민우,Unicorns,25,18,48,52,6,5,1,0,0,7,3,4,0,14,0,0,0,2,1,0,0.125
강귀태,Unicorns,24,84,141,159,40,29,6,1,4,10,21,9,0,32,1,4,4,1,1,2,0.28368794
조재호,Unicorns,24,87,98,123,20,18,1,1,0,10,7,19,0,26,3,2,1,4,1,0,0.20408163
강병식,Unicorns,27,16,17,21,3,2,1,0,0,0,1,3,0,5,0,1,0,1,1,0,0.17647059
현재윤,Lions,24,77,210,234,45,31,10,0,4,29,20,12,0,26,1,1,10,5,2,3,0.21428571
조동찬,Lions,20,123,342,394,76,51,18,0,7,44,29,25,0,94,7,4,16,11,3,0,0.22222222
허일상,Giants,24,27,36,42,7,5,2,0,0,4,3,5,0,5,0,1,0,0,0,1,0.19444444
신종길,Eagles,20,49,107,116,24,14,5,4,1,15,10,6,0,27,0,0,3,1,4,4,0.22429907
이현곤,Tigers,24,68,116,139,32,22,9,0,1,17,10,11,0,14,5,0,7,5,3,0,0.27586207
채상병,Bears,24,15,14,18,3,2,1,0,0,0,2,3,0,4,1,0,0,1,0,0,0.21428571
조현수,Eagles,25,92,179,201,46,36,10,0,0,18,22,10,1,36,8,2,2,4,1,1,0.25698324
윤형국,Wyverns,24,10,12,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
이대수,Wyverns,22,105,103,115,17,15,2,0,0,11,5,5,0,31,2,0,4,0,0,1,0.16504854
박경수,Twins,20,92,328,388,88,67,15,0,6,50,33,40,1,72,13,3,4,6,7,6,0.26829268
이대형,Twins,20,13,11,12,1,1,0,0,0,1,0,0,0,4,0,0,1,0,2,1,0.09090909
나주환,Bears,20,64,59,63,18,11,6,0,1,14,9,3,0,13,0,1,0,0,1,1,0.30508475
김만윤,Giants,19,7,10,11,3,3,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0.3
강명구,Lions,23,15,11,11,3,3,0,0,0,2,1,0,0,3,0,0,0,0,0,1,0.27272727
박정준,Giants,20,16,34,37,3,3,0,0,0,1,2,2,0,11,0,0,1,0,1,0,0.08823529
이인구,Giants,23,41,58,69,7,7,0,0,0,10,0,2,0,15,5,0,4,0,1,0,0.12068966
조인신,Giants,23,22,14,15,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0
김주호,Tigers,20,27,27,28,6,5,0,0,1,3,7,1,0,8,0,0,0,0,0,1,0.22222222
서동욱,Tigers,20,58,94,114,20,13,4,0,3,12,11,15,0,35,1,0,4,2,1,2,0.21276596
한상훈,Eagles,24,63,147,162,29,25,4,0,0,15,4,6,0,34,2,0,7,4,1,2,0.19727891
이양기,Eagles,23,10,10,11,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0
최민준,Eagles,20,14,10,10,1,1,0,0,0,5,0,0,0,5,0,0,0,0,2,0,0.1
최경철,Wyverns,23,34,35,38,7,6,0,0,1,2,3,0,0,7,2,1,0,0,0,0,0.2
김형철,Wyverns,24,23,41,45,7,6,1,0,0,0,5,4,0,10,0,0,0,0,1,0,0.17073171
송수근,Wyverns,24,28,13,14,2,2,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0.15384615
박기남,Twins,22,38,34,38,8,8,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0.23529412
김태완,Twins,22,15,36,37,3,3,0,0,0,1,2,0,0,15,0,1,0,0,0,0,0.08333333
이정식,Lions,22,32,42,49,6,4,0,0,2,6,5,5,0,14,1,0,1,0,0,0,0.14285714
서정호,Giants,22,15,33,37,7,5,0,0,2,5,4,4,0,9,0,0,0,1,2,0,0.21212121
박진환,Giants,23,23,31,36,6,5,1,0,0,2,4,1,0,6,1,1,2,0,0,0,0.19354839
김주형,Tigers,18,47,74,83,12,8,2,0,2,7,8,6,0,17,0,3,0,0,0,1,0.16216216
최진행,Eagles,18,79,209,239,43,24,10,0,9,28,28,25,0,79,2,2,1,5,2,0,0.20574163
고동진,Eagles,24,51,161,178,51,34,12,0,5,27,19,7,0,40,7,0,3,1,8,2,0.31677019
이창훈,Eagles,23,25,35,41,9,6,2,0,1,6,4,5,0,11,0,0,1,0,0,1,0.25714286
임훈,Wyverns,18,10,10,11,2,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0.2
박정권,Wyverns,22,24,28,30,5,5,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0.17857143
장종훈,Eagles,36,70,153,165,39,23,10,0,6,21,27,10,0,31,0,0,2,4,0,1,0.25490196
김종석,Eagles,33,21,31,37,6,3,3,0,0,2,2,6,0,11,0,0,0,0,0,0,0.19354839
김동수,Unicorns,35,113,311,381,78,62,13,1,2,38,31,32,0,42,13,4,21,10,2,2,0.25080386
홍현우,Twins,31,39,95,107,17,10,5,0,2,11,12,7,0,31,0,3,2,0,0,0,0.17894737
이종열,Twins,31,106,303,357,77,65,9,2,1,34,22,34,0,45,5,0,15,3,2,4,0.25412541
전상렬,Bears,32,128,486,542,133,108,18,2,5,76,42,34,1,61,8,4,10,2,15,7,0.27366255
전준호,Unicorns,35,132,487,581,142,121,10,7,4,88,48,63,2,64,5,2,24,4,53,7,0.29158111
박정태,Giants,35,26,18,27,5,5,0,0,0,2,3,9,0,3,0,0,0,2,0,0,0.27777778
김기태,Wyverns,35,126,403,465,129,95,24,0,10,60,67,57,6,55,0,1,4,10,2,4,0.32009926
안경현,Bears,34,125,447,525,125,94,20,1,10,57,51,54,2,44,13,2,9,15,8,3,0.27964206
장원진,Bears,35,130,429,486,122,98,15,4,5,51,49,44,1,54,5,3,5,5,5,8,0.28438228
이재주,Tigers,30,119,250,298,64,39,16,1,8,34,39,40,3,51,6,2,0,9,0,2,0.256
강성우,Wyverns,34,30,25,27,4,3,1,0,0,4,0,2,0,3,0,0,0,0,0,0,0.16
박종호,Lions,30,132,514,587,145,112,25,0,8,78,59,47,0,55,9,4,13,10,7,2,0.28210117
김정민,Twins,34,61,97,105,26,22,3,0,1,10,15,1,0,23,1,3,3,1,0,1,0.26804124
이도형,Eagles,29,66,165,183,43,29,8,0,6,10,27,12,0,29,2,2,2,6,0,0,0.26060606
양준혁,Lions,35,133,479,584,151,93,30,0,28,95,103,89,8,53,13,2,1,10,5,2,0.31524008
허준,Tigers,34,11,10,11,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0
유지현,Twins,33,16,33,36,5,5,0,0,0,3,2,3,0,9,0,0,0,0,0,0,0.15151515
김재현,Twins,28,120,373,458,112,77,18,3,14,56,62,66,5,58,12,7,0,10,1,1,0.3002681
최동수,Twins,32,123,381,414,98,61,22,0,15,49,57,23,3,51,2,4,4,15,1,1,0.25721785
심정수,Unicorns,29,102,367,455,94,57,14,1,22,64,78,75,3,128,6,7,0,11,0,1,0.25613079
이숭용,Unicorns,33,133,468,549,137,99,29,0,9,60,85,58,6,87,13,6,4,17,0,3,0.29273504
김태균,Giants,32,40,78,83,19,14,2,0,3,9,10,2,0,23,1,1,1,3,0,0,0.24358974
최익성,Lions,32,18,16,19,2,1,1,0,0,2,3,2,0,6,1,0,0,0,0,0,0.125
김종훈,Lions,32,127,341,392,90,69,14,2,5,40,36,36,0,69,4,1,10,7,5,2,0.26392962
이호준,Wyverns,28,133,497,578,139,85,22,2,30,87,112,69,5,75,4,6,2,12,7,7,0.27967807
조원우,Wyverns,33,119,386,463,107,85,17,2,3,59,35,42,0,49,11,4,20,3,5,6,0.27720207
심재학,Tigers,31,128,372,469,105,58,23,2,22,64,81,79,4,54,6,9,3,7,1,4,0.28225806
권용관,Twins,27,124,285,341,67,55,5,5,2,34,25,27,0,81,13,2,14,5,9,5,0.23508772
정수근,Giants,27,92,292,340,75,60,11,1,3,37,29,38,1,38,3,1,6,4,24,5,0.25684932
김승관,Giants,28,59,126,145,28,22,4,0,2,13,14,13,0,31,1,3,2,5,0,1,0.22222222
박현승,Giants,31,61,146,174,32,25,6,0,1,18,11,22,0,30,2,1,3,4,2,1,0.21917808
마해영,Tigers,33,124,437,519,123,96,16,0,11,54,71,56,4,68,14,11,1,19,4,3,0.28146453
안상준,Twins,31,14,22,23,4,4,0,0,0,2,0,1,0,5,0,0,0,1,0,0,0.18181818
김승권,Eagles,28,28,47,54,9,6,3,0,0,6,1,4,0,12,0,0,3,0,0,1,0.19148936
강인권,Bears,32,79,160,182,38,31,7,0,0,13,23,10,0,35,3,3,6,0,0,0,0.2375
최기문,Giants,31,108,327,372,89,69,16,2,2,39,32,25,0,40,10,2,8,2,7,6,0.27217125
박재홍,Tigers,30,73,186,226,47,30,9,1,7,29,29,35,2,37,0,3,2,8,7,5,0.25268817
정경배,Wyverns,30,105,362,421,107,75,23,0,9,51,47,32,0,63,11,3,13,9,2,4,0.29558011
이계성,Giants,27,54,56,70,10,10,0,0,0,3,5,14,2,14,0,0,0,1,1,0,0.17857143
김대익,Lions,31,93,210,233,61,47,10,2,2,32,25,15,1,36,2,3,3,3,5,1,0.29047619
장성호,Tigers,26,130,474,561,142,94,29,0,19,78,80,76,5,61,7,4,0,11,11,7,0.29957806
심광호,Eagles,26,52,90,103,23,14,5,1,3,9,11,6,0,23,3,1,3,1,0,1,0.25555556
홍원기,Bears,31,101,160,190,34,27,5,0,2,16,18,19,0,37,3,3,5,7,0,0,0.2125
이영우,Eagles,30,131,483,572,154,107,31,3,13,94,60,73,5,66,8,2,6,13,20,12,0.31884058
임수민,Eagles,31,111,326,364,80,50,20,1,9,26,29,18,0,54,1,0,19,8,1,2,0.24539877
김수연,Eagles,27,115,170,197,42,40,1,0,1,32,8,11,0,26,0,4,12,3,17,11,0.24705882
손지환,Tigers,25,114,303,333,82,53,15,1,13,40,42,13,0,26,6,3,8,5,3,3,0.27062706
안재만,Wyverns,29,73,157,174,35,26,6,0,3,14,21,10,0,50,3,1,3,5,2,1,0.22292994
진갑용,Lions,30,129,439,491,122,78,20,0,24,60,71,34,2,51,12,4,2,16,0,0,0.27790433
문희성,Bears,31,28,42,47,7,5,2,0,0,6,2,2,0,8,3,0,0,1,0,0,0.16666667
김일경,Unicorns,25,83,122,140,27,25,2,0,0,19,9,12,0,28,2,0,4,2,3,1,0.22131148
정수성,Unicorns,26,88,32,35,4,4,0,0,0,17,1,2,0,5,1,0,0,0,13,0,0.125
최만호,Twins,30,112,170,202,43,32,6,4,1,24,34,13,0,41,9,2,8,0,6,4,0.25294118
송재익,Wyverns,30,68,47,59,2,2,0,0,0,6,0,4,0,21,1,0,7,0,1,1,0.04255319
김창희,Bears,30,110,301,344,83,61,17,1,4,37,31,28,1,53,9,0,6,13,2,3,0.27574751
백재호,Eagles,30,69,45,48,7,3,3,1,0,2,6,0,0,11,0,0,3,3,0,0,0.15555556
박연수,Giants,30,74,123,143,30,17,9,1,3,10,17,17,0,49,1,1,1,2,1,0,0.24390244
채종국,Unicorns,28,128,327,385,90,67,19,0,4,40,34,22,0,55,14,1,21,6,4,4,0.27522936
강동우,Lions,30,132,438,497,129,103,22,1,3,59,49,49,4,45,2,1,7,13,9,5,0.29452055
김지훈,Tigers,30,55,48,56,14,10,2,0,2,5,5,7,0,10,0,1,0,0,0,0,0.29166667
서한규,Unicorns,31,72,31,41,6,6,0,0,0,9,3,4,0,7,0,1,5,1,1,0,0.19354839
조경환,Wyverns,31,92,226,268,54,44,5,0,5,27,31,28,0,68,7,0,7,9,4,1,0.23893805
손인호,Giants,29,122,408,480,116,88,21,2,5,54,42,62,2,75,5,4,1,5,3,2,0.28431373
신경현,Eagles,28,97,274,300,75,57,11,2,5,27,27,22,0,58,1,1,2,3,3,4,0.27372263
윤재국,Bears,29,28,92,101,23,18,3,0,2,13,15,5,0,20,0,2,2,0,4,5,0.25
강혁,Wyverns,29,88,115,128,22,19,2,0,1,5,15,10,0,22,0,2,1,4,0,0,0.19130435
이승준,Bears,27,64,130,152,30,17,5,0,8,17,19,17,1,52,3,1,1,1,1,0,0.23076923
임재철,Bears,28,51,103,115,18,16,2,0,0,13,5,6,0,24,1,1,4,2,0,1,0.17475728
조성환,Giants,27,19,70,87,18,14,4,0,0,6,1,8,1,16,4,0,5,1,3,0,0.25714286
박경진,Giants,28,35,61,69,10,7,2,1,0,5,3,4,0,8,3,0,1,2,1,0,0.16393443
한규식,Twins,27,45,66,72,16,15,1,0,0,8,4,1,0,16,1,1,3,0,0,1,0.24242424
정성훈,Unicorns,24,118,470,540,125,94,23,0,8,66,59,54,3,60,7,1,8,11,1,3,0.26595745
김경진,Tigers,27,66,78,86,16,13,2,0,1,12,6,2,0,18,4,1,1,0,0,1,0.20512821
황우구,Eagles,28,29,45,51,8,5,3,0,0,2,4,4,0,11,0,0,2,3,0,1,0.17777778
브리또,Wyverns,32,102,368,421,96,65,18,0,13,41,50,34,4,57,15,3,1,5,0,2,0.26086957
디아즈,Eagles,32,70,187,224,39,20,12,0,7,25,26,22,0,27,5,4,6,9,2,5,0.20855615
페레즈,Giants,35,125,490,532,154,119,17,0,18,60,86,33,6,66,5,3,1,19,7,6,0.31428571
엔젤,Eagles,29,40,131,156,36,24,3,0,9,21,27,23,0,30,2,0,0,4,2,0,0.27480916
알칸트라,Bears,31,37,130,151,30,20,4,0,6,19,25,17,0,40,2,2,0,2,0,1,0.23076923
데이비스,Eagles,33,119,440,510,128,82,26,1,19,70,77,61,4,89,3,4,2,12,9,5,0.29090909
최경환,Bears,32,126,436,480,121,96,16,4,5,49,58,34,0,67,4,6,0,7,14,8,0.27752294
박기혁,Giants,23,131,340,386,69,54,7,2,6,35,35,30,0,75,3,1,12,8,11,4,0.20294118
이범호,Eagles,22,133,481,541,148,87,35,3,23,80,74,48,1,80,3,4,5,8,6,3,0.30769231
최준석,Giants,21,10,19,20,4,2,0,0,2,3,2,0,0,1,1,0,0,2,0,0,0.21052632
김태균,Eagles,22,129,473,556,153,103,26,1,23,76,106,70,3,99,6,7,0,11,2,1,0.32346723
박용택,Twins,25,109,393,435,118,85,15,2,16,51,58,32,3,68,3,1,6,4,10,4,0.30025445
손시헌,Bears,23,122,347,395,80,56,20,2,2,45,39,30,1,56,6,6,6,9,0,2,0.23054755
이택근,Unicorns,23,41,57,64,12,9,1,0,2,9,8,5,0,11,2,0,0,1,0,2,0.21052632
이용규,Twins,18,52,62,70,8,7,1,0,0,3,2,4,0,21,2,1,1,0,1,3,0.12903226
박석민,Lions,19,23,29,32,3,1,1,0,1,2,3,2,0,7,1,0,0,3,0,0,0.10344828
신동주,Lions,31,73,105,118,23,15,5,1,2,11,9,8,0,26,3,1,1,2,1,2,0.21904762
김민재,Wyverns,31,129,435,489,113,95,13,1,4,57,40,23,0,42,4,5,22,11,11,3,0.25977011
박경완,Wyverns,31,132,410,526,121,67,19,1,34,94,79,94,3,126,14,2,6,9,2,5,0.29512195
이종범,Tigers,33,133,493,577,128,82,29,0,17,100,52,53,1,50,17,2,12,9,42,7,0.25963489
김한수,Lions,32,133,498,558,135,88,30,1,16,60,84,30,2,79,20,4,6,23,1,2,0.27108434
김재걸,Lions,31,64,64,75,12,10,2,0,0,12,3,5,0,21,0,0,6,1,2,3,0.1875
박진만,Unicorns,27,129,434,506,124,89,18,0,17,65,69,48,2,67,9,5,10,10,6,3,0.28571429
김종국,Tigers,30,133,491,562,130,99,20,1,10,66,46,46,0,81,5,2,18,10,39,8,0.26476578
송지만,Unicorns,31,132,486,567,129,86,21,0,22,80,74,63,1,127,9,0,9,16,6,7,0.2654321
이병규,Twins,29,129,496,562,160,118,26,2,14,95,64,50,1,72,12,1,3,14,8,4,0.32258065
조인성,Twins,29,129,386,432,98,74,16,0,8,40,49,36,0,63,3,4,3,9,2,5,0.25388601
김동주,Bears,28,124,430,517,123,84,19,1,19,72,76,69,3,67,16,2,0,14,4,6,0.28604651
홍성흔,Bears,27,133,501,552,165,122,27,2,14,62,86,36,2,70,10,2,3,8,10,7,0.32934132
이진영,Wyverns,24,117,404,483,138,103,19,1,15,74,63,66,6,49,5,2,6,9,8,6,0.34158416
브룸바,Unicorns,30,132,475,594,163,104,25,1,33,92,105,114,10,79,1,4,0,10,7,8,0.34315789
