Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
박세혁,Bears,27,97,201,237,57,44,8,0,5,41,26,19,0,44,5,4,8,1,2,1,0.28358209
유민상,Wiz,28,15,30,33,7,5,1,0,1,4,2,2,0,8,1,0,0,1,1,0,0.23333333
김재현,Heroes,24,70,84,88,14,10,2,0,2,6,6,3,0,27,1,0,0,4,0,0,0.16666667
박정음,Heroes,28,81,140,162,34,27,4,1,2,26,15,9,0,39,8,1,4,0,3,4,0.24285714
김규민,Heroes,24,14,21,23,5,4,0,1,0,5,2,1,0,6,1,0,0,0,0,0,0.23809524
구자욱,Lions,24,144,564,647,175,105,39,10,21,108,107,63,1,138,10,10,0,1,10,4,0.31028369
박해민,Lions,27,144,570,638,162,122,25,8,7,96,54,50,0,78,1,9,8,6,40,12,0.28421053
이현동,Lions,24,16,16,16,3,2,1,0,0,1,0,0,0,7,0,0,0,1,1,0,0.1875
김상호,Giants,28,80,101,114,23,19,3,1,0,7,7,11,1,22,2,0,0,4,0,3,0.22772277
하주석,Eagles,23,111,432,470,123,86,18,8,11,69,52,23,0,83,5,1,9,6,7,6,0.28472222
김원석,Eagles,27,78,195,212,54,33,12,2,7,29,26,10,0,59,5,0,2,3,0,0,0.27692308
양성우,Eagles,28,118,358,417,99,70,26,1,2,42,40,38,0,51,12,2,7,8,4,4,0.27653631
박승욱,Wyverns,24,73,158,184,32,24,3,2,3,25,11,16,0,57,4,1,5,1,0,4,0.20253165
김민식,Tigers,28,137,352,392,78,63,9,2,4,39,40,26,0,55,5,2,7,7,3,3,0.22159091
최항,Wyverns,23,37,106,116,34,25,8,0,1,14,16,3,0,29,3,2,2,1,0,1,0.32075472
한유섬,Wyverns,27,103,350,414,103,51,21,2,29,64,73,46,2,79,15,3,0,8,2,2,0.29428571
박민우,Dinos,24,106,388,452,141,109,25,4,3,84,47,46,0,51,11,4,3,8,11,1,0.36340206
황윤호,Dinos,23,36,15,17,2,1,0,1,0,8,0,1,0,4,1,0,0,0,0,0,0.13333333
강진성,Dinos,23,28,27,32,8,4,3,0,1,5,5,4,0,4,1,0,0,1,0,0,0.2962963
김성욱,Dinos,24,124,308,347,76,48,18,4,6,60,31,24,1,59,9,5,1,4,10,4,0.24675325
나성범,Dinos,27,125,498,561,173,105,42,2,24,103,99,48,10,116,12,3,0,8,17,7,0.34738956
황목치승,Twins,32,45,29,34,6,6,0,0,0,14,3,1,0,6,1,1,2,0,2,0,0.20689655
김진곤,Wiz,29,28,39,40,11,8,1,0,2,9,8,1,0,11,0,0,0,0,1,0,0.28205128
강승호,Twins,23,85,248,268,62,41,14,2,5,42,31,7,0,67,3,7,3,5,2,2,0.25
김인태,Bears,22,31,43,44,8,5,1,0,2,5,4,1,0,11,0,0,0,0,0,0,0.18604651
정현,Wiz,23,124,350,399,105,76,20,3,6,45,42,18,0,69,22,3,6,14,4,2,0.3
이홍구,Wyverns,26,53,101,110,19,6,3,0,10,14,18,5,0,43,2,1,1,2,0,0,0.18811881
고장혁,Tigers,27,67,38,40,9,6,3,0,0,13,3,0,0,9,0,1,1,1,0,1,0.23684211
노수광,Wyverns,26,131,382,425,109,82,18,3,6,72,39,25,2,84,9,5,4,3,16,9,0.28534031
한승택,Tigers,23,96,83,91,19,16,2,1,0,7,7,6,0,25,1,0,1,1,0,0,0.22891566
최재원,Twins,26,69,142,159,33,27,4,1,1,20,12,8,0,34,3,3,3,2,3,3,0.23239437
김준완,Dinos,26,104,124,144,31,28,2,1,0,19,8,15,0,27,1,2,2,3,2,2,0.25
권희동,Dinos,26,141,472,554,135,94,20,2,19,72,86,51,1,90,17,7,7,12,3,3,0.28601695
심우준,Wiz,22,103,286,303,82,61,15,2,4,38,26,8,0,58,4,1,4,4,18,5,0.28671329
신성현,Bears,26,34,67,72,11,7,2,1,1,5,7,2,0,21,1,1,1,2,1,0,0.1641791
양석환,Twins,25,132,445,496,117,73,27,3,14,62,83,38,2,93,6,5,2,13,3,7,0.26292135
임병욱,Heroes,21,21,42,46,10,6,3,0,1,10,7,3,0,14,0,1,0,2,2,0,0.23809524
강한울,Lions,25,135,412,448,125,113,9,3,0,58,24,26,0,57,0,1,9,4,12,7,0.30339806
박준혁,Eagles,26,8,10,10,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0.1
김민수,Lions,26,13,21,22,3,2,1,0,0,2,3,1,0,8,0,0,0,0,0,0,0.14285714
조용호,Wyverns,27,69,191,225,52,44,7,1,0,34,10,25,0,39,3,0,6,4,11,2,0.27225131
박대온,Dinos,21,60,63,66,12,3,7,1,1,5,1,2,0,18,0,0,1,3,0,0,0.19047619
백승현,Twins,22,9,23,30,5,4,1,0,0,2,1,5,0,6,1,0,1,0,0,1,0.2173913
안익훈,Twins,21,108,219,248,70,64,5,0,1,38,15,18,0,28,4,2,5,3,3,2,0.3196347
최민창,Twins,21,13,29,33,8,8,0,0,0,1,2,3,0,7,0,1,0,0,0,1,0.27586207
김민혁,Bears,21,18,21,21,4,2,2,0,0,1,2,0,0,6,0,0,0,1,0,0,0.19047619
송성문,Heroes,20,38,77,90,21,19,0,1,1,11,8,10,0,16,1,1,1,0,0,1,0.27272727
허정협,Heroes,27,83,228,266,54,36,9,0,9,35,39,24,1,73,12,1,1,2,1,2,0.23684211
권정웅,Lions,24,61,99,112,21,12,3,0,6,11,11,8,0,31,1,0,4,4,0,0,0.21212121
김호령,Tigers,25,98,90,105,24,16,6,1,1,31,11,9,0,23,2,1,3,0,3,2,0.26666667
김웅빈,Heroes,21,67,135,142,34,23,8,0,3,18,19,6,0,33,1,0,0,3,0,0,0.25185185
서예일,Bears,24,22,23,25,6,4,2,0,0,5,2,1,0,6,0,0,1,1,0,0,0.26086957
조수행,Bears,23,80,47,52,13,11,2,0,0,17,2,4,0,12,1,0,0,0,3,2,0.27659574
채상현,Heroes,24,5,10,12,3,3,0,0,0,0,0,1,1,3,0,0,1,1,1,0,0.3
주효상,Heroes,19,64,118,129,23,17,5,0,1,10,9,9,0,51,2,0,0,2,0,0,0.19491525
안주형,Lions,23,10,10,10,3,2,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.3
이성규,Lions,23,15,17,20,2,2,0,0,0,4,0,1,0,9,1,0,1,0,0,0,0.11764706
김성훈,Lions,23,47,151,166,48,42,4,2,0,27,18,12,0,16,1,1,1,2,4,2,0.31788079
최원준,Tigers,20,72,156,174,48,30,15,0,3,27,27,10,0,20,2,3,3,2,3,2,0.30769231
이동훈,Eagles,20,67,131,145,29,29,0,0,0,23,2,5,0,15,1,0,8,2,4,2,0.22137405
김태연,Eagles,20,12,21,22,1,0,0,0,1,1,2,1,0,11,0,0,0,0,0,0,0.04761905
강상원,Eagles,20,33,14,14,3,2,1,0,0,8,1,0,0,5,0,0,0,0,0,0,0.21428571
정경운,Eagles,23,46,106,121,25,21,2,1,1,8,7,9,0,24,0,2,4,2,2,0,0.23584906
김주현,Eagles,23,24,34,43,9,7,2,0,0,3,3,8,0,15,1,0,0,0,0,0,0.26470588
도태훈,Dinos,24,32,47,51,9,7,1,0,1,3,4,4,0,7,0,0,0,2,0,0,0.19148936
이재율,Dinos,24,52,24,27,4,4,0,0,0,16,1,0,0,9,2,0,1,0,9,1,0.16666667
안치영,Wiz,19,21,18,22,3,2,1,0,0,4,0,1,0,6,1,0,2,0,1,2,0.16666667
김혜성,Heroes,18,16,16,17,3,1,2,0,0,1,2,1,0,6,0,0,0,0,0,0,0.1875
이정후,Heroes,18,144,552,622,179,140,29,8,2,111,47,60,2,67,6,2,2,9,12,4,0.32427536
김성윤,Lions,18,22,12,14,1,0,0,0,1,3,2,2,0,7,0,0,0,0,0,0,0.08333333
나원탁,Lions,22,12,23,23,5,4,1,0,0,2,0,0,0,12,0,0,0,0,0,0,0.2173913
김민수,Giants,19,10,17,19,3,3,0,0,0,0,0,1,0,9,0,0,1,0,0,0,0.17647059
김주찬,Tigers,36,122,440,478,136,83,39,2,12,78,70,31,0,59,4,1,2,17,9,2,0.30909091
이성우,Wyverns,35,64,111,125,31,25,5,0,1,6,14,6,0,17,1,0,7,2,0,0,0.27927928
장민석,Eagles,35,88,299,327,83,73,9,0,1,38,21,15,0,58,0,1,12,4,8,4,0.27759197
박한이,Lions,38,68,118,134,31,18,9,0,4,14,14,13,2,33,0,1,2,2,0,0,0.26271186
김경언,Eagles,34,38,105,118,26,14,7,0,5,17,17,12,0,27,1,0,0,1,1,0,0.24761905
김강민,Wyverns,34,88,183,203,40,29,5,1,5,31,18,15,0,50,5,0,0,3,10,4,0.21857923
정상호,Twins,34,79,137,150,36,30,3,0,3,16,17,4,0,32,5,0,4,8,0,0,0.26277372
최형우,Tigers,33,142,514,629,176,111,36,3,26,98,120,96,8,82,11,8,0,15,0,1,0.342412451
손주인,Twins,33,115,294,334,82,64,13,0,5,48,33,20,0,41,5,6,9,10,4,0,0.27891156
조동찬,Lions,33,122,353,393,102,69,23,0,10,35,46,22,0,72,10,4,4,8,3,0,0.28895184
신종길,Tigers,33,64,83,90,20,13,5,1,1,13,10,3,0,13,2,2,0,1,2,1,0.24096386
이대수,Wyverns,35,58,105,124,29,23,5,1,0,18,4,10,0,20,2,0,7,1,3,0,0.27619048
박경수,Wiz,33,131,442,511,116,73,27,1,15,62,66,57,4,118,6,3,3,14,1,2,0.26244344
이성열,Eagles,32,81,280,318,86,48,16,1,21,41,65,19,0,80,9,5,4,0,3,0,0.30714286
이대형,Wiz,33,100,337,366,90,79,8,3,0,51,24,24,1,54,0,1,4,8,23,4,0.26706231
나주환,Wyverns,33,122,419,452,122,78,24,1,19,69,65,19,3,85,5,1,8,15,0,3,0.29116945
지석훈,Dinos,33,121,268,304,64,42,16,0,6,29,24,22,0,67,10,2,2,8,1,0,0.23880597
서동욱,Tigers,33,125,319,366,90,61,21,1,7,49,48,33,0,86,3,3,8,5,1,1,0.28213166
이양기,Eagles,36,17,44,48,10,9,1,0,0,0,3,2,0,10,0,0,2,1,0,0,0.22727273
최경철,Lions,36,25,32,39,10,6,2,0,2,5,7,3,0,10,3,1,0,0,0,0,0.3125
윤석민,Wiz,31,142,538,586,168,117,30,1,20,90,105,33,0,85,8,7,0,24,0,1,0.31226766
유한준,Wiz,35,133,445,497,136,104,19,0,13,52,68,45,2,59,2,3,2,10,0,2,0.30561798
조평호,Dinos,31,29,44,52,10,6,3,0,1,4,4,6,0,13,1,0,1,2,0,1,0.22727273
김주형,Tigers,31,57,106,116,18,13,5,0,0,11,10,8,0,13,1,1,0,5,0,0,0.16981132
최진행,Eagles,31,89,258,289,79,45,21,0,13,29,50,19,0,77,10,1,1,3,0,2,0.30620155
임훈,Twins,31,42,82,85,24,23,1,0,0,8,7,2,0,16,1,0,0,3,1,2,0.29268293
박정권,Wyverns,35,118,305,345,78,47,14,1,16,37,51,30,0,78,5,5,0,4,1,1,0.2557377
정의윤,Wyverns,30,112,349,381,112,81,16,0,15,44,45,19,0,61,9,4,0,11,0,1,0.32091691
오재일,Bears,30,128,412,466,126,73,27,0,26,62,89,45,0,80,5,3,1,5,1,1,0.30582524
조영훈,Dinos,34,16,40,46,6,3,2,0,1,1,3,5,0,11,0,0,1,2,0,0,0.15
이원석,Lions,30,121,411,459,109,70,20,1,18,55,62,34,2,80,4,6,4,4,2,0,0.26520681
정근우,Eagles,34,105,391,442,129,96,22,0,11,73,46,32,3,48,10,3,5,12,6,6,0.32992327
이병규,Twins,33,19,44,48,9,8,0,1,0,5,5,4,0,14,0,0,0,0,0,0,0.20454545
최승준,Wyverns,29,31,90,98,21,11,4,0,6,11,16,7,0,34,1,0,0,3,0,0,0.23333333
최주환,Bears,29,129,399,452,120,91,16,6,7,65,57,38,1,58,9,5,1,10,3,2,0.30075188
유재신,Tigers,29,25,18,20,4,4,0,0,0,4,1,1,0,6,0,0,1,0,3,1,0.22222222
김문호,Giants,30,131,390,448,114,94,17,1,2,49,35,37,4,73,13,1,7,5,9,4,0.29230769
정범모,Eagles,30,22,43,50,11,8,2,0,1,5,3,5,0,15,0,0,2,0,0,0,0.25581395
김태완,Heroes,33,46,90,100,28,19,5,0,4,14,7,9,0,24,1,0,0,2,0,0,0.31111111
송광민,Eagles,34,117,437,473,143,104,26,0,13,71,75,21,1,88,3,8,4,11,2,3,0.32723112
김성현,Wyverns,30,130,380,429,103,85,14,0,4,45,29,34,1,28,4,3,7,8,2,1,0.27105263
이재원,Wyverns,29,114,314,350,76,52,15,0,9,32,42,16,0,55,8,4,8,9,0,1,0.24203822
이명기,Tigers,29,115,464,512,154,117,24,4,9,79,63,28,0,57,3,3,14,2,8,7,0.33189655
허도환,Eagles,32,30,40,49,9,5,3,0,1,4,4,4,0,10,2,0,3,2,0,0,0.225
김동욱,Wiz,29,83,209,223,60,47,9,0,4,28,24,6,0,44,3,5,0,7,1,0,0.28708134
채태인,Heroes,34,109,342,384,110,74,23,1,12,46,62,34,2,94,5,3,0,9,0,1,0.32163743
임익준,Eagles,29,30,36,47,9,8,1,0,0,7,2,7,0,8,0,0,4,2,1,0,0.25
최원제,Lions,28,11,18,18,4,1,3,0,0,3,3,0,0,6,0,0,0,1,0,0,0.22222222
김민성,Heroes,28,133,472,530,133,91,26,1,15,59,78,43,2,93,7,8,0,15,0,1,0.28177966
김연훈,Wiz,32,19,24,26,4,2,2,0,0,1,3,0,0,3,0,1,1,0,0,0,0.16666667
박윤,Heroes,29,9,16,18,5,4,1,0,0,2,0,2,0,4,0,0,0,0,0,0,0.3125
이형종,Twins,28,128,377,434,100,73,18,0,9,57,44,40,0,73,11,2,4,7,11,6,0.26525199
김용의,Twins,31,60,164,189,44,36,6,2,0,17,8,19,0,49,0,0,6,2,9,4,0.26829268
김재환,Bears,28,144,544,636,185,114,34,2,35,110,115,81,10,123,7,4,0,8,4,1,0.34007353
최재훈,Eagles,27,104,269,309,69,58,10,0,1,22,16,26,0,36,8,0,6,10,0,2,0.25650558
전민수,Wiz,28,55,130,145,36,27,8,0,1,20,8,11,0,25,0,1,3,2,2,1,0.27692308
김대우,Giants,32,12,20,22,4,2,2,0,0,1,4,1,0,10,0,0,1,0,0,0,0.2
장성우,Wiz,27,118,294,348,68,48,11,1,8,28,46,43,1,59,2,5,4,13,0,4,0.23129252
황진수,Giants,28,60,117,133,34,25,6,2,1,18,16,10,0,38,3,1,2,2,4,0,0.29059829
김선빈,Tigers,27,137,476,529,176,136,34,1,5,84,64,39,4,40,5,4,5,10,4,4,0.3697479
나지완,Tigers,32,137,459,551,138,88,20,3,27,85,94,62,0,105,23,7,0,10,1,1,0.30065359
백용환,Tigers,28,15,17,20,3,3,0,0,0,2,1,3,0,3,0,0,0,2,0,0,0.17647059
정현석,Eagles,33,9,12,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
김지열,Wiz,28,35,51,52,11,9,2,0,0,5,3,0,0,11,0,0,1,0,2,0,0.21568627
오선진,Eagles,27,65,184,209,57,44,11,0,2,23,21,15,0,22,4,2,4,5,3,5,0.30978261
모창민,Dinos,32,136,474,527,148,103,25,3,17,64,90,39,2,81,2,9,3,6,9,6,0.31223629
윤요섭,Wiz,35,22,39,43,9,6,1,0,2,6,6,4,0,7,0,0,0,1,0,0,0.23076923
오지환,Twins,27,107,334,390,91,66,13,4,8,47,39,45,2,105,5,5,1,8,10,5,0.27245509
문선재,Twins,27,35,92,107,24,15,6,1,2,17,14,10,0,24,1,2,2,0,0,3,0.26086957
채은성,Twins,27,114,333,372,89,72,12,3,2,28,35,17,1,66,11,1,10,8,5,6,0.26726727
박건우,Bears,26,131,483,543,177,115,40,2,20,91,78,41,2,64,10,4,5,15,20,3,0.36645963
국해성,Bears,27,57,86,96,18,12,3,0,3,15,17,5,0,23,4,1,0,2,0,0,0.20930233
김지수,Heroes,30,64,35,40,6,5,0,0,1,7,5,2,0,8,0,2,1,0,0,1,0.17142857
장영석,Heroes,27,60,186,212,50,24,14,0,12,30,38,17,0,50,9,0,0,4,0,0,0.2688172
박헌도,Giants,30,56,113,130,29,21,4,0,4,19,13,14,0,27,3,0,0,3,0,0,0.25663717
김종민,Dinos,31,22,22,24,3,3,0,0,0,2,1,2,0,2,0,0,0,1,0,0,0.13636364
박동원,Heroes,27,103,256,284,69,49,9,0,11,33,39,17,0,56,3,2,6,9,2,1,0.26953125
오정복,Wiz,30,81,195,213,69,54,13,0,2,24,16,9,0,24,5,1,3,5,0,1,0.35384615
이지영,Lions,31,105,302,336,72,60,10,2,0,31,26,20,1,40,5,3,6,16,4,3,0.2384106
배영섭,Lions,31,92,218,244,66,48,11,1,6,39,26,19,1,44,3,1,3,5,1,0,0.30275229
안치홍,Tigers,26,132,487,545,154,102,29,2,21,95,93,43,1,70,4,5,6,19,7,0,0.31622177
김회성,Eagles,31,54,85,103,20,13,4,0,3,10,13,13,0,24,2,2,1,3,0,0,0.23529412
이호준,Dinos,41,77,164,187,49,32,10,0,7,13,36,18,2,41,1,3,1,2,1,0,0.29878049
정성훈,Twins,37,115,276,321,86,66,14,0,6,32,30,36,2,49,6,2,1,4,4,3,0.3115942
김헌곤,Lions,28,123,356,404,94,70,13,2,9,51,47,29,0,45,8,3,8,11,11,2,0.26404494
신본기,Giants,28,128,325,381,77,61,11,0,5,49,47,25,1,76,13,5,13,8,5,2,0.23692308
김대륙,Giants,25,50,53,58,8,6,2,0,0,4,2,2,0,17,2,0,1,0,0,0,0.1509434
박기혁,Wiz,36,97,235,263,56,42,11,1,2,22,18,16,0,51,2,3,7,9,2,1,0.23829787
이범호,Tigers,35,115,382,447,104,65,14,0,25,57,89,52,3,81,7,6,0,9,0,0,0.27225131
최준석,Giants,34,125,409,464,119,90,15,0,14,43,82,49,0,89,1,5,0,24,0,0,0.29095355
이우민,Giants,35,104,185,215,47,37,5,1,4,35,21,15,2,38,10,0,5,6,2,4,0.25405405
김태균,Eagles,35,94,356,407,121,82,22,0,17,51,76,43,7,56,4,4,0,13,0,0,0.33988764
박용택,Twins,38,138,509,596,175,136,23,2,14,83,90,72,6,88,6,9,0,13,4,2,0.34381139
문규현,Giants,33,110,304,337,82,59,15,2,6,38,42,10,1,42,2,3,18,10,2,1,0.26973684
손시헌,Dinos,36,124,349,391,122,99,17,1,5,32,45,16,1,44,8,5,13,5,1,0,0.3495702
이종욱,Dinos,37,107,318,355,98,78,15,0,5,52,34,28,0,30,5,2,2,5,9,2,0.3081761
이택근,Heroes,36,100,241,269,67,48,15,1,3,27,29,25,1,58,1,1,1,9,0,0,0.2780083
차일목,Eagles,36,52,92,112,19,15,3,0,1,7,7,13,0,21,3,0,4,5,1,1,0.20652174
이용규,Eagles,31,57,179,200,47,38,8,1,0,31,12,17,0,20,2,1,1,4,10,3,0.26256983
김재호,Bears,32,91,283,331,83,57,18,1,7,34,50,36,1,52,3,7,2,6,7,1,0.29328622
박석민,Dinos,32,101,319,382,78,49,15,0,14,43,56,50,0,92,13,0,0,17,1,2,0.24451411
강민호,Giants,31,130,456,515,130,85,22,1,22,62,68,41,6,104,15,3,0,15,0,2,0.28508772
최정,Wyverns,30,130,430,527,136,71,18,1,46,89,113,70,10,107,19,8,0,8,1,5,0.31627907
양의지,Bears,30,111,347,406,96,67,15,0,14,47,67,43,1,53,12,3,1,17,1,1,0.27665706
민병헌,Bears,30,123,447,520,136,101,21,0,14,73,71,47,2,74,19,6,1,14,3,4,0.30425056
오재원,Bears,32,127,334,390,79,55,16,1,7,43,40,47,1,85,2,3,4,5,7,7,0.23652695
손아섭,Giants,29,144,576,667,193,134,35,4,20,113,80,83,8,96,4,3,1,7,25,8,0.33506944
김태군,Dinos,27,132,362,420,96,74,19,0,3,33,34,16,0,43,22,2,18,11,0,1,0.26519337
서건창,Heroes,27,139,539,615,179,142,28,3,6,87,76,67,1,68,1,6,2,11,15,6,0.33209647
우동균,Lions,27,8,12,13,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
전준우,Giants,31,110,455,496,146,100,27,1,18,76,69,30,2,70,7,2,2,11,2,4,0.32087912
하준호,Wiz,28,101,196,226,44,29,11,1,3,31,18,21,0,57,4,1,4,3,9,5,0.2244898
허경민,Bears,26,130,369,422,95,69,22,1,3,50,40,29,0,48,10,2,12,15,8,4,0.25745257
김상수,Lions,27,42,144,154,38,28,7,0,3,17,13,5,0,26,1,1,3,4,1,1,0.26388889
이승엽,Lions,40,135,472,533,132,73,30,5,24,65,87,47,6,85,6,8,0,7,1,1,0.27966102
조인성,Eagles,42,16,29,29,4,4,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0.13793103
이진영,Wiz,37,103,263,285,76,47,26,1,2,28,31,17,1,34,1,0,4,3,0,0,0.28897338
남태혁,Wiz,26,31,60,68,15,12,1,0,2,8,11,6,0,20,1,1,0,0,0,0,0.25
로하스,Wiz,27,83,336,367,101,53,27,3,18,52,56,23,0,81,5,3,0,6,5,8,0.30059524
나경민,Giants,25,97,117,129,30,22,5,2,1,37,11,7,0,37,2,1,2,1,20,3,0.25641026
신진호,Dinos,25,9,12,12,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0.08333333
김동엽,Wyverns,26,125,393,428,109,68,18,1,22,58,70,23,1,62,9,3,0,6,2,4,0.27735369
