Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
송주호,Eagles,26,121,140,156,28,21,6,0,1,18,9,7,0,36,1,0,8,1,6,1,0.2
백상원,Lions,27,52,77,94,19,14,5,0,0,10,7,13,0,22,1,1,2,2,0,0,0.24675325
김동은,Wiz,24,23,35,38,15,13,2,0,0,2,3,2,0,6,0,1,0,0,1,0,0.42857143
정훈,Giants,27,135,486,562,146,108,27,2,9,85,62,52,2,102,14,3,7,14,16,6,0.30041152
오태곤,Giants,23,122,327,353,90,63,18,1,8,57,43,17,0,100,4,1,4,9,15,4,0.27522936
이인행,Tigers,24,20,30,33,6,6,0,0,0,0,0,2,0,9,0,0,1,0,0,0,0.2
이종환,Eagles,29,44,100,106,29,25,4,0,0,14,12,6,0,21,0,0,0,0,0,0,0.29
안정광,Wyverns,25,10,19,19,2,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0.10526316
유강남,Twins,22,126,279,313,76,56,11,1,8,26,37,19,0,55,7,1,7,10,2,1,0.27240143
이민재,Twins,27,28,30,34,8,7,1,0,0,6,4,1,0,8,1,1,1,0,0,1,0.26666667
정진호,Bears,26,77,154,172,36,24,5,3,4,37,18,14,0,24,1,0,3,0,6,3,0.23376623
고종욱,Heroes,26,119,407,443,126,87,25,4,10,81,51,25,1,81,6,1,4,10,22,14,0.30958231
문우람,Heroes,23,63,119,138,28,16,10,0,2,22,22,12,1,30,3,3,1,1,1,1,0.23529412
홍성갑,Heroes,22,7,9,10,3,3,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0.33333333
김정혁,Lions,29,17,18,20,3,3,0,0,0,3,1,1,0,3,0,0,1,0,0,0,0.16666667
김민하,Giants,26,54,116,141,28,21,6,0,1,18,8,18,0,40,4,0,3,4,4,2,0.24137931
강경학,Eagles,22,120,311,376,80,67,7,4,2,50,27,40,1,58,5,3,17,3,4,3,0.25723473
나성용,Twins,27,40,73,79,20,15,2,0,3,7,9,4,0,29,2,0,0,2,0,0,0.2739726
오준혁,Tigers,23,32,80,86,17,13,2,0,2,11,10,2,0,22,1,2,1,4,1,1,0.2125
박계현,Wyverns,23,97,264,302,61,59,2,0,0,27,21,20,0,45,4,1,13,1,10,8,0.23106061
김지성,Twins,29,20,21,21,3,2,0,0,1,2,2,0,0,9,0,0,0,1,0,0,0.14285714
서상우,Twins,25,58,159,171,54,40,8,0,6,29,22,9,0,31,3,0,0,2,5,1,0.33962264
유민상,Bears,26,15,38,45,10,8,1,0,1,5,6,5,0,9,1,1,0,1,1,0,0.26315789
김재현,Heroes,22,59,65,71,17,13,3,0,1,7,6,2,0,15,1,1,2,1,0,0,0.26153846
구자욱,Lions,22,116,410,465,143,94,33,5,11,97,57,45,0,79,6,4,0,3,17,7,0.34878049
박찬도,Lions,26,116,89,106,19,16,2,1,0,32,9,8,0,25,4,0,5,1,13,6,0.21348315
박해민,Lions,25,144,525,608,154,125,22,7,0,96,47,56,1,126,2,2,23,8,60,8,0.29333333
김준태,Giants,20,27,26,31,4,4,0,0,0,0,0,4,0,12,0,0,1,1,0,0,0.15384615
윤해진,Tigers,26,28,35,38,6,4,1,0,1,4,2,0,0,8,1,1,1,0,0,0,0.17142857
하주석,Eagles,21,4,10,11,3,3,0,0,0,3,1,1,0,4,0,0,0,0,0,0,0.3
김민식,Wyverns,26,23,24,26,4,4,0,0,0,4,0,2,0,2,0,0,0,2,0,0,0.16666667
최정민,Wyverns,26,8,13,15,4,4,0,0,0,1,2,1,0,3,0,0,1,0,0,0,0.30769231
박민우,Dinos,22,141,520,617,158,118,31,6,3,111,47,73,0,108,14,7,3,4,46,16,0.30384615
노진혁,Dinos,25,65,38,42,3,1,2,0,0,4,2,2,0,11,0,1,1,0,0,0,0.07894737
김성욱,Dinos,22,125,182,204,47,35,8,1,3,32,26,17,0,52,4,1,0,4,3,3,0.25824176
나성범,Dinos,25,144,564,622,184,117,34,5,28,112,135,32,1,127,15,8,3,9,23,4,0.32624113
황목치승,Twins,30,24,71,74,19,15,3,1,0,13,8,2,0,10,0,1,0,2,2,0,0.26760563
김진곤,Wiz,27,67,85,87,18,17,1,0,0,11,6,0,0,20,1,0,1,0,4,2,0.21176471
장시윤,Heroes,21,17,29,31,8,8,0,0,0,2,2,0,0,9,0,0,2,1,0,1,0.27586207
이흥련,Lions,26,71,105,108,25,17,7,0,1,16,17,1,0,22,1,0,1,1,2,1,0.23809524
김영환,Wiz,22,37,48,49,11,10,0,0,1,4,7,1,0,11,0,0,0,0,1,0,0.22916667
이홍구,Tigers,24,112,222,246,48,25,10,1,12,25,39,12,1,64,7,0,5,3,1,0,0.21621622
고장혁,Tigers,25,82,52,57,8,5,2,0,1,17,4,4,0,15,0,0,1,0,7,3,0.15384615
장운호,Eagles,21,42,114,141,29,23,4,0,2,17,8,10,0,27,6,0,11,4,5,2,0.25438596
노수광,Tigers,24,10,12,14,1,0,1,0,0,2,1,2,0,7,0,0,0,0,0,0,0.08333333
최재원,Dinos,24,114,85,102,21,11,8,0,2,31,13,10,0,29,6,0,1,1,14,5,0.24705882
김준완,Dinos,24,30,44,54,10,10,0,0,0,12,2,10,0,10,0,0,0,1,2,1,0.22727273
김민혁,Wiz,19,82,156,179,43,38,2,3,0,21,10,14,0,30,2,0,7,3,12,7,0.27564103
심우준,Wiz,20,106,142,146,24,16,7,0,1,16,14,2,0,35,0,0,2,4,5,2,0.16901408
문상철,Wiz,24,51,80,88,13,8,3,0,2,10,6,7,0,32,0,0,1,1,0,0,0.1625
송민섭,Wiz,23,28,44,51,11,7,3,1,0,3,1,2,0,13,0,0,5,2,1,0,0.25
이지찬,Wiz,23,34,39,42,9,7,2,0,0,4,4,2,0,6,0,0,1,2,2,0,0.23076923
안중열,Giants,19,80,125,137,30,19,10,0,1,16,14,7,0,31,0,1,4,4,2,0,0.24
신성현,Eagles,24,64,102,117,23,16,3,0,4,17,17,13,0,44,0,0,2,0,0,0,0.2254902
장준원,Twins,19,20,24,26,5,5,0,0,0,2,1,1,0,8,0,1,0,0,0,0,0.20833333
양석환,Twins,23,125,358,384,93,62,22,1,8,36,48,18,2,75,0,3,5,6,6,6,0.25977654
배정대,Wiz,19,66,65,68,6,4,1,0,1,8,2,1,0,23,1,0,1,1,3,0,0.09230769
임병욱,Heroes,19,40,43,52,8,5,1,1,1,13,3,9,0,23,0,0,0,1,2,4,0.18604651
최선호,Lions,23,33,42,44,7,6,1,0,0,8,1,0,0,13,0,0,2,0,2,0,0.16666667
김재현,Lions,23,73,41,48,7,7,0,0,0,7,5,5,0,11,0,0,2,1,0,0,0.17073171
오윤석,Giants,23,29,33,36,9,7,1,0,1,7,3,2,0,8,0,0,1,2,0,0,0.27272727
이창진,Wiz,24,13,19,20,3,2,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0.15789474
이은총,Tigers,24,11,35,38,6,5,1,0,0,3,3,1,0,7,1,0,1,0,0,0,0.17142857
강한울,Tigers,23,90,264,292,54,43,8,3,0,30,12,13,0,51,3,0,12,2,9,4,0.20454545
박찬호,Tigers,20,69,137,150,25,19,5,1,0,13,6,9,0,37,0,0,4,2,3,1,0.18248175
박준태,Tigers,23,51,66,88,11,8,2,1,0,15,4,13,0,20,6,0,3,0,2,1,0.16666667
지시완,Eagles,21,9,12,12,3,2,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0.25
유서준,Wyverns,19,17,12,13,1,1,0,0,0,5,0,1,0,3,0,0,0,1,3,1,0.08333333
박대온,Dinos,19,33,21,22,6,5,1,0,0,2,3,0,0,6,0,1,0,1,0,1,0.28571429
김태훈,Wiz,19,22,43,44,9,7,1,0,1,3,2,0,0,16,0,1,0,1,0,0,0.20930233
안익훈,Twins,19,50,62,74,21,18,2,1,0,9,3,9,0,10,0,0,3,1,1,1,0.33870968
박성준,Twins,19,11,10,12,2,2,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0.2
박지규,Twins,23,102,171,189,35,26,8,1,0,22,12,10,0,49,3,1,4,1,5,3,0.20467836
송성문,Heroes,18,7,12,12,3,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.25
김재유,Giants,22,18,9,10,1,1,0,0,0,3,1,0,0,3,1,0,0,0,1,0,0.11111111
황대인,Tigers,19,22,44,44,12,8,2,0,2,3,7,0,0,18,0,0,0,3,0,0,0.27272727
김호령,Tigers,23,103,257,283,56,43,10,2,1,31,21,15,0,83,5,0,6,2,11,2,0.21789883
주현상,Eagles,22,103,214,246,45,38,7,0,0,18,12,21,0,46,3,2,6,5,2,0,0.21028037
김주찬,Tigers,34,98,333,377,109,66,23,2,18,66,62,23,3,58,12,8,1,10,8,2,0.32732733
김상현,Wiz,34,134,475,539,133,86,20,0,27,71,88,50,4,115,8,6,0,21,4,5,0.28
이성우,Tigers,33,79,117,134,26,17,8,0,1,8,16,9,1,20,0,3,5,5,0,0,0.22222222
김원섭,Tigers,36,110,277,341,74,53,13,3,5,45,33,53,0,46,3,2,6,5,8,5,0.26714801
장민석,Bears,33,53,53,63,10,8,2,0,0,15,4,7,0,13,1,1,1,0,0,1,0.18867925
박한이,Lions,36,94,367,429,110,78,17,4,11,62,52,53,0,63,1,1,7,11,6,6,0.29972752
신명철,Wiz,36,89,134,168,28,22,2,2,2,12,18,27,2,37,0,1,6,5,1,0,0.20895522
박종윤,Giants,33,98,314,326,80,62,11,3,4,29,28,7,2,38,3,1,1,11,0,1,0.25477707
김경언,Eagles,32,107,377,437,127,89,21,1,16,58,78,50,3,89,2,3,5,9,1,3,0.33687003
조중근,Wiz,32,25,36,39,8,7,0,0,1,4,2,3,1,6,0,0,0,1,0,0,0.22222222
김강민,Wyverns,32,96,293,328,72,51,17,0,4,43,31,23,0,83,7,1,4,6,7,4,0.24573379
정상호,Wyverns,32,113,279,324,71,47,11,1,12,34,49,22,0,80,15,0,8,2,1,2,0.25448029
조동화,Wyverns,34,119,245,304,64,55,6,1,2,38,15,30,0,50,5,2,22,2,18,3,0.26122449
박재상,Wyverns,32,108,250,292,62,41,12,2,7,34,37,32,0,53,3,1,6,4,4,5,0.248
김민우,Tigers,36,90,269,315,70,47,16,1,6,28,34,21,0,75,1,3,21,3,8,3,0.26022305
허웅,Wyverns,31,18,17,19,5,4,1,0,0,2,3,2,0,3,0,0,0,0,0,0,0.29411765
최형우,Lions,31,144,547,637,174,107,33,1,33,94,123,73,7,101,9,8,0,13,2,5,0.31809872
손주인,Twins,31,98,244,279,60,51,9,0,0,27,14,20,0,41,2,1,12,6,3,4,0.24590164
신종길,Tigers,31,99,313,348,82,60,13,4,5,56,28,25,0,80,6,0,4,3,19,5,0.26198083
이대수,Wyverns,33,36,72,86,19,14,3,0,2,9,12,6,0,23,1,1,6,6,0,1,0.26388889
박경수,Wiz,31,137,440,537,125,72,30,1,22,75,73,74,1,115,13,4,6,8,6,4,0.28409091
이성열,Eagles,30,101,232,268,58,37,10,2,9,35,36,20,1,87,9,2,5,5,1,1,0.25
이대형,Wiz,31,140,546,616,165,139,23,3,0,86,37,53,0,92,6,1,10,5,44,14,0.3021978
나주환,Wyverns,31,96,246,273,66,46,15,0,5,31,22,12,0,47,2,1,12,9,3,5,0.26829268
지석훈,Dinos,31,137,415,466,111,85,15,0,11,53,46,23,0,85,16,3,9,9,4,1,0.26746988
박정준,Dinos,31,19,21,24,8,6,2,0,0,2,2,0,0,5,3,0,0,0,0,0,0.38095238
서동욱,Heroes,31,55,103,118,24,16,5,0,3,14,15,11,0,45,3,0,1,1,0,0,0.23300971
한상훈,Eagles,35,35,61,75,14,10,4,0,0,7,8,8,0,18,1,0,5,1,0,3,0.2295082
최경철,Twins,34,109,183,215,38,27,7,1,3,23,19,14,0,55,8,1,9,1,3,1,0.20765027
박기남,Tigers,33,51,69,93,14,11,3,0,0,8,3,21,0,19,0,0,3,3,1,1,0.20289855
이시찬,Eagles,30,34,64,72,18,17,1,0,0,7,6,4,0,12,1,2,1,3,1,1,0.28125
윤석민,Heroes,29,108,361,418,106,67,24,1,14,54,71,37,1,62,8,7,5,16,3,2,0.29362881
용덕한,Dinos,34,91,140,157,34,27,6,0,1,12,13,8,0,26,4,0,5,2,2,1,0.24285714
유한준,Heroes,33,139,520,598,188,122,42,1,23,103,116,67,2,71,2,8,1,13,3,3,0.36153846
조평호,Dinos,29,22,22,22,8,5,2,0,1,4,3,0,0,6,0,0,0,1,0,0,0.36363636
김주형,Tigers,29,45,83,88,19,14,3,0,2,2,3,3,0,22,2,0,0,3,0,0,0.22891566
최진행,Eagles,29,109,333,410,97,62,17,0,18,55,64,65,6,101,4,3,5,9,0,3,0.29129129
고동진,Eagles,35,27,59,70,10,6,4,0,0,5,7,2,0,13,4,0,5,3,0,0,0.16949153
박노민,Eagles,29,23,24,26,8,8,0,0,0,1,4,2,0,11,0,0,0,0,0,0,0.33333333
임훈,Twins,29,88,252,296,70,56,12,1,1,44,24,26,0,44,9,2,7,5,3,2,0.27777778
박정권,Wyverns,33,124,438,494,123,79,23,0,21,66,70,46,1,119,4,2,4,9,3,3,0.28082192
정의윤,Wyverns,28,91,259,297,83,55,14,0,14,38,51,26,0,46,9,3,0,6,5,0,0.32046332
오재일,Bears,28,66,180,213,52,26,11,1,14,33,36,28,2,49,2,2,1,5,0,0,0.28888889
조영훈,Dinos,32,103,124,146,35,19,8,0,8,20,35,19,0,36,0,2,1,1,3,0,0.28225806
정근우,Eagles,32,126,468,552,148,104,30,2,12,99,66,61,1,66,8,2,13,14,21,6,0.31623932
이병규,Twins,31,70,230,277,56,34,9,1,12,42,35,43,2,83,3,0,1,4,2,1,0.24347826
최승준,Twins,27,8,26,31,2,2,0,0,0,0,1,4,0,7,0,1,0,0,0,0,0.07692308
최주환,Bears,27,100,238,270,67,44,16,2,5,34,32,25,2,34,3,1,3,6,0,3,0.28151261
유선정,Heroes,28,17,25,27,6,6,0,0,0,1,2,2,0,5,0,0,0,1,0,0,0.24
유재신,Heroes,27,62,27,32,7,5,2,0,0,21,3,3,0,10,0,0,2,2,10,1,0.25925926
황선일,Eagles,28,13,23,25,4,2,2,0,0,1,2,1,0,6,1,0,0,1,1,0,0.17391304
모상기,Wiz,28,8,13,15,3,3,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0.23076923
김문호,Giants,28,93,288,325,88,71,13,0,4,35,31,25,0,45,4,2,6,11,8,5,0.30555556
손용석,Giants,28,38,69,74,15,13,2,0,0,4,2,1,0,11,0,0,4,2,0,0,0.2173913
정범모,Eagles,28,51,96,114,13,11,2,0,0,3,10,9,0,23,1,1,7,0,1,2,0.13541667
김태완,Eagles,31,22,46,50,11,9,2,0,0,5,3,2,0,16,2,0,0,1,0,0,0.23913043
송광민,Eagles,32,12,37,41,9,7,2,0,0,2,1,2,0,11,1,0,1,1,0,0,0.24324324
김성현,Wyverns,28,129,397,449,118,90,20,0,8,49,48,31,0,42,7,2,12,14,1,4,0.29722922
이재원,Wyverns,27,140,489,559,138,102,18,1,17,58,100,54,5,85,11,5,0,22,1,3,0.28220859
이명기,Wyverns,27,137,521,582,164,129,30,2,3,88,35,35,0,86,11,4,11,7,22,10,0.31477927
김재현,Wyverns,27,46,19,20,2,1,0,1,0,13,0,0,0,6,1,0,0,0,7,1,0.10526316
박용근,Wiz,31,27,76,86,20,14,6,0,0,7,4,7,0,15,0,0,3,4,5,2,0.26315789
허도환,Eagles,30,61,91,106,16,8,7,0,1,8,6,7,0,29,5,0,3,3,0,0,0.17582418
김종호,Dinos,31,133,424,486,125,98,16,7,4,90,36,44,0,65,4,3,10,11,41,10,0.29481132
김동욱,Wiz,27,21,51,66,10,7,3,0,0,8,3,13,1,16,1,0,1,1,1,1,0.19607843
채태인,Lions,32,104,333,373,116,89,19,0,8,35,49,33,3,92,3,4,0,10,0,2,0.34834835
김민성,Heroes,26,118,445,489,135,95,24,0,16,60,71,31,1,62,8,3,2,15,1,1,0.30337079
김연훈,Wyverns,30,49,60,73,16,14,1,0,1,4,3,6,0,18,1,1,5,0,0,1,0.26666667
이호신,Tigers,31,54,50,62,7,6,1,0,0,9,3,6,0,16,2,1,3,1,3,0,0.14
김주현,Giants,27,47,73,79,19,13,4,0,2,7,12,5,0,19,0,0,1,3,1,0,0.26027397
박윤,Wyverns,27,17,27,29,3,3,0,0,0,1,0,0,0,13,1,0,1,1,0,0,0.11111111
김용의,Twins,29,71,171,199,43,37,5,1,0,30,15,22,1,38,3,0,3,3,11,6,0.25146199
김재환,Bears,26,48,153,180,36,21,8,0,7,24,22,22,1,39,2,2,1,6,4,1,0.23529412
최재훈,Bears,25,71,99,114,15,12,3,0,0,6,7,3,0,19,8,1,3,6,0,0,0.15151515
이영욱,Lions,29,38,22,26,5,3,2,0,0,8,2,3,0,10,1,0,0,0,0,1,0.22727273
김대우,Giants,30,39,92,100,16,11,1,1,3,9,9,5,0,39,1,0,2,2,3,1,0.17391304
장성우,Wiz,25,133,433,491,123,89,20,1,13,55,77,46,1,85,0,9,3,12,1,2,0.28406467
나지완,Tigers,30,116,304,368,77,54,16,0,7,34,31,46,3,79,16,2,0,10,3,1,0.25328947
백용환,Tigers,26,65,154,177,36,20,6,0,10,22,30,19,0,47,1,3,0,5,3,1,0.23376623
최용규,Tigers,29,69,182,200,41,32,4,3,2,23,18,14,1,43,1,2,1,2,10,6,0.22527473
정현석,Eagles,31,43,116,133,36,29,6,0,1,20,12,13,1,24,2,0,2,3,0,0,0.31034483
김지열,Wiz,26,72,228,248,58,43,7,1,7,31,27,16,1,75,1,0,3,3,15,5,0.25438596
김다원,Tigers,29,108,245,274,60,46,9,0,5,31,30,15,0,67,12,2,0,8,1,0,0.24489796
모창민,Dinos,30,103,214,239,62,42,14,0,6,23,35,18,0,52,0,3,4,5,5,0,0.28971963
오현근,Giants,29,20,28,36,6,4,2,0,0,3,3,6,0,6,0,0,2,0,1,1,0.21428571
윤요섭,Wiz,33,74,148,159,39,26,4,0,9,17,28,6,0,39,1,2,2,5,0,1,0.26351351
오지환,Twins,25,138,497,566,138,82,41,4,11,76,56,59,1,121,4,3,3,2,25,10,0.277666
문선재,Twins,25,103,212,245,48,29,13,1,5,27,27,23,0,54,3,1,6,4,9,6,0.22641509
강지광,Heroes,24,13,18,21,5,5,0,0,0,3,2,2,0,9,1,0,0,0,0,0,0.27777778
채은성,Twins,25,90,173,198,43,26,11,2,4,25,20,14,1,39,5,3,3,4,3,3,0.24855491
윤진호,Twins,29,30,12,13,1,1,0,0,0,3,1,0,0,3,0,0,1,0,1,0,0.08333333
박건우,Bears,24,70,158,175,54,37,12,0,5,31,26,12,0,29,3,0,2,2,2,1,0.34177215
정수빈,Bears,24,128,491,570,145,109,27,7,2,79,59,43,1,70,11,6,19,9,15,9,0.29531568
김진형,Bears,25,14,18,21,3,0,2,0,1,3,2,3,0,7,0,0,0,1,0,0,0.16666667
국해성,Bears,25,11,20,26,4,2,1,0,1,6,5,2,0,5,1,2,1,2,0,0,0.2
김지수,Heroes,28,104,132,151,31,24,7,0,0,23,13,9,0,27,2,1,7,2,2,1,0.23484848
박헌도,Heroes,28,108,218,267,54,33,13,0,8,31,42,37,0,52,7,2,3,6,0,2,0.24770642
김종민,Wiz,29,26,32,35,7,7,0,0,0,2,1,2,0,3,1,0,0,0,0,1,0.21875
박동원,Heroes,25,127,379,443,101,74,12,1,14,47,61,37,0,93,9,8,10,4,0,0,0.26649077
오정복,Wiz,28,66,239,278,62,45,11,1,5,34,29,33,0,26,3,1,2,3,3,3,0.25941423
이지영,Lions,29,124,361,400,110,98,10,1,1,36,55,14,0,32,4,5,16,10,1,2,0.30470914
배영섭,Lions,29,4,16,18,6,6,0,0,0,2,2,2,0,4,0,0,0,2,1,0,0.375
양종민,Bears,24,32,16,18,2,1,0,0,1,6,2,2,0,5,0,0,0,0,0,1,0.125
김회성,Eagles,29,83,225,268,47,19,10,2,16,36,35,28,0,58,10,2,3,4,2,4,0.20888889
윤중환,Wyverns,24,15,25,28,6,5,0,0,1,1,4,3,0,6,0,0,0,0,0,1,0.24
이호준,Dinos,39,131,449,518,132,83,25,0,24,48,110,61,7,102,3,2,3,16,0,2,0.29398664
권용관,Eagles,38,116,296,341,65,51,8,1,5,32,22,18,2,86,9,1,17,4,3,6,0.21959459
장성호,Wiz,37,49,94,114,29,24,4,0,1,11,16,17,0,15,2,1,0,3,1,0,0.30851064
진갑용,Lions,41,39,68,73,22,17,2,0,3,8,10,4,0,9,0,1,0,3,0,0,0.32352941
임재철,Giants,39,38,52,63,8,5,2,0,1,6,3,7,0,16,1,0,3,1,2,1,0.15384615
정성훈,Twins,35,117,363,440,103,77,16,1,9,47,45,54,5,65,13,4,6,9,9,4,0.28374656
김대륙,Giants,23,71,54,63,8,8,0,0,0,6,1,7,0,17,0,0,2,2,0,1,0.14814815
박기혁,Wiz,34,126,300,350,84,69,13,1,1,27,30,30,0,84,3,1,16,10,3,0,0.28
이범호,Tigers,33,138,437,514,118,65,25,0,28,60,79,57,1,91,16,4,0,16,3,4,0.27002288
최준석,Giants,32,144,507,618,155,105,18,1,31,78,109,108,4,134,1,1,1,17,0,0,0.30571992
이우민,Giants,33,75,141,174,32,24,4,0,4,18,18,10,0,43,6,0,17,2,2,0,0.22695035
김태균,Eagles,33,133,408,524,129,80,28,0,21,61,104,98,12,80,12,5,1,19,3,1,0.31617647
박용택,Twins,36,128,487,533,159,111,28,2,18,66,83,34,1,73,4,7,1,12,11,4,0.32648871
고영민,Bears,31,41,67,77,22,18,1,0,3,13,11,6,0,22,3,1,0,4,4,2,0.32835821
문규현,Giants,31,105,265,298,65,50,12,1,2,24,25,14,0,39,1,3,15,6,4,2,0.24528302
손시헌,Dinos,34,140,440,508,108,69,24,2,13,56,58,36,0,66,14,5,13,16,3,2,0.24545455
이종욱,Dinos,35,125,440,504,118,86,25,2,5,63,52,54,6,78,3,3,4,5,17,4,0.26818182
이택근,Heroes,34,105,347,401,113,86,16,1,10,61,44,44,4,53,3,4,3,8,11,6,0.32564841
차일목,Tigers,34,11,23,25,4,4,0,0,0,0,2,2,0,4,0,0,0,1,0,0,0.17391304
이용규,Eagles,29,124,493,585,168,142,15,7,4,94,42,68,5,45,9,4,11,4,28,10,0.34077079
김재호,Bears,30,133,410,488,126,96,24,3,3,63,50,54,0,42,3,7,14,18,7,2,0.30731707
박석민,Lions,30,135,448,559,144,93,25,0,26,90,116,83,0,97,19,8,1,13,3,0,0.32142857
강민호,Giants,29,123,380,456,118,64,18,1,35,63,86,60,2,112,14,2,0,14,0,0,0.31052632
최정,Wyverns,28,81,275,330,81,47,17,0,17,43,58,46,2,78,5,3,1,6,5,2,0.29454545
양의지,Bears,28,132,442,513,144,97,27,0,20,70,93,39,3,64,24,6,2,7,5,4,0.32579186
민병헌,Bears,28,129,491,561,149,115,20,2,12,80,75,50,0,74,8,6,6,15,7,3,0.30346232
오재원,Bears,30,120,411,474,115,82,20,2,11,60,59,47,1,94,4,4,7,9,31,8,0.27980535
손아섭,Giants,27,116,445,517,141,99,28,1,13,86,54,68,3,96,1,3,0,6,11,6,0.31685393
김태군,Dinos,25,144,421,474,107,77,24,0,6,45,52,25,0,77,10,7,11,12,1,1,0.25415677
서건창,Heroes,25,85,312,368,93,62,24,4,3,52,37,42,0,24,1,2,11,7,9,2,0.29807692
우동균,Lions,25,37,72,82,15,11,4,0,0,12,6,9,0,12,0,0,1,2,0,2,0.20833333
하준호,Wiz,26,80,248,279,64,48,10,0,6,33,26,21,1,73,7,1,2,2,10,3,0.25806452
허경민,Bears,24,117,404,453,128,105,20,2,1,64,41,31,0,42,7,3,8,11,8,3,0.31683168
김상수,Lions,25,132,449,518,125,83,30,4,8,67,63,43,0,56,6,7,13,9,26,5,0.27839644
이승엽,Lions,38,122,470,522,156,101,28,1,26,87,90,40,2,71,6,6,0,10,2,1,0.33191489
박진만,Wyverns,38,78,133,162,33,26,5,0,2,12,14,23,1,21,4,0,2,3,0,2,0.2481203
이병규,Twins,40,54,96,102,21,13,7,0,1,3,9,5,0,18,0,1,0,4,0,0,0.21875
조인성,Eagles,40,106,276,310,64,42,11,0,11,33,44,16,0,89,6,1,11,5,0,0,0.23188406
홍성흔,Bears,38,93,301,352,79,60,12,0,7,39,46,42,1,59,5,0,4,13,8,1,0.26245847
이진영,Twins,35,103,301,350,77,62,5,1,9,32,39,42,4,55,3,2,2,10,2,4,0.25581395
로메로,Bears,28,76,265,305,67,39,16,0,12,30,50,29,1,48,4,7,0,9,2,0,0.25283019
댄블랙,Wiz,27,54,198,225,66,43,10,1,12,25,32,25,2,52,2,0,0,4,0,0,0.33333333
