Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
강병식,Unicorns,26,43,65,79,9,6,0,1,2,6,11,12,0,17,1,0,1,1,0,1,0.13846154
현재윤,Lions,23,34,54,61,9,7,2,0,0,4,4,3,0,5,1,1,2,0,0,0,0.16666667
조동찬,Lions,19,14,23,24,4,3,0,1,0,1,4,0,0,8,0,1,0,0,0,0,0.17391304
허일상,Giants,23,58,106,113,25,17,7,1,0,9,6,4,0,17,1,1,1,1,0,0,0.23584906
신종길,Giants,19,40,67,75,19,12,6,1,0,11,6,7,0,22,0,0,1,0,5,2,0.28358209
이현곤,Tigers,23,129,350,397,92,72,15,0,5,42,43,25,0,41,3,2,17,3,8,4,0.26285714
채상병,Eagles,23,25,27,35,4,4,0,0,0,3,1,6,0,9,0,0,2,2,0,0,0.14814815
조현수,Eagles,24,96,239,272,59,40,14,0,5,25,20,17,0,57,11,1,4,2,1,2,0.24686192
박경수,Twins,19,84,172,197,47,34,10,2,1,14,19,17,0,38,4,1,3,1,2,2,0.27325581
이대형,Twins,19,47,53,58,13,9,2,2,0,12,4,2,0,12,0,0,3,0,7,3,0.24528302
나주환,Bears,19,96,99,118,15,12,1,2,0,21,3,12,0,29,3,0,4,5,1,0,0.15151515
정종수,Bears,23,17,20,23,1,1,0,0,0,1,1,2,0,8,1,0,0,1,0,0,0.05
백대운,Bears,22,9,15,16,1,0,1,0,0,2,0,1,0,5,0,0,0,1,0,0,0.06666667
이인구,Giants,22,9,18,20,5,3,2,0,0,1,1,0,0,5,0,0,2,0,1,1,0.27777778
김주호,Tigers,19,31,31,37,6,5,0,0,1,5,3,5,0,10,1,0,0,2,0,0,0.19354839
서동욱,Tigers,19,42,43,48,6,6,0,0,0,5,2,2,0,23,1,1,1,0,0,1,0.13953488
이정상,Tigers,18,8,17,23,5,4,1,0,0,2,2,4,0,3,0,0,2,2,1,0,0.29411765
최동락,Tigers,22,26,14,15,2,2,0,0,0,1,0,1,0,7,0,0,0,0,1,1,0.14285714
한상훈,Eagles,23,95,270,303,53,42,9,1,1,28,18,17,0,59,2,0,14,6,6,3,0.1962963
고지행,Lions,25,92,253,289,71,58,9,0,4,38,27,20,0,61,2,2,12,8,9,5,0.28063241
신민기,Eagles,22,21,21,22,2,2,0,0,0,2,1,0,0,7,0,0,1,0,0,0,0.0952381
장종훈,Eagles,35,83,206,234,50,35,8,1,6,21,24,21,1,56,2,1,4,5,1,3,0.24271845
김응국,Giants,37,51,140,156,33,23,5,1,4,18,14,12,1,22,2,0,2,6,2,2,0.23571429
김종석,Eagles,32,78,152,182,36,27,6,0,3,11,17,28,2,36,1,0,1,6,0,3,0.23684211
강석천,Eagles,35,8,18,19,3,1,2,0,0,0,3,1,0,5,0,0,0,1,0,0,0.16666667
김동수,Unicorns,34,117,367,441,113,81,15,1,16,48,68,45,5,57,8,6,15,10,3,4,0.30790191
홍현우,Twins,30,97,286,333,68,44,12,3,9,34,27,37,0,61,4,1,5,9,1,1,0.23776224
김인철,Tigers,31,37,74,85,17,14,1,0,2,14,6,5,0,18,2,1,3,1,2,2,0.22972973
이종열,Twins,30,100,262,305,61,46,11,1,3,36,13,29,0,24,5,1,8,6,5,3,0.23282443
전상렬,Bears,31,125,386,436,101,81,15,4,1,58,29,30,0,56,14,2,4,4,7,6,0.26165803
전준호,Unicorns,34,129,442,533,119,94,16,6,3,79,38,58,0,56,10,2,20,3,20,9,0.26923077
박정태,Giants,34,50,72,86,20,16,2,0,2,5,17,10,0,11,0,4,0,3,0,1,0.27777778
김기태,Wyverns,34,93,236,265,69,59,7,0,3,32,18,27,0,30,0,1,1,4,2,2,0.29237288
조경택,Eagles,32,48,59,69,11,10,1,0,0,4,2,8,0,9,0,1,1,3,0,0,0.18644068
안경현,Bears,33,128,475,539,158,117,28,3,10,65,72,48,2,43,5,5,6,21,1,1,0.33263158
장원진,Bears,34,124,386,429,112,83,23,1,5,46,48,31,1,38,4,4,4,6,1,1,0.29015544
이재주,Tigers,29,103,257,296,72,53,8,0,11,29,42,29,0,56,1,2,7,3,1,3,0.28015564
황윤성,Tigers,29,64,95,117,17,13,2,0,2,5,12,14,0,20,3,1,4,2,2,2,0.17894737
강성우,Wyverns,33,39,53,59,14,13,1,0,0,5,3,3,0,10,1,0,2,3,0,0,0.26415094
박종호,Unicorns,29,131,502,597,147,111,26,4,6,90,61,47,0,53,18,4,26,6,6,4,0.29282869
이도형,Eagles,28,125,365,420,97,62,19,0,16,40,58,37,3,46,4,4,10,13,0,1,0.26575342
김민호,Bears,34,77,193,218,42,35,7,0,0,23,15,13,0,32,2,5,5,1,5,3,0.21761658
양준혁,Lions,34,133,490,551,161,89,37,2,33,90,92,49,2,49,6,2,4,13,2,5,0.32857143
이동수,Bears,30,34,52,59,10,9,1,0,0,5,6,6,1,16,1,0,0,0,1,0,0.19230769
허준,Tigers,33,44,86,101,16,15,1,0,0,6,8,12,0,11,1,1,1,1,1,0,0.18604651
최태원,Wyverns,38,33,24,28,5,3,2,0,0,5,3,1,0,2,1,0,2,0,0,1,0.20833333
유지현,Twins,32,109,334,386,78,70,7,0,1,30,16,31,0,44,5,2,14,7,23,8,0.23353293
김재현,Twins,27,50,143,166,44,30,8,0,6,13,21,17,1,25,4,2,0,5,0,0,0.30769231
최동수,Twins,31,91,212,240,55,42,11,0,2,12,26,24,0,39,0,3,1,6,1,2,0.25943396
허문회,Twins,31,23,22,24,2,2,0,0,0,0,2,2,0,6,0,0,0,1,0,0,0.09090909
심정수,Unicorns,28,133,460,601,154,84,16,1,53,110,142,124,17,63,9,8,0,14,6,2,0.33478261
이숭용,Unicorns,32,133,511,573,150,107,25,0,18,70,76,47,0,69,4,4,7,10,4,2,0.29354207
김태균,Giants,31,101,231,264,50,36,11,0,3,15,32,16,0,59,4,5,8,4,3,0,0.21645022
최익성,Unicorns,31,33,47,59,9,5,2,1,1,9,5,8,0,9,1,1,2,1,0,0,0.19148936
김종훈,Lions,31,88,84,90,19,13,4,1,1,12,13,3,0,14,1,0,2,1,0,0,0.22619048
이호준,Wyverns,27,133,473,554,137,80,20,1,36,86,102,69,4,80,9,1,2,6,9,7,0.28964059
조원우,Wyverns,32,128,452,518,127,101,18,0,8,65,48,35,1,65,14,4,13,7,13,5,0.28097345
장재중,Twins,32,57,56,62,10,8,0,1,1,8,4,3,0,8,0,1,2,2,0,0,0.17857143
심재학,Bears,30,111,276,322,65,44,16,0,5,28,27,39,1,44,3,4,0,6,1,0,0.23550725
권용관,Twins,26,78,205,232,36,26,6,3,1,15,17,12,0,52,5,2,8,2,4,2,0.17560976
정수근,Bears,26,89,262,294,84,70,11,3,0,32,17,24,1,27,4,2,2,1,15,7,0.32061069
박현승,Giants,30,118,357,386,84,72,11,1,0,40,18,19,0,65,3,1,6,9,7,8,0.23529412
마해영,Lions,32,132,502,573,146,83,25,0,38,90,123,56,3,89,10,4,1,22,1,1,0.29083665
안상준,Twins,30,73,214,245,53,42,7,1,3,19,21,18,0,33,1,1,11,6,5,1,0.24766355
김승권,Eagles,27,36,54,59,9,7,2,0,0,4,2,3,0,11,1,0,1,0,0,1,0.16666667
강인권,Bears,31,67,179,207,52,43,9,0,0,17,17,18,0,28,1,2,7,4,0,3,0.29050279
심성보,Lions,30,38,57,66,12,8,3,0,1,7,9,6,1,15,1,0,2,0,0,1,0.21052632
최기문,Giants,30,119,347,392,102,78,20,2,2,33,41,34,3,27,4,1,6,1,6,5,0.29394813
장정석,Tigers,30,86,96,109,18,15,3,0,0,14,6,10,0,21,1,0,2,0,3,1,0.1875
박재홍,Tigers,29,108,392,461,118,79,15,5,19,71,66,60,1,84,1,2,6,11,14,9,0.30102041
정경배,Wyverns,29,119,372,425,101,73,16,0,12,55,51,27,0,56,11,3,12,3,9,3,0.27150538
이계성,Giants,26,59,135,154,35,22,10,0,3,8,18,12,0,32,2,2,3,2,0,1,0.25925926
김대익,Giants,30,48,106,122,21,17,4,0,0,9,6,10,1,18,2,1,3,3,0,1,0.19811321
장성호,Tigers,25,130,476,571,150,91,36,2,21,93,105,84,7,52,3,5,3,7,13,4,0.31512605
조효상,Giants,29,36,73,80,13,3,9,0,1,11,8,4,0,23,2,0,1,0,2,1,0.17808219
심광호,Eagles,25,41,62,73,13,5,6,0,2,4,4,7,0,18,3,0,1,0,0,0,0.20967742
홍원기,Bears,30,124,384,453,105,83,13,1,8,43,42,54,2,65,3,3,9,7,0,3,0.2734375
이영우,Eagles,29,133,498,590,148,100,28,4,16,90,71,78,7,71,8,3,3,7,18,9,0.29718876
임수민,Eagles,30,106,265,301,73,50,17,0,6,28,41,25,0,47,1,2,8,4,2,3,0.2754717
김수연,Eagles,26,128,312,355,79,63,11,5,0,50,14,34,0,57,2,1,6,1,26,5,0.25320513
손지환,Twins,24,61,74,86,14,13,1,0,0,11,4,6,0,10,2,1,3,1,0,2,0.18918919
안재만,Wyverns,28,85,182,209,45,25,11,2,7,30,29,17,0,53,3,2,5,3,4,5,0.24725275
진갑용,Lions,29,126,435,485,126,83,20,2,21,64,53,36,3,34,10,2,2,13,1,1,0.28965517
문희성,Bears,30,71,188,205,43,28,5,1,9,19,38,12,0,36,5,0,0,7,0,1,0.2287234
김일경,Unicorns,24,80,64,72,14,10,2,0,2,9,4,1,0,20,4,0,3,0,1,3,0.21875
조승현,Unicorns,25,8,19,19,3,2,0,0,1,1,1,0,0,5,0,0,0,0,1,0,0.15789474
정수성,Unicorns,25,26,8,10,3,3,0,0,0,3,0,1,0,2,0,0,1,0,2,0,0.375
최만호,Twins,29,93,81,88,16,11,4,0,1,11,4,2,0,17,1,0,4,1,0,2,0.19753086
송재익,Wyverns,29,92,75,93,14,9,2,2,1,17,9,10,0,18,3,0,5,2,5,3,0.18666667
이동욱,Giants,28,21,49,58,8,8,0,0,0,1,0,7,0,6,1,0,1,2,0,1,0.16326531
김창희,Bears,29,121,288,328,79,62,12,2,3,36,36,27,0,36,2,3,8,14,5,3,0.27430556
백재호,Eagles,29,96,171,206,39,25,12,0,2,18,21,27,0,30,2,1,5,6,3,1,0.22807018
박연수,Giants,29,72,193,218,48,31,11,0,6,22,26,19,0,55,4,1,1,3,0,3,0.24870466
채종국,Unicorns,27,90,137,164,33,22,8,0,3,18,16,7,0,31,6,2,12,3,0,0,0.24087591
강동우,Lions,29,130,443,520,118,86,19,4,9,61,57,53,0,51,5,4,15,17,8,4,0.26636569
김지훈,Tigers,29,39,33,39,7,3,3,0,1,4,3,1,0,15,1,0,4,0,0,0,0.21212121
서한규,Unicorns,30,35,16,18,3,3,0,0,0,2,1,1,0,2,0,0,1,1,0,0,0.1875
조경환,Wyverns,30,121,376,441,107,63,20,1,23,63,68,45,0,103,11,1,8,10,2,6,0.28457447
손인호,Giants,28,103,334,371,93,66,21,2,4,29,42,31,0,52,2,4,0,3,3,4,0.27844311
윤재국,Giants,28,63,167,192,44,35,7,1,1,18,13,15,1,32,2,2,6,0,1,3,0.26347305
강혁,Wyverns,28,117,197,219,58,46,8,0,4,22,23,14,0,16,3,0,5,5,1,3,0.29441624
이승준,Bears,26,24,31,31,8,4,2,0,2,2,3,0,0,11,0,0,0,1,1,0,0.25806452
정성열,Eagles,27,8,9,10,1,1,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0.11111111
임재철,Eagles,27,119,270,314,65,42,14,2,7,38,26,29,1,64,9,0,6,3,6,6,0.24074074
조성환,Giants,26,129,486,543,149,116,25,2,6,73,38,37,3,57,12,1,7,5,23,11,0.30658436
박경진,Giants,27,10,12,12,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.16666667
정성훈,Unicorns,23,91,338,379,116,86,17,0,13,55,51,23,1,40,8,1,9,20,9,4,0.34319527
김경진,Tigers,26,18,27,29,7,6,0,0,1,2,3,1,0,5,1,0,0,0,0,0,0.25925926
황우구,Eagles,27,63,170,209,44,34,6,1,3,17,17,26,1,19,1,0,12,1,1,3,0.25882353
브리또,Lions,31,102,380,433,97,59,17,1,20,59,58,31,0,58,10,3,9,8,2,2,0.25526316
디아즈,Wyverns,31,112,439,485,125,77,26,0,22,56,63,32,1,47,10,4,0,11,5,0,0.28473804
마르티네스,Twins,32,131,483,552,132,84,29,2,17,70,70,53,1,67,8,7,1,3,27,14,0.27329193
메히아,Eagles,31,30,112,120,29,23,3,0,3,9,13,2,0,23,1,2,3,3,1,4,0.25892857
페레즈,Giants,34,50,194,204,61,38,14,0,9,32,30,7,0,13,2,1,0,5,2,3,0.31443299
알칸트라,Twins,30,79,292,325,82,52,12,2,16,38,44,29,3,64,1,3,0,8,0,1,0.28082192
최경환,Bears,31,115,313,344,93,71,16,2,4,44,28,20,1,56,1,4,6,4,10,4,0.2971246
박기혁,Giants,22,95,281,321,69,53,10,2,4,34,32,20,0,42,2,2,16,9,7,4,0.2455516
이범호,Eagles,21,107,323,384,77,46,19,1,11,46,38,47,1,63,5,1,8,6,2,6,0.23839009
이우민,Giants,21,23,56,72,12,8,4,0,0,6,5,2,0,19,10,1,3,0,3,1,0.21428571
김태균,Eagles,21,133,479,573,153,96,24,2,31,67,95,79,6,106,9,2,4,13,3,2,0.31941545
박용택,Twins,24,133,494,555,127,89,21,6,11,68,51,40,2,83,9,5,6,7,42,12,0.25708502
고영민,Bears,19,32,13,13,3,3,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0.23076923
문규현,Giants,19,17,40,44,8,3,5,0,0,5,1,1,0,13,2,0,1,0,0,0,0.2
손시헌,Bears,22,59,141,154,31,26,4,0,1,16,6,6,0,23,1,0,6,10,2,0,0.21985816
이택근,Unicorns,22,101,212,243,59,44,11,0,4,26,17,11,0,35,13,1,6,3,2,3,0.27830189
보이,Giants,37,7,21,23,4,2,2,0,0,0,0,2,0,11,0,0,0,0,0,0,0.19047619
신동주,Tigers,30,95,205,238,54,37,8,1,8,29,31,26,1,47,3,1,3,5,1,2,0.26341463
김민재,Wyverns,30,129,369,452,78,57,16,1,4,43,36,44,0,42,4,5,30,13,14,7,0.21138211
박경완,Wyverns,30,122,336,428,84,51,16,2,15,49,60,59,2,93,9,3,21,8,6,6,0.25
이종범,Tigers,32,132,524,595,165,101,43,1,20,110,61,59,5,58,7,4,1,8,50,10,0.3148855
김한수,Lions,31,131,478,532,141,100,23,1,17,67,70,29,0,57,17,4,4,20,5,2,0.29497908
김재걸,Lions,30,85,161,183,32,24,7,1,0,23,10,10,0,35,2,1,9,4,2,2,0.19875776
이승엽,Lions,26,131,479,596,144,65,23,0,56,115,144,101,9,89,10,6,0,11,7,0,0.3006263
박진만,Unicorns,26,129,421,515,119,77,26,0,16,68,48,55,0,66,13,4,22,14,6,5,0.28266033
김종국,Tigers,29,125,464,539,116,86,23,1,6,67,46,53,0,67,4,3,14,3,31,11,0.25
송지만,Eagles,30,74,273,317,69,41,16,3,9,41,34,34,0,60,8,1,1,3,8,6,0.25274725
이병규,Twins,28,44,154,178,43,27,9,2,5,20,30,21,4,23,1,2,0,0,1,3,0.27922078
조인성,Twins,28,132,428,456,110,69,20,2,19,43,58,15,0,67,8,4,1,17,0,1,0.25700935
김동주,Bears,27,118,401,504,137,89,23,2,23,61,89,79,8,53,11,13,0,15,3,2,0.34164589
홍성흔,Bears,26,73,241,263,70,51,12,0,7,20,36,15,0,44,0,5,2,8,2,2,0.29045643
이진영,Wyverns,23,128,481,562,158,106,29,6,17,81,70,62,1,76,4,2,13,6,10,9,0.32848233
브룸바,Unicorns,29,70,264,297,80,47,18,1,14,45,51,29,0,43,2,2,0,6,3,5,0.3030303
