Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
황대인,Tigers,23,12,25,28,5,3,2,0,0,0,0,1,0,8,2,0,0,0,0,0,0.2
김웅빈,Heroes,23,4,11,11,3,2,1,0,0,1,3,0,0,2,0,0,0,2,0,0,0.27272727
최승민,Dinos,22,24,9,10,4,3,1,0,0,5,1,1,0,2,0,0,0,0,6,2,0.44444444
홍창기,Twins,25,23,24,26,6,4,2,0,0,3,0,1,0,12,1,0,0,1,3,0,0.25
주효상,Heroes,21,18,29,30,6,3,2,1,0,3,5,1,0,7,0,0,0,0,0,0,0.20689655
이성규,Lions,25,16,43,46,11,7,2,0,2,3,7,2,0,16,1,0,0,1,1,1,0.25581395
김성훈,Lions,25,65,77,88,14,11,1,1,1,14,5,7,0,11,0,0,4,0,4,3,0.18181818
최원준,Tigers,22,90,232,255,46,31,11,3,1,33,18,16,0,51,4,1,2,4,8,4,0.19827586
류승현,Tigers,21,57,150,163,38,29,8,1,0,14,14,9,0,29,4,0,0,3,3,2,0.25333333
이진영,Tigers,21,11,15,15,2,2,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0.13333333
신범수,Tigers,21,39,57,65,12,5,5,0,2,4,7,7,0,14,1,0,0,1,0,0,0.21052632
이동훈,Eagles,22,14,31,31,9,8,1,0,0,3,4,0,0,8,0,0,0,1,3,0,0.29032258
장진혁,Eagles,25,113,315,349,80,58,16,5,1,42,24,26,0,74,5,1,2,4,13,5,0.25396825
김인환,Eagles,25,18,42,46,9,8,1,0,0,1,2,2,0,9,0,2,0,0,0,0,0.21428571
안상현,Wyverns,22,65,102,108,24,21,3,0,0,14,5,4,0,28,0,1,1,3,7,3,0.23529412
김찬형,Dinos,21,76,141,154,39,32,4,2,1,16,12,6,0,21,4,1,2,1,3,4,0.27659574
이유찬,Bears,20,25,13,13,3,3,0,0,0,6,1,0,0,3,0,0,0,0,5,0,0.23076923
김혜성,Heroes,20,122,348,387,96,73,16,7,0,57,32,29,1,85,2,4,4,4,20,3,0.27586207
이정후,Heroes,20,140,574,630,193,146,31,10,6,91,68,45,0,40,4,4,3,15,13,7,0.33623693
김민수,Giants,21,11,34,37,8,5,3,0,0,0,1,1,0,14,2,0,0,2,0,0,0.23529412
나종덕,Giants,21,104,185,209,23,16,4,0,3,12,13,9,0,88,6,2,7,5,0,0,0.12432432
이정훈,Tigers,24,7,14,15,4,3,1,0,0,0,3,0,0,1,0,1,0,2,0,0,0.28571429
강백호,Wiz,19,116,438,505,147,104,29,1,13,72,65,61,4,87,2,4,0,11,9,5,0.33561644
고명성,Wiz,20,30,16,18,2,2,0,0,0,4,0,2,0,7,0,0,0,1,0,0,0.125
공민규,Lions,19,28,53,60,13,9,1,0,3,4,6,6,0,18,1,0,0,0,0,0,0.24528302
한동희,Giants,20,59,187,207,38,27,9,0,2,12,9,18,0,57,0,2,0,3,1,0,0.20320856
오정환,Tigers,20,30,28,29,4,4,0,0,0,8,1,0,0,12,0,0,1,1,0,2,0.14285714
정은원,Eagles,19,142,564,624,148,107,27,6,8,83,57,48,0,101,0,6,6,6,14,7,0.26241135
최준우,Wyverns,20,15,33,36,7,5,2,0,0,3,0,3,0,3,0,0,0,2,0,0,0.21212121
김형준,Dinos,19,55,107,119,24,17,5,0,2,13,9,8,0,24,0,0,4,1,0,0,0.22429907
구본혁,Twins,22,57,85,95,15,13,1,0,1,10,6,6,0,17,2,1,1,0,2,1,0.17647059
김대한,Bears,18,19,15,18,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0
박승규,Lions,18,14,21,23,4,4,0,0,0,2,2,2,0,7,0,0,0,0,1,1,0.19047619
김도환,Lions,19,61,93,106,19,11,6,0,2,7,7,8,0,36,0,1,4,0,0,0,0.20430108
신용수,Giants,23,17,20,20,2,1,0,0,1,4,2,0,0,4,0,0,0,0,0,0,0.1
고승민,Giants,18,30,83,89,21,13,6,2,0,7,6,4,0,16,0,1,1,1,0,0,0.25301205
오선우,Tigers,22,27,53,57,8,5,1,1,1,5,4,3,0,24,1,0,0,0,0,0,0.1509434
변우혁,Eagles,19,29,53,61,12,10,1,0,1,7,2,7,0,17,1,0,0,3,0,0,0.22641509
노시환,Eagles,18,91,177,192,33,23,8,1,1,19,13,11,0,72,2,1,1,3,2,2,0.18644068
유장혁,Eagles,19,38,55,61,9,7,1,0,1,10,4,5,0,17,0,1,0,0,3,0,0.16363636
최경모,Wyverns,23,17,16,16,1,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0.0625
김창평,Wyverns,19,18,45,53,8,6,2,0,0,4,3,4,0,11,1,0,3,1,0,0,0.17777778
김주찬,Tigers,38,100,337,363,101,82,16,0,3,35,32,17,3,44,5,3,1,6,3,1,0.29970326
이성우,Twins,37,55,64,74,10,7,3,0,0,2,6,4,0,11,3,0,3,2,0,0,0.15625
박한이,Lions,40,30,74,85,19,14,3,0,2,6,13,9,0,17,0,1,1,0,0,0,0.25675676
김강민,Wyverns,36,127,422,460,114,90,14,2,8,54,50,31,3,103,4,3,0,2,15,8,0.27014218
정상호,Twins,36,22,24,24,2,1,1,0,0,1,2,0,0,11,0,0,0,3,0,0,0.08333333
최형우,Tigers,35,136,456,555,137,88,31,1,17,65,86,85,6,77,7,7,0,13,0,1,0.3004386
손주인,Lions,35,20,31,35,6,5,0,0,1,2,4,2,0,6,0,0,2,3,0,1,0.19354839
박경수,Wiz,35,137,421,490,104,70,24,0,10,43,65,55,1,102,4,6,4,14,0,1,0.24703088
이성열,Eagles,34,129,414,476,106,63,21,1,21,60,85,48,1,114,9,4,1,7,8,4,0.25603865
이대형,Wiz,35,18,14,19,2,1,1,0,0,2,4,4,0,5,0,1,0,0,0,0,0.14285714
나주환,Wyverns,35,94,225,245,50,38,9,0,3,14,20,12,0,54,3,1,4,6,1,2,0.22222222
지석훈,Dinos,35,76,149,169,34,23,9,0,2,15,15,10,1,37,6,2,2,6,0,1,0.22818792
윤석민,Wiz,33,63,169,178,39,33,4,0,2,4,17,7,0,24,0,2,0,4,0,0,0.23076923
유한준,Wiz,37,139,501,562,159,125,19,1,14,61,86,52,1,61,4,5,0,20,3,0,0.31736527
최진행,Eagles,33,45,117,129,27,15,6,0,6,10,19,9,0,28,2,1,0,3,0,0,0.23076923
박정권,Wyverns,37,18,32,37,6,4,1,0,1,5,5,5,0,11,0,0,0,0,0,0,0.1875
정의윤,Wyverns,32,110,380,419,107,70,24,0,13,44,59,30,1,60,6,2,0,9,0,0,0.28157895
오재일,Bears,32,130,467,529,137,86,29,1,21,76,102,55,1,99,3,4,0,5,2,1,0.29336188
이원석,Lions,32,111,395,455,97,58,20,0,19,44,76,43,0,73,8,7,2,10,2,1,0.24556962
정근우,Eagles,36,88,277,305,77,63,10,1,3,37,30,20,1,43,4,1,3,11,8,5,0.27797834
이병규,Giants,35,8,19,22,3,1,2,0,0,1,0,2,0,7,1,0,0,1,0,0,0.15789474
최승준,Wyverns,31,10,22,24,5,5,0,0,0,2,0,2,0,10,0,0,0,1,0,0,0.22727273
최주환,Bears,31,87,285,325,79,62,13,0,4,27,47,28,0,35,1,11,0,10,0,0,0.27719298
유재신,Tigers,31,71,51,59,13,10,2,1,0,17,6,6,0,12,0,1,1,1,4,3,0.25490196
김문호,Giants,32,51,103,109,25,18,7,0,0,6,4,4,0,30,0,1,1,1,2,0,0.24271845
정범모,Dinos,32,25,40,45,9,6,1,0,2,4,4,3,0,15,0,0,2,0,1,1,0.225
송광민,Eagles,36,122,454,486,120,92,21,0,7,50,51,21,0,91,3,5,3,18,8,2,0.26431718
김성현,Wyverns,32,144,426,472,105,86,16,2,1,45,34,33,0,43,2,3,8,15,6,2,0.24647887
이재원,Wyverns,31,139,451,502,121,90,19,0,12,33,75,34,2,59,9,7,1,16,1,0,0.26829268
이명기,Dinos,31,139,484,547,142,120,17,3,2,62,36,48,2,66,4,4,7,12,14,4,0.29338843
김재현,Wyverns,31,83,42,49,12,9,2,1,0,29,2,4,0,11,0,0,3,0,13,6,0.28571429
허도환,Wyverns,34,56,79,93,10,6,3,0,1,3,6,5,0,18,3,2,4,3,0,1,0.12658228
채태인,Giants,36,59,167,182,42,26,11,0,5,11,29,11,1,45,2,2,0,5,0,0,0.25149701
김민성,Twins,30,107,361,401,94,70,16,0,8,44,50,30,0,75,4,1,5,12,2,1,0.26038781
이준수,Wiz,31,32,36,49,7,6,1,0,0,3,3,9,0,11,1,0,3,1,0,0,0.19444444
이형종,Twins,30,120,419,482,120,82,24,1,13,56,63,42,1,78,10,10,1,9,6,5,0.28639618
김용의,Twins,33,114,179,210,39,31,5,3,0,35,17,24,1,38,2,1,4,1,8,3,0.21787709
김재환,Bears,30,136,495,574,140,100,20,5,15,76,91,63,5,113,5,11,0,7,3,1,0.28282828
최재훈,Eagles,29,135,373,451,108,87,18,0,3,47,31,56,0,61,14,4,4,9,3,10,0.28954424
전민수,Twins,30,75,96,106,23,16,7,0,0,8,8,9,0,18,0,0,1,4,2,1,0.23958333
장성우,Wiz,29,127,366,413,96,82,7,0,7,25,41,35,2,86,2,6,4,11,0,1,0.26229508
김선빈,Tigers,29,121,394,447,115,90,22,0,3,55,40,43,0,26,1,4,5,7,5,4,0.29187817
나지완,Tigers,34,56,129,153,24,13,5,0,6,12,17,19,1,37,3,2,0,3,0,0,0.18604651
백용환,Tigers,30,28,47,51,11,7,2,0,2,3,6,3,0,14,1,0,0,0,0,0,0.23404255
오선진,Eagles,29,122,392,453,88,69,16,0,3,37,36,38,0,72,10,3,10,8,7,2,0.2244898
모창민,Dinos,34,101,341,386,104,71,21,2,10,49,55,31,1,62,3,11,0,8,3,2,0.30498534
오지환,Twins,29,134,473,547,119,82,23,5,9,63,53,57,1,113,7,3,7,7,27,5,0.25158562
문선재,Tigers,29,29,49,61,8,5,0,0,3,7,6,9,0,18,1,2,0,0,2,1,0.16326531
정주현,Twins,28,129,376,425,87,64,19,2,2,53,27,31,0,91,1,1,16,10,15,6,0.23138298
채은성,Twins,29,128,470,514,148,117,18,1,12,59,72,24,1,67,12,8,0,9,2,2,0.31489362
윤진호,Twins,33,106,59,62,6,3,2,0,1,6,5,1,0,13,0,0,2,0,1,1,0.10169492
박건우,Bears,28,127,458,537,146,104,27,5,10,83,64,60,0,57,7,11,1,23,12,3,0.31877729
정수빈,Bears,28,123,441,513,117,93,19,5,0,75,41,57,0,60,6,5,4,6,26,8,0.26530612
김진형,Dinos,29,11,20,23,3,2,1,0,0,2,2,0,0,4,0,2,1,1,0,0,0.15
국해성,Bears,29,21,35,41,6,3,3,0,0,2,2,5,0,13,1,0,0,3,0,0,0.17142857
김지수,Heroes,32,69,30,32,8,6,2,0,0,3,3,2,0,7,0,0,0,1,0,0,0.26666667
장영석,Heroes,29,119,372,413,92,70,15,0,7,41,62,27,0,77,9,5,0,14,0,0,0.24731183
김종민,Eagles,33,10,20,21,4,3,0,0,1,2,1,0,0,7,0,0,1,1,0,0,0.2
박동원,Heroes,29,112,317,361,94,68,15,1,10,50,55,34,0,56,2,1,7,10,1,0,0.29652997
이지영,Heroes,33,106,308,331,87,80,5,1,1,40,39,15,1,28,1,1,6,14,5,1,0.28246753
배영섭,Wyverns,33,30,71,80,16,15,1,0,0,5,7,6,0,15,2,1,0,0,2,0,0.22535211
양종민,Twins,28,18,44,49,6,4,2,0,0,1,5,2,0,15,0,1,2,3,0,0,0.13636364
안치홍,Tigers,28,105,362,408,114,90,18,1,5,45,49,40,1,37,1,5,0,9,4,2,0.31491713
김회성,Eagles,33,58,104,117,24,17,4,0,3,7,18,11,0,24,0,1,1,1,2,1,0.23076923
정보근,Giants,19,15,32,35,4,4,0,0,0,3,1,2,0,10,1,0,0,2,0,0,0.125
한준수,Tigers,20,7,20,20,6,4,2,0,0,2,2,0,0,2,0,0,0,2,0,0,0.3
김헌곤,Lions,30,114,411,467,122,96,20,1,5,57,46,37,1,41,8,6,5,18,10,8,0.29683698
신본기,Giants,30,121,375,413,96,86,9,0,1,43,26,24,1,62,8,1,5,9,3,3,0.256
전병우,Giants,26,29,51,55,5,4,1,0,0,2,0,3,0,22,0,0,1,0,0,0,0.09803922
이범호,Tigers,37,19,26,31,6,4,1,0,1,1,5,3,0,3,0,2,0,1,0,0,0.23076923
김태균,Eagles,37,127,433,500,132,105,21,0,6,47,62,54,5,94,5,8,0,15,3,0,0.30484988
박용택,Twins,40,64,195,215,55,45,9,0,1,19,22,18,1,30,0,2,0,3,3,1,0.28205128
문규현,Giants,35,40,64,72,16,14,2,0,0,7,10,3,0,10,0,3,2,1,0,0,0.25
손시헌,Dinos,38,68,135,149,36,29,4,1,2,17,10,5,0,23,5,0,4,2,1,2,0.26666667
김재호,Bears,34,130,377,470,101,75,22,0,4,51,48,67,3,58,7,11,8,10,3,3,0.26790451
박석민,Dinos,34,112,360,444,96,59,17,1,19,49,74,65,2,69,12,3,4,17,1,2,0.26666667
강민호,Lions,33,112,346,393,81,48,20,0,13,36,45,33,2,76,9,3,2,9,0,0,0.23410405
최정,Wyverns,32,141,503,606,147,91,27,0,29,86,99,69,6,92,26,8,0,4,3,2,0.29224652
양의지,Dinos,32,118,390,459,138,92,26,0,20,61,68,48,4,43,15,6,0,13,4,3,0.35384615
민병헌,Giants,32,101,369,420,112,77,24,2,9,52,43,42,0,55,5,3,1,9,13,6,0.30352304
오재원,Bears,34,98,177,204,29,17,8,1,3,30,18,25,0,50,0,0,2,3,6,2,0.16384181
손아섭,Giants,31,134,512,568,151,118,22,1,10,78,63,52,1,92,1,2,1,6,13,8,0.29492188
김태군,Dinos,29,18,22,28,4,4,0,0,0,0,1,4,0,8,2,0,0,1,0,0,0.18181818
서건창,Heroes,29,113,426,486,128,100,23,3,2,67,41,49,1,50,3,5,3,5,17,3,0.30046948
전준우,Giants,33,141,545,606,164,111,30,1,22,85,83,46,2,71,7,7,1,19,8,2,0.30091743
허경민,Bears,28,133,475,540,137,107,25,1,4,71,60,34,2,36,17,11,3,16,11,5,0.28842105
김상수,Lions,29,129,468,543,127,100,20,2,5,76,38,50,1,67,15,4,6,14,21,3,0.27136752
김동엽,Lions,28,60,195,211,42,31,4,1,6,15,25,12,0,47,2,2,0,2,2,1,0.21538462
남태혁,Wyverns,28,12,22,24,5,5,0,0,0,1,1,2,0,3,0,0,0,3,0,0,0.22727273
이학주,Lions,28,118,385,436,101,77,14,3,7,43,36,32,0,89,10,4,5,3,15,5,0.26233766
로하스,Wiz,29,142,521,578,168,111,30,3,24,68,104,49,5,120,3,5,0,4,4,4,0.32245681
나경민,Giants,27,45,45,49,9,7,0,2,0,10,7,3,0,12,1,0,0,0,2,0,0.2
