Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
류승현,Tigers,20,35,75,85,23,18,3,1,1,9,13,7,0,12,1,1,1,2,0,0,0.30666667
신범수,Tigers,20,19,25,26,4,1,2,1,0,0,4,0,0,7,0,1,0,1,0,0,0.16
이동훈,Eagles,21,28,46,50,11,9,1,0,1,6,2,3,0,8,1,0,0,1,0,1,0.23913043
김태연,Eagles,21,24,26,30,5,4,1,0,0,7,2,3,0,8,0,0,1,0,0,1,0.19230769
장진혁,Eagles,24,50,42,48,9,4,4,1,0,9,2,4,0,11,2,0,0,0,1,2,0.21428571
정경운,Eagles,24,22,15,16,1,1,0,0,0,1,2,0,0,7,0,1,0,1,0,0,0.06666667
김찬형,Dinos,20,63,142,160,33,27,5,0,1,24,9,8,0,28,8,1,1,1,4,1,0.23239437
도태훈,Dinos,25,26,35,42,8,7,0,0,1,5,5,5,0,5,2,0,0,0,0,0,0.22857143
이재율,Dinos,25,33,41,45,7,5,1,1,0,8,1,2,0,10,2,0,0,0,3,1,0.17073171
홍현빈,Wiz,20,14,13,15,3,3,0,0,0,2,1,2,0,5,0,0,0,0,1,0,0.23076923
이유찬,Bears,19,28,22,24,6,5,1,0,0,5,2,1,0,6,1,0,0,1,1,1,0.27272727
김혜성,Heroes,19,136,430,473,116,90,15,6,5,79,45,33,1,119,5,2,3,6,31,6,0.26976744
이정후,Heroes,19,109,459,520,163,121,34,2,6,81,57,42,3,58,8,8,3,5,11,4,0.35511983
나원탁,Giants,23,20,24,24,3,3,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0.125
나종덕,Giants,20,106,177,203,22,17,3,0,2,15,11,12,0,85,5,0,9,2,0,0,0.12429379
박성한,Wyverns,20,42,52,59,7,6,1,0,0,3,2,7,0,16,0,0,0,0,0,0,0.13461538
강백호,Wiz,18,138,527,585,153,90,32,2,29,108,84,52,0,124,3,3,0,4,3,5,0.29032258
한동희,Giants,19,87,211,226,49,31,13,1,4,24,25,12,0,58,2,1,0,7,0,1,0.23222749
정은원,Eagles,18,98,201,227,50,38,5,3,4,33,20,22,0,50,1,1,2,0,5,1,0.24875622
오영수,Dinos,18,11,15,16,2,2,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0.13333333
김형준,Dinos,18,60,81,89,13,12,1,0,0,6,2,7,0,32,1,0,0,3,0,0,0.16049383
김주찬,Tigers,37,121,429,471,146,105,23,0,18,71,93,23,5,57,7,10,2,15,8,1,0.34032634
이성우,Wyverns,36,88,120,134,29,24,5,0,0,10,5,8,0,16,1,1,4,4,1,0,0.24166667
박한이,Lions,39,114,342,392,97,71,16,0,10,47,43,43,2,91,0,1,6,9,5,3,0.28362573
김강민,Wyverns,35,80,235,267,70,42,14,0,14,40,46,22,0,57,5,0,5,1,10,6,0.29787234
정상호,Twins,35,70,112,128,25,20,4,0,1,11,9,8,0,35,5,0,3,3,0,1,0.22321429
최형우,Tigers,34,143,528,609,179,119,34,1,25,92,103,66,7,87,7,8,0,17,3,0,0.33901515
손주인,Lions,34,98,265,297,63,49,10,0,4,26,28,11,0,40,7,4,10,11,3,0,0.23773585
조동찬,Lions,34,28,54,59,12,10,1,0,1,5,2,4,0,14,0,0,1,2,0,0,0.22222222
박경수,Wiz,34,135,458,528,120,74,21,0,25,65,74,58,2,129,9,3,0,16,4,1,0.26200873
이성열,Eagles,33,131,485,528,143,87,21,1,34,76,102,35,3,143,5,2,1,9,9,7,0.29484536
나주환,Wyverns,34,119,362,420,95,59,24,0,12,54,56,38,0,66,5,2,13,2,5,6,0.26243094
지석훈,Dinos,34,67,94,105,17,14,2,0,1,9,8,8,0,20,0,3,0,2,1,0,0.18085106
서동욱,Tigers,34,32,49,56,10,7,3,0,0,3,2,5,0,15,1,1,0,1,0,0,0.20408163
윤석민,Wiz,32,132,460,509,127,86,22,0,19,58,60,40,2,69,4,3,2,17,4,1,0.27608696
유한준,Wiz,36,121,428,480,145,103,21,1,20,59,83,47,3,53,2,1,2,9,1,1,0.33878505
최진행,Eagles,32,57,136,154,29,19,3,0,7,14,13,15,0,53,3,0,0,5,0,1,0.21323529
임훈,Twins,32,54,83,88,19,14,3,0,2,10,7,3,0,15,0,0,2,3,0,0,0.22891566
박정권,Wyverns,36,14,29,31,5,3,0,0,2,4,6,2,0,9,0,0,0,0,0,0,0.17241379
정의윤,Wyverns,31,73,217,239,59,39,9,0,11,27,38,19,1,29,2,1,0,8,1,1,0.2718894
오재일,Bears,31,123,401,477,112,64,19,2,27,69,80,60,2,121,6,10,0,3,1,1,0.27930175
이원석,Lions,31,128,479,543,144,93,30,1,20,74,93,52,1,103,7,5,0,10,2,1,0.3006263
정근우,Eagles,35,102,375,425,114,78,24,1,11,63,57,39,1,43,7,3,1,12,6,5,0.304
이병규,Giants,34,103,198,257,54,32,11,1,10,31,39,50,1,58,7,2,0,5,0,0,0.27272727
최승준,Wyverns,30,27,72,79,18,11,3,0,4,5,11,6,0,25,1,0,0,3,0,0,0.25
최주환,Bears,30,138,519,590,173,102,39,6,26,87,108,51,1,89,10,10,0,5,1,0,0.33333333
유재신,Tigers,30,46,33,40,14,9,3,1,1,19,8,7,0,10,0,0,0,0,4,0,0.42424242
김문호,Giants,31,46,100,115,25,16,7,0,2,12,16,13,1,27,0,0,2,2,1,0,0.25
정범모,Dinos,31,103,190,219,34,21,9,0,4,20,18,15,0,62,4,3,7,4,1,0,0.17894737
김태완,Heroes,34,29,66,74,13,10,2,0,1,5,5,5,1,25,2,1,0,4,0,0,0.1969697
송광민,Eagles,35,113,434,460,129,87,24,0,18,63,79,18,0,93,4,4,0,13,4,4,0.29723502
김성현,Wyverns,31,135,415,462,115,91,19,1,4,51,55,29,0,42,9,3,6,19,6,2,0.27710843
이재원,Wyverns,30,130,407,471,134,93,24,0,17,63,57,43,0,65,12,5,4,13,0,0,0.32923833
이명기,Tigers,30,120,447,502,135,97,28,6,4,88,42,40,3,64,3,1,11,5,12,5,0.30201342
김재현,Wyverns,30,53,65,77,18,15,1,1,1,19,5,9,0,17,3,0,0,0,7,1,0.27692308
허도환,Wyverns,33,23,22,24,6,5,0,0,1,4,1,1,0,8,1,0,0,1,0,0,0.27272727
김동욱,Wiz,30,11,11,12,1,1,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0.09090909
채태인,Giants,35,130,376,420,110,77,18,0,15,44,75,34,3,107,5,4,1,10,0,0,0.29255319
최원제,Lions,29,8,11,13,3,3,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0.27272727
김민성,Heroes,29,128,413,465,117,83,24,0,10,46,45,40,3,80,6,5,1,6,1,0,0.28329298
이준수,Wiz,30,11,8,10,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.25
이형종,Twins,29,118,437,485,138,98,27,0,13,83,42,31,0,82,12,0,5,6,6,4,0.31578947
김용의,Twins,32,114,159,185,37,35,2,0,0,28,13,16,1,32,0,3,7,1,10,1,0.2327044
김재환,Bears,29,139,527,602,176,95,36,1,44,104,133,59,4,134,9,7,0,6,2,0,0.33396584
최재훈,Eagles,28,128,298,341,78,60,17,0,1,36,27,20,0,61,15,2,6,8,8,0,0.26174497
전민수,Wiz,29,21,29,35,5,2,3,0,0,0,4,5,0,11,0,0,1,0,0,0,0.17241379
이영욱,Tigers,32,14,16,16,2,2,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0.125
장성우,Wiz,28,127,356,393,92,66,13,0,13,41,48,32,0,82,2,2,1,8,1,1,0.25842697
황진수,Giants,29,18,24,26,4,2,1,0,1,6,1,2,0,5,0,0,0,0,1,0,0.16666667
김선빈,Tigers,28,127,424,492,125,102,17,2,4,73,49,48,1,42,9,5,6,10,4,1,0.29481132
나지완,Tigers,33,114,317,379,86,42,18,0,26,50,78,38,2,81,19,5,0,14,0,0,0.27129338
백용환,Tigers,29,34,47,57,13,12,1,0,0,7,4,9,0,15,0,0,1,3,0,1,0.27659574
김지열,Wiz,29,38,45,48,9,4,4,0,1,11,5,3,0,13,0,0,0,2,1,1,0.2
오선진,Eagles,28,56,133,148,30,25,4,0,1,14,9,7,0,33,5,0,3,2,3,0,0.22556391
모창민,Dinos,33,81,287,314,80,52,10,1,17,38,62,21,0,51,2,4,0,10,2,3,0.27874564
오지환,Twins,28,144,533,617,148,109,26,2,11,93,71,59,3,146,7,6,12,6,10,5,0.27767355
정주현,Twins,27,115,303,339,79,57,14,2,6,48,31,27,0,68,2,1,6,9,18,3,0.26072607
채은성,Twins,28,139,529,578,175,112,36,2,25,78,119,35,1,97,9,5,0,12,3,1,0.33081285
윤진호,Twins,32,102,53,61,11,8,3,0,0,13,4,2,0,14,2,0,4,2,0,1,0.20754717
박건우,Bears,27,125,488,529,159,117,24,6,12,79,84,28,1,65,10,2,1,14,7,3,0.32581967
정수빈,Bears,27,26,98,112,36,31,2,1,2,20,23,11,0,13,1,2,0,1,5,2,0.36734694
국해성,Bears,28,14,24,28,8,5,3,0,0,4,1,3,0,5,1,0,0,1,1,0,0.33333333
김지수,Heroes,31,47,34,39,5,5,0,0,0,4,0,5,0,15,0,0,0,2,0,1,0.14705882
장영석,Heroes,28,93,196,221,44,22,15,0,7,24,25,23,0,61,2,0,0,2,1,0,0.2244898
박헌도,Giants,31,15,26,31,3,2,1,0,0,1,0,5,0,10,0,0,0,1,0,0,0.11538462
박동원,Heroes,28,39,117,128,29,20,3,0,6,19,17,9,1,25,0,0,2,3,0,0,0.24786325
이지영,Lions,32,90,178,203,61,49,10,0,2,31,19,15,1,27,4,0,6,3,0,0,0.34269663
배영섭,Lions,32,69,147,168,36,30,6,0,0,15,13,16,2,35,3,0,2,2,1,0,0.24489796
양종민,Bears,27,21,14,15,4,3,0,1,0,5,1,1,0,5,0,0,0,1,0,0,0.28571429
안치홍,Tigers,27,130,494,549,169,107,38,1,23,88,118,36,1,57,10,9,0,13,5,1,0.34210526
김회성,Eagles,32,58,85,102,22,13,5,0,4,15,17,11,0,26,3,0,3,3,1,0,0.25882353
정성훈,Tigers,38,88,183,205,54,39,11,0,4,22,28,16,1,49,5,1,0,5,0,1,0.29508197
김헌곤,Lions,29,141,513,586,154,115,26,2,11,77,71,54,1,70,10,4,5,13,22,9,0.30019493
신본기,Giants,29,139,425,479,125,85,28,1,11,55,71,33,2,95,11,5,5,12,1,5,0.29411765
전병우,Giants,25,27,66,77,24,14,7,0,3,18,13,9,0,24,1,1,0,1,3,0,0.36363636
박기혁,Wiz,37,98,173,196,37,30,6,0,1,17,15,13,0,50,2,3,5,8,1,0,0.21387283
이범호,Tigers,36,101,332,380,93,66,7,0,20,41,69,42,4,59,4,2,0,12,1,0,0.28012048
최준석,Dinos,35,93,153,179,39,32,3,0,4,7,24,24,0,41,0,2,0,6,0,0,0.25490196
김태균,Eagles,36,73,254,271,80,59,11,0,10,25,34,13,1,56,4,0,0,7,0,1,0.31496063
박용택,Twins,39,134,524,583,159,105,38,1,15,89,76,47,0,107,5,7,0,21,3,3,0.30343511
문규현,Giants,34,122,316,349,87,61,19,1,6,42,41,18,0,45,0,6,9,9,3,1,0.27531646
손시헌,Dinos,37,67,128,150,24,18,4,0,2,12,14,15,0,20,5,1,1,3,2,0,0.1875
이종욱,Dinos,38,43,122,128,28,20,7,0,1,12,8,4,0,16,0,1,1,2,1,1,0.2295082
이택근,Heroes,37,104,308,356,95,65,25,1,4,40,52,32,0,44,9,4,3,14,1,0,0.30844156
이용규,Eagles,32,134,491,575,144,128,14,1,1,82,36,59,0,62,12,5,8,8,30,11,0.29327902
김재호,Bears,33,131,402,467,125,89,20,0,16,78,75,52,1,77,4,6,3,12,6,2,0.31094527
박석민,Dinos,33,103,318,375,81,50,14,1,16,40,55,39,4,80,15,3,0,11,1,0,0.25471698
강민호,Lions,32,129,427,477,115,79,14,0,22,46,71,29,5,96,14,7,0,11,0,0,0.26932084
최정,Wyverns,31,115,406,489,99,47,16,1,35,95,74,58,2,129,23,2,0,10,9,2,0.24384236
양의지,Bears,31,133,439,503,157,104,29,1,23,84,77,45,6,40,13,6,0,13,6,0,0.35763098
민병헌,Giants,31,118,443,494,141,103,21,0,17,74,66,35,3,68,8,6,2,10,8,3,0.31828442
오재원,Bears,33,132,473,521,148,108,24,1,15,78,81,41,0,119,2,2,3,13,15,6,0.31289641
손아섭,Giants,30,141,553,625,182,119,32,5,26,109,93,68,1,99,2,1,1,15,20,3,0.32911392
서건창,Heroes,28,37,141,160,48,36,12,0,0,28,15,12,0,19,3,2,2,1,2,0,0.34042553
전준우,Giants,32,144,556,614,190,119,36,2,33,118,90,48,1,82,7,2,1,12,7,7,0.34172662
하준호,Wiz,29,15,22,26,3,1,1,0,1,2,2,0,0,14,0,0,4,0,0,0,0.13636364
허경민,Bears,27,133,516,577,167,122,30,5,10,85,79,32,0,52,16,8,5,15,20,4,0.32364341
김상수,Lions,28,122,453,499,119,95,13,1,10,63,50,27,0,91,8,3,8,11,12,9,0.26269316
이진영,Wiz,38,110,283,312,90,69,17,1,3,40,39,25,1,35,0,3,1,3,2,1,0.3180212
남태혁,Wiz,27,7,11,11,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.18181818
로하스,Wiz,28,144,564,645,172,98,30,1,43,114,114,71,4,142,7,2,1,10,18,13,0.30496454
나경민,Giants,26,87,57,71,15,13,2,0,0,23,1,10,0,21,3,0,1,0,12,4,0.26315789
신진호,Dinos,26,20,22,25,4,4,0,0,0,1,1,3,0,10,0,0,0,1,0,0,0.18181818
김동엽,Wyverns,27,124,421,446,106,64,15,0,27,58,76,17,0,108,4,3,1,13,11,2,0.25178147
