Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
강병식,Heroes,35,26,30,36,6,4,2,0,0,4,2,5,0,9,1,0,0,0,1,1,0.2
최형우,Lions,28,125,461,531,125,83,27,1,14,51,77,55,3,76,5,10,0,20,2,1,0.27114967
손주인,Lions,28,96,146,167,36,28,6,2,0,11,17,10,0,15,3,1,7,3,1,1,0.24657534
조동찬,Lions,28,94,270,313,77,54,15,2,6,40,39,28,0,68,6,2,6,3,12,3,0.28518519
신종길,Tigers,28,44,83,92,13,8,2,2,1,10,2,5,0,26,0,1,3,0,5,5,0.15662651
이대수,Eagles,30,118,376,425,105,74,23,4,4,36,48,27,0,57,3,5,14,9,5,1,0.27925532
이성열,Heroes,27,104,265,298,58,39,12,0,7,24,35,25,0,85,6,1,1,6,5,6,0.21886792
이대형,Twins,28,101,258,291,46,37,4,4,1,32,19,25,2,53,1,1,6,5,25,3,0.17829457
지석훈,Heroes,28,61,104,121,18,12,4,1,1,11,11,10,1,24,4,0,3,3,1,1,0.17307692
강명구,Lions,31,72,10,11,1,1,0,0,0,16,0,1,0,1,0,0,0,1,15,3,0.1
정보명,Giants,31,18,31,34,5,5,0,0,0,2,2,3,0,9,0,0,0,0,0,0,0.16129032
박정준,Heroes,28,18,27,28,5,3,1,1,0,3,0,1,0,8,0,0,0,0,0,0,0.18518519
이인구,Giants,31,7,12,12,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0.16666667
서동욱,Twins,28,103,273,324,59,47,9,3,0,32,17,32,1,78,7,2,10,7,3,2,0.21611722
한상훈,Eagles,32,112,272,344,61,46,11,1,3,41,29,49,1,58,5,1,17,8,7,8,0.22426471
이양기,Eagles,31,35,49,54,11,9,2,0,0,8,6,2,0,11,3,0,0,1,0,0,0.2244898
최경철,Heroes,31,81,130,144,29,25,3,1,0,9,7,6,0,32,1,0,7,0,1,1,0.22307692
박기남,Tigers,30,99,225,274,57,39,16,0,2,28,25,27,0,34,5,4,13,1,1,0,0.25333333
이시찬,Eagles,27,60,41,47,8,7,1,0,0,16,4,3,0,8,0,1,2,1,9,2,0.19512195
김태완,Twins,30,58,141,168,31,24,5,0,2,16,14,17,0,21,2,1,7,4,0,1,0.21985816
윤석민,Bears,26,109,289,320,84,63,9,2,10,25,48,18,0,54,2,8,3,12,2,1,0.29065744
용덕한,Giants,31,55,72,80,17,15,1,0,1,9,6,4,0,10,1,0,3,0,3,0,0.23611111
유한준,Heroes,30,74,246,274,59,44,11,1,3,22,25,19,1,36,2,1,6,11,3,1,0.2398374
이정식,Lions,30,46,53,64,8,8,0,0,0,4,1,7,0,19,1,0,3,0,0,1,0.1509434
김주형,Tigers,26,56,117,129,18,13,2,0,3,8,12,6,0,35,1,2,3,0,0,0,0.15384615
최진행,Eagles,26,120,395,471,98,55,26,0,17,59,55,66,3,109,6,4,0,11,6,3,0.24810127
고동진,Eagles,32,110,281,334,76,61,12,0,3,32,29,38,1,48,5,0,10,10,8,9,0.27046263
박노민,Eagles,26,19,41,47,7,6,1,0,0,1,2,6,0,13,0,0,0,1,0,0,0.17073171
임훈,Wyverns,26,117,314,348,84,72,8,4,0,36,26,18,0,56,1,1,14,7,3,5,0.26751592
박정권,Wyverns,30,122,416,472,106,75,18,1,12,61,59,43,2,80,4,3,6,7,4,6,0.25480769
정의윤,Twins,25,81,233,256,66,45,18,1,2,19,27,13,1,34,3,4,3,4,2,2,0.2832618
오재일,Bears,25,87,212,228,43,27,8,0,8,16,25,10,0,58,0,4,2,3,0,0,0.20283019
조영훈,Tigers,29,89,230,262,46,32,7,1,6,30,36,23,0,64,1,3,5,1,1,2,0.2
이원석,Bears,25,107,325,372,87,64,13,2,8,36,42,30,4,35,5,2,10,16,1,1,0.26769231
최훈락,Tigers,30,25,28,35,7,6,1,0,0,5,1,0,0,11,6,1,0,0,0,0,0.25
송산,Tigers,29,39,80,90,13,11,2,0,0,6,11,5,0,25,1,0,4,5,0,0,0.1625
백승룡,Eagles,29,33,52,62,12,11,1,0,0,3,3,6,0,20,3,0,1,0,3,0,0.23076923
오재필,Eagles,29,46,70,83,15,13,1,0,1,10,5,9,0,26,1,0,3,0,6,1,0.21428571
정근우,Wyverns,29,127,467,534,124,99,13,4,8,53,46,47,3,33,6,2,12,10,22,12,0.26552463
이병규,Twins,28,69,223,270,71,52,17,0,2,23,21,43,0,54,3,0,1,2,8,3,0.31838565
최주환,Bears,24,81,210,238,57,42,11,2,2,29,22,18,0,23,3,1,6,2,4,3,0.27142857
신현철,Heroes,24,11,26,26,6,4,2,0,0,2,3,0,0,5,0,0,0,0,0,0,0.23076923
유재신,Heroes,24,58,85,96,20,16,2,2,0,14,7,6,0,20,0,1,4,0,5,2,0.23529412
이여상,Eagles,28,86,182,211,43,33,7,0,3,18,19,15,0,40,2,0,12,5,7,2,0.23626374
양영동,Twins,28,72,71,82,14,11,2,1,0,23,4,7,0,14,1,0,3,1,12,0,0.1971831
모상기,Lions,25,18,16,17,1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0.0625
김문호,Giants,25,56,79,95,16,13,3,0,0,10,2,11,1,22,3,0,2,1,1,3,0.20253165
손용석,Giants,25,43,64,70,17,15,2,0,0,3,5,5,0,13,1,0,0,1,0,0,0.265625
황동채,Giants,28,73,58,66,10,10,0,0,0,11,6,5,0,17,1,0,2,2,1,0,0.17241379
정범모,Eagles,25,72,170,192,30,17,10,0,3,17,13,13,0,55,1,1,7,6,7,5,0.17647059
연경흠,Eagles,28,42,62,71,11,8,2,0,1,3,5,9,1,16,0,0,0,2,0,0,0.17741935
김성현,Wyverns,25,88,163,191,39,26,8,3,2,28,14,12,0,26,5,0,11,2,6,2,0.2392638
이재원,Wyverns,24,16,28,33,9,7,0,0,2,3,7,4,0,4,1,0,0,1,0,0,0.32142857
김재현,Wyverns,24,84,89,93,19,15,4,0,0,22,5,0,0,18,0,0,4,2,12,5,0.21348315
허도환,Heroes,27,94,210,237,41,29,11,0,1,11,14,15,0,62,7,0,5,5,0,0,0.1952381
김종호,Lions,28,22,12,14,3,3,0,0,0,3,0,1,0,3,1,0,0,0,1,0,0.25
채태인,Lions,29,54,135,159,28,20,7,0,1,15,9,21,0,35,2,1,0,2,1,1,0.20740741
김민성,Heroes,23,71,219,254,62,49,9,0,4,24,22,17,0,58,6,4,8,2,7,2,0.28310502
이호신,Tigers,28,27,10,12,1,0,0,1,0,3,2,1,0,4,0,1,0,0,1,0,0.1
이준수,Eagles,24,37,39,43,6,5,1,0,0,1,2,4,0,16,0,0,0,0,0,0,0.15384615
박윤,Wyverns,24,7,17,20,3,2,1,0,0,0,2,0,0,3,0,1,2,0,0,0,0.17647059
김용의,Twins,26,83,194,219,48,42,4,0,2,22,21,17,1,50,0,3,5,1,5,4,0.24742268
김재환,Bears,23,13,39,43,5,3,1,0,1,7,1,4,0,9,0,0,0,0,0,0,0.12820513
최재훈,Bears,22,69,91,104,19,14,4,0,1,9,8,4,0,17,4,1,4,1,0,0,0.20879121
황진수,Giants,23,28,18,20,2,1,1,0,0,2,0,1,0,9,0,0,1,1,2,0,0.11111111
김선빈,Tigers,22,126,441,532,124,98,19,2,5,63,55,58,0,48,2,6,25,9,30,12,0.28117914
나지완,Tigers,27,124,398,480,109,80,17,1,11,40,56,56,4,93,13,5,8,9,7,3,0.27386935
오선진,Eagles,22,110,399,446,105,81,18,3,3,33,41,25,0,65,7,2,13,7,14,9,0.26315789
한윤섭,Eagles,26,23,17,20,2,2,0,0,0,7,1,0,0,2,2,1,0,1,2,0,0.11764706
모창민,Wyverns,27,15,32,36,8,5,2,0,1,7,2,2,0,7,0,0,2,0,2,1,0.25
윤요섭,Twins,30,75,171,196,51,42,7,0,2,17,19,16,1,35,6,2,1,9,3,2,0.29824561
오지환,Twins,22,133,462,540,115,79,22,2,12,66,53,55,4,122,6,8,9,6,23,14,0.24891775
정주현,Twins,21,18,23,25,4,4,0,0,0,5,1,2,0,9,0,0,0,0,4,1,0.17391304
윤진호,Twins,26,22,12,13,1,1,0,0,0,3,0,1,0,4,0,0,0,0,1,1,0.08333333
정수빈,Bears,21,101,315,357,74,56,11,7,0,46,32,18,1,46,3,2,19,5,24,6,0.23492063
장영석,Heroes,22,7,12,13,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0
박헌도,Heroes,25,23,34,42,6,6,0,0,0,3,1,7,0,12,0,1,0,0,0,0,0.17647059
이지영,Lions,26,54,135,145,41,38,3,0,0,10,13,4,0,16,4,0,2,4,0,0,0.3037037
정형식,Lions,21,118,274,325,65,47,11,3,4,44,19,30,0,48,6,3,12,5,22,4,0.23722628
배영섭,Lions,26,122,412,479,101,82,15,2,2,64,34,48,0,69,9,3,7,4,27,6,0.24514563
오장훈,Bears,28,10,18,19,2,1,1,0,0,0,0,1,0,6,0,0,0,2,0,0,0.11111111
권영준,Giants,26,11,13,14,3,3,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0.23076923
안치홍,Tigers,21,132,489,558,141,105,31,2,3,60,64,42,4,74,6,7,14,12,20,3,0.28834356
최동수,Twins,40,94,252,287,70,61,8,0,1,20,37,26,3,29,3,5,1,6,0,1,0.27777778
이호준,Wyverns,36,127,426,504,128,84,26,0,18,55,78,72,5,90,5,1,0,10,3,3,0.30046948
박재홍,Wyverns,38,46,104,120,26,16,5,0,5,16,18,14,0,25,1,1,0,3,0,1,0.25
장성호,Eagles,34,130,429,501,113,76,28,0,9,57,52,67,1,63,2,2,1,11,2,3,0.26340326
심광호,Twins,34,43,73,82,15,12,3,0,0,4,6,3,0,19,1,1,4,1,1,1,0.20547945
진갑용,Lions,38,114,313,349,96,74,15,1,6,27,57,17,1,46,7,2,10,6,0,0,0.30670927
김일경,Twins,33,44,82,94,18,15,2,0,1,10,12,9,0,18,0,0,3,2,4,1,0.2195122
정수성,Heroes,34,87,203,244,44,32,7,3,2,37,9,29,1,42,5,1,6,1,19,9,0.21674877
강동우,Eagles,38,76,257,290,65,46,16,1,2,35,22,26,0,21,0,2,5,5,1,2,0.25291829
신경현,Eagles,36,76,149,171,27,27,0,0,0,10,9,13,0,25,2,2,5,4,1,0,0.18120805
임재철,Bears,36,66,136,148,33,25,4,2,2,16,14,8,0,25,0,1,3,7,4,2,0.24264706
조성환,Giants,35,103,345,390,96,79,14,0,3,40,33,28,0,58,1,2,14,7,5,2,0.27826087
정성훈,Twins,32,107,365,438,113,71,27,3,12,50,53,65,2,62,1,5,2,13,3,3,0.30958904
김헌곤,Lions,23,10,18,18,2,1,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0.11111111
신본기,Giants,23,50,57,67,6,6,0,0,0,9,3,9,0,17,1,0,0,3,1,1,0.10526316
이범호,Tigers,30,42,140,171,41,32,7,0,2,13,19,27,2,23,1,3,0,3,1,0,0.29285714
최준석,Bears,29,89,248,278,62,52,3,1,6,15,30,25,0,47,2,1,2,9,1,0,0.25
이우민,Giants,30,65,84,101,18,15,2,0,1,12,5,12,0,21,0,0,5,0,1,2,0.21428571
김태균,Eagles,30,126,416,513,151,111,24,0,16,61,80,81,8,69,11,5,0,11,3,1,0.36298077
박용택,Twins,33,127,499,556,152,104,34,3,11,82,76,42,1,66,7,7,1,9,30,8,0.30460922
고영민,Bears,28,58,151,173,40,26,10,1,3,33,26,13,0,28,3,0,5,5,7,1,0.26490066
문규현,Giants,28,105,244,277,50,40,10,0,0,17,17,13,0,50,4,2,14,3,0,2,0.20491803
손시헌,Bears,31,86,272,312,67,50,11,1,5,24,31,21,0,40,4,4,11,12,4,2,0.24632353
이종욱,Bears,32,121,437,497,105,87,17,1,0,57,39,43,2,43,3,5,9,2,21,8,0.2402746
이택근,Heroes,31,94,345,391,95,66,20,1,8,54,55,31,2,30,3,6,6,10,13,8,0.27536232
차일목,Tigers,31,88,207,251,53,48,5,0,0,25,15,29,0,34,3,2,10,12,2,2,0.25603865
이용규,Tigers,26,125,491,580,139,121,14,2,2,86,37,66,0,38,10,3,10,9,44,12,0.28309572
김재호,Bears,27,84,177,200,38,34,2,2,0,23,11,16,0,31,2,0,5,5,3,3,0.21468927
박석민,Lions,27,127,443,549,138,93,19,3,23,79,91,72,5,83,27,5,2,8,2,3,0.31151242
강민호,Giants,26,119,400,454,109,69,21,0,19,41,66,44,2,97,8,2,0,9,0,1,0.2725
최정,Wyverns,25,130,474,553,142,82,33,1,26,85,84,49,7,98,21,6,3,8,20,8,0.29957806
양의지,Bears,25,122,359,416,100,72,22,1,5,39,27,37,2,51,10,1,9,17,1,2,0.27855153
오재원,Bears,27,77,188,213,53,43,7,3,0,29,17,17,1,43,0,2,6,4,14,2,0.28191489
손아섭,Giants,24,132,503,556,158,127,26,0,5,61,58,41,4,79,6,4,2,7,10,5,0.31411531
김태군,Twins,22,100,149,175,30,28,2,0,0,7,14,8,0,24,5,0,13,6,0,0,0.20134228
서건창,Heroes,22,127,433,501,115,83,21,10,1,70,40,45,0,43,7,3,13,4,39,12,0.26558891
우동균,Lions,22,26,48,60,9,5,3,0,1,6,5,7,1,12,0,1,4,1,1,0,0.1875
전준우,Giants,26,122,459,520,116,83,22,4,7,63,38,45,0,103,7,3,6,16,21,8,0.25272331
허경민,Bears,21,92,154,173,41,33,8,0,0,28,14,7,0,17,5,1,6,7,9,8,0.26623377
김상수,Lions,22,129,419,489,115,91,18,4,2,64,36,41,1,56,7,6,16,8,25,11,0.27446301
박경완,Wyverns,39,8,20,23,2,2,0,0,0,0,0,1,0,6,0,0,2,2,0,0,0.1
이승엽,Lions,35,126,488,556,150,99,28,2,21,84,85,59,4,101,4,4,1,10,6,0,0.30737705
박진만,Wyverns,35,57,138,161,29,16,7,1,5,12,19,14,0,27,0,1,8,2,3,1,0.21014493
송지만,Heroes,39,14,40,46,7,7,0,0,0,2,4,4,0,9,1,1,0,3,2,0,0.175
이병규,Twins,37,118,420,455,126,95,25,1,5,52,41,22,1,58,2,6,5,18,5,7,0.3
조인성,Wyverns,37,104,284,307,77,55,13,0,9,32,40,16,1,60,2,2,3,5,0,1,0.27112676
김동주,Bears,36,66,223,245,65,58,5,0,2,18,27,16,0,24,2,4,0,7,3,1,0.29147982
홍성흔,Giants,35,113,390,443,114,79,20,0,15,48,74,47,3,83,2,3,1,10,4,5,0.29230769
이진영,Twins,32,105,365,412,112,90,18,0,4,39,55,44,2,41,1,2,0,8,4,2,0.30684932
