Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
정보명,Giants,26,119,394,436,111,82,24,3,2,40,45,30,0,75,4,3,5,12,5,1,0.28172589
이인구,Giants,26,65,167,204,33,22,8,2,1,18,12,19,0,34,9,2,7,2,2,2,0.19760479
한상훈,Eagles,27,118,313,363,81,63,15,1,2,33,22,35,0,51,0,2,13,8,6,5,0.25878594
윤석민,Bears,21,30,27,29,2,0,2,0,0,1,0,1,0,7,0,0,1,0,0,0,0.07407407
유한준,Unicorns,25,112,197,231,44,33,6,0,5,21,35,22,2,23,4,1,7,10,2,0,0.22335025
이정식,Lions,25,65,64,73,10,4,3,0,3,6,9,7,0,10,1,0,1,1,0,0,0.15625
김주형,Tigers,21,36,108,120,25,12,7,0,6,14,16,5,0,30,4,1,2,3,1,1,0.23148148
고동진,Eagles,27,124,394,473,98,84,8,5,1,68,37,50,2,67,16,2,11,6,10,4,0.24873096
박정권,Wyverns,25,100,208,229,46,28,12,2,4,26,25,15,2,50,2,0,4,5,2,1,0.22115385
정의윤,Twins,20,88,193,208,54,42,8,1,3,22,20,11,3,22,0,2,2,7,2,2,0.27979275
차화준,Unicorns,21,47,52,60,9,9,0,0,0,3,1,4,0,15,0,0,4,0,1,2,0.17307692
허준,Unicorns,25,35,39,42,9,7,2,0,0,2,4,1,0,10,1,0,1,2,0,0,0.23076923
조영훈,Lions,24,66,155,175,26,21,4,0,1,16,9,14,0,44,0,4,2,2,1,0,0.16774194
이원석,Giants,20,121,363,407,95,83,10,1,1,43,29,24,0,57,3,1,16,7,2,5,0.26170799
최훈락,Tigers,25,22,15,16,2,2,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0.13333333
송산,Tigers,24,76,159,174,39,32,3,0,4,13,16,10,0,33,1,1,3,6,3,3,0.24528302
김동영,Eagles,22,16,16,19,3,3,0,0,0,0,1,1,0,7,0,0,2,0,1,1,0.1875
정희상,Eagles,24,41,63,68,10,5,3,0,2,8,3,3,0,18,1,0,1,4,1,0,0.15873016
정근우,Wyverns,24,111,341,391,110,75,24,2,9,62,44,35,0,44,6,0,9,6,24,10,0.32258065
황선일,Twins,20,44,72,84,13,9,3,1,0,8,6,8,0,19,2,1,1,1,0,0,0.18055556
김문호,Giants,20,27,41,46,10,9,0,0,1,5,6,3,0,15,2,0,0,0,0,1,0.24390244
손용석,Giants,20,44,70,76,24,20,4,0,0,4,12,5,1,21,0,1,0,0,0,1,0.34285714
황동채,Giants,23,69,87,105,20,18,1,1,0,11,5,9,0,23,4,1,4,1,0,1,0.22988506
류은재,Tigers,23,10,12,12,4,2,0,0,2,4,2,0,0,3,0,0,0,0,0,0,0.33333333
연경흠,Eagles,23,36,77,82,20,13,6,0,1,7,7,5,0,16,0,0,0,4,0,0,0.25974026
김태완,Eagles,23,61,94,105,23,14,5,0,4,11,12,9,0,22,2,0,0,3,0,0,0.24468085
송광민,Eagles,24,30,39,42,8,7,1,0,0,4,2,1,0,14,0,1,1,1,0,1,0.20512821
이재원,Wyverns,19,66,108,119,36,25,8,0,3,16,21,7,0,13,3,1,0,4,1,0,0.33333333
박용근,Twins,23,67,33,38,5,4,1,0,0,9,0,4,0,9,1,0,0,1,4,2,0.15151515
채태인,Lions,24,31,77,84,17,11,5,0,1,6,10,5,1,17,1,0,1,0,0,0,0.22077922
이강서,Tigers,23,15,16,19,0,0,0,0,0,2,0,3,0,3,0,0,0,0,1,0,0
김연훈,Tigers,22,52,61,67,9,7,0,2,0,9,3,3,0,17,1,2,0,3,2,1,0.14754098
이호신,Tigers,23,21,10,10,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0.1
김동수,Unicorns,38,111,306,356,85,63,18,0,4,22,39,26,2,19,1,7,16,6,2,4,0.27777778
김인철,Eagles,35,77,103,109,21,16,2,1,2,16,8,5,0,25,0,0,1,3,0,1,0.2038835
이종열,Twins,34,121,389,459,111,92,13,2,4,46,53,46,0,39,1,4,19,8,5,3,0.28534704
전상렬,Bears,35,75,86,97,16,11,5,0,0,19,5,8,0,13,2,0,1,2,9,5,0.18604651
전준호,Unicorns,38,121,371,430,110,100,8,1,1,52,13,40,1,45,9,2,8,6,11,8,0.29649596
안경현,Bears,37,109,351,400,96,73,17,4,2,26,49,33,2,27,6,6,4,13,1,0,0.27350427
장원진,Bears,38,23,27,31,5,3,2,0,0,1,3,2,0,3,0,2,0,1,0,0,0.18518519
이재주,Tigers,33,90,243,282,63,45,13,0,5,19,36,34,0,47,0,5,0,9,0,2,0.25925926
박종호,Lions,33,17,27,31,5,2,3,0,0,0,4,1,0,3,0,0,3,2,0,0,0.18518519
이도형,Eagles,32,79,177,199,33,23,4,0,6,18,26,20,1,29,1,1,0,11,0,0,0.18644068
양준혁,Lions,38,123,442,544,149,93,34,0,22,78,72,91,15,44,7,2,1,12,20,8,0.33710407
김재현,Wyverns,31,84,204,250,40,24,11,0,5,26,19,43,4,40,1,1,1,10,4,4,0.19607843
최동수,Twins,35,125,431,493,132,97,23,0,12,49,58,48,2,52,5,6,3,16,1,1,0.3062645
심정수,Lions,32,124,427,515,110,62,17,0,31,64,101,83,1,113,3,2,0,10,6,0,0.25761124
이숭용,Unicorns,36,95,299,351,90,68,19,1,2,39,34,42,5,33,2,1,7,7,2,1,0.30100334
김태균,Wyverns,35,23,23,25,4,4,0,0,0,0,3,2,0,7,0,0,0,1,0,0,0.17391304
김종훈,Lions,35,63,68,73,14,14,0,0,0,2,5,1,0,9,1,1,2,3,0,1,0.20588235
이호준,Wyverns,31,101,351,391,110,73,22,1,14,56,71,31,0,59,3,6,0,13,3,6,0.31339031
조원우,Eagles,36,114,319,359,85,65,15,1,4,36,26,23,0,47,7,1,9,9,6,1,0.26645768
심재학,Tigers,34,25,51,58,12,8,4,0,0,9,4,7,0,6,0,0,0,3,0,0,0.23529412
권용관,Twins,30,121,349,398,84,65,12,3,4,41,36,26,1,67,4,3,16,14,11,4,0.24068768
정수근,Giants,30,105,341,395,100,70,25,1,4,45,36,42,0,38,1,2,9,6,10,5,0.29325513
박현승,Giants,34,91,302,360,98,81,14,0,3,55,33,33,0,59,10,9,6,9,1,3,0.32450331
마해영,Twins,36,11,28,34,2,1,0,0,1,2,3,4,0,9,0,2,0,1,0,0,0.07142857
안상준,Bears,34,46,82,95,15,12,3,0,0,5,6,7,0,18,1,1,4,4,0,0,0.18292683
최기문,Giants,34,58,59,66,13,10,3,0,0,11,5,7,0,7,0,0,0,2,1,0,0.22033898
박재홍,Wyverns,33,115,347,400,97,60,19,1,17,53,54,41,6,52,4,7,1,5,10,7,0.2795389
정경배,Wyverns,33,116,333,381,75,54,16,1,4,30,50,22,1,62,12,2,12,6,3,3,0.22522523
김대익,Lions,34,69,86,101,17,15,2,0,0,5,6,11,1,12,2,0,2,1,0,1,0.19767442
장성호,Tigers,29,116,395,464,111,78,22,0,11,55,62,63,3,30,3,3,0,10,9,4,0.28101266
심광호,Eagles,29,76,132,151,26,18,4,1,3,14,14,7,1,24,6,0,6,5,3,1,0.1969697
홍원기,Unicorns,34,25,28,32,2,2,0,0,0,0,0,3,0,12,0,0,1,1,0,0,0.07142857
이영우,Eagles,33,97,294,337,70,52,14,4,0,31,28,37,1,36,0,3,3,10,4,2,0.23809524
김수연,Eagles,30,31,44,52,8,7,1,0,0,3,1,5,0,9,0,0,3,0,1,1,0.18181818
손지환,Tigers,28,102,267,307,58,42,9,1,6,26,33,21,0,31,6,6,7,12,1,1,0.21722846
안재만,Twins,32,10,10,10,1,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0.1
진갑용,Lions,33,122,362,427,89,72,12,0,5,28,39,49,2,38,7,4,5,9,0,1,0.24585635
김일경,Unicorns,28,117,376,444,93,78,11,1,3,44,26,25,0,56,6,1,36,11,9,3,0.24734043
정수성,Unicorns,29,23,35,37,9,8,1,0,0,3,0,0,0,5,2,0,0,0,1,2,0.25714286
최만호,Giants,33,41,54,59,11,8,2,0,1,5,5,1,0,15,1,0,3,0,2,1,0.2037037
김창희,Lions,33,100,251,284,62,43,14,2,3,20,22,17,0,34,5,2,9,6,2,4,0.24701195
백재호,Eagles,33,80,164,199,37,27,4,0,6,18,18,29,1,41,1,2,3,5,0,0,0.22560976
박연수,Wyverns,33,8,10,11,1,1,0,0,0,0,1,1,0,5,0,0,0,1,0,0,0.1
채종국,Wyverns,31,23,43,47,7,6,1,0,0,3,2,3,0,8,0,0,1,0,0,0,0.1627907
강동우,Bears,33,25,43,48,7,4,1,1,1,1,6,4,0,4,1,0,0,1,0,1,0.1627907
서한규,Unicorns,34,48,58,68,10,6,2,1,1,8,7,2,0,12,0,0,8,3,1,1,0.17241379
조경환,Tigers,34,64,129,152,29,16,8,0,5,8,18,16,0,39,4,0,3,3,0,2,0.2248062
손인호,Twins,32,39,88,102,19,14,3,1,1,11,11,9,1,9,0,3,2,3,1,1,0.21590909
김진수,Bears,28,45,45,46,7,6,1,0,0,1,0,1,0,14,0,0,0,2,1,1,0.15555556
신경현,Eagles,31,107,260,287,65,54,9,0,2,33,15,16,0,39,2,1,8,7,4,0,0.25
윤재국,Bears,32,74,202,227,52,42,6,1,3,26,23,20,2,31,0,2,3,2,5,4,0.25742574
강혁,Wyverns,32,10,7,11,0,0,0,0,0,1,0,4,0,2,0,0,0,1,0,0,0
한규식,Tigers,30,26,52,58,10,7,2,0,1,6,4,3,0,13,1,0,2,1,1,0,0.19230769
정성훈,Unicorns,27,122,445,503,129,83,29,1,16,59,76,40,5,66,8,3,7,9,1,2,0.28988764
김경진,Tigers,30,28,57,63,10,7,2,0,1,8,6,3,0,8,1,1,1,1,0,0,0.1754386
호세,Giants,42,23,86,100,22,17,4,0,1,5,12,14,3,12,0,0,0,3,0,0,0.25581395
페레즈,Giants,38,47,176,184,48,32,8,0,8,21,28,4,1,21,3,1,0,8,1,1,0.27272727
리오스,Giants,34,38,134,142,31,22,7,0,2,12,17,4,0,18,1,3,0,3,0,1,0.23134328
최경환,Giants,35,36,74,86,16,10,5,1,0,3,6,9,0,13,0,0,3,1,0,0,0.21621622
박기혁,Giants,26,108,266,320,59,49,8,1,1,26,24,34,0,44,3,4,13,5,5,4,0.22180451
이범호,Eagles,25,126,418,505,103,68,14,0,21,57,63,72,1,73,5,4,6,14,2,0,0.24641148
최준석,Bears,24,121,386,451,94,56,20,2,16,48,75,51,1,95,2,7,5,10,1,0,0.24352332
이우민,Giants,25,75,269,306,81,71,4,5,1,31,23,20,0,57,7,0,10,1,11,8,0.30111524
김태균,Eagles,25,118,393,491,114,80,13,0,21,62,85,90,4,70,2,6,0,13,2,1,0.29007634
박용택,Twins,28,126,479,532,133,91,24,4,14,69,66,43,6,83,1,5,4,7,20,2,0.2776618
고영민,Bears,23,126,444,536,119,77,29,1,12,89,66,61,1,105,17,6,8,9,36,10,0.26801802
문규현,Giants,23,25,18,19,1,1,0,0,0,2,2,0,0,3,0,1,0,0,0,0,0.05555556
이종욱,Bears,27,123,465,528,147,114,20,12,1,84,46,48,0,74,4,4,6,6,47,14,0.31612903
이택근,Unicorns,26,116,438,495,137,110,15,1,11,74,56,39,5,41,11,2,5,10,6,1,0.31278539
차일목,Tigers,26,41,37,50,4,3,1,0,0,3,3,9,0,8,1,1,2,2,0,0,0.10810811
이용규,Tigers,21,118,439,491,123,98,17,8,0,61,27,37,0,40,7,3,5,4,17,11,0.28018223
강민호,Giants,21,125,413,474,112,78,20,0,14,48,68,37,1,88,4,3,17,10,1,4,0.27118644
최정,Wyverns,20,122,408,462,109,73,19,1,16,49,66,33,1,84,11,1,9,3,8,7,0.26715686
민병헌,Bears,20,119,328,372,80,60,14,3,3,53,31,28,0,56,5,6,5,5,30,9,0.24390244
오재원,Bears,22,49,58,64,15,11,4,0,0,10,5,4,0,17,1,1,0,1,3,2,0.25862069
권윤민,Tigers,28,11,19,20,5,4,0,1,0,0,0,0,0,4,1,0,0,2,0,0,0.26315789
김민재,Eagles,34,118,395,451,108,85,17,0,6,43,47,29,0,36,6,1,20,9,7,3,0.27341772
박경완,Wyverns,34,119,352,437,87,50,21,1,15,60,60,55,4,68,10,9,11,9,6,3,0.24715909
이종범,Tigers,36,84,253,282,44,37,6,0,1,23,18,13,0,25,2,4,10,6,3,2,0.17391304
김한수,Lions,35,101,289,317,68,53,11,1,3,25,26,14,0,44,7,5,2,6,0,2,0.23529412
김재걸,Lions,34,116,314,378,73,59,12,0,2,40,22,34,0,68,6,3,21,6,17,7,0.23248408
박진만,Lions,30,100,333,400,104,72,25,0,7,34,56,53,2,38,4,5,5,5,5,3,0.31231231
김종국,Tigers,33,93,288,342,69,50,13,0,6,47,28,40,0,39,6,2,6,13,13,3,0.23958333
송지만,Unicorns,34,120,413,478,116,76,25,0,15,54,64,44,5,68,6,5,10,12,10,4,0.28087167
조인성,Twins,32,124,419,464,118,81,24,0,13,44,73,30,3,61,4,5,6,8,1,1,0.28162291
김동주,Bears,31,119,382,481,123,80,24,0,19,68,78,83,11,55,14,2,0,10,11,2,0.32198953
홍성흔,Bears,30,80,231,274,62,46,11,0,5,21,39,26,3,29,8,6,3,10,0,2,0.26839827
이진영,Wyverns,27,80,220,248,77,57,10,3,7,40,42,22,1,20,2,1,3,2,6,0,0.35
발데스,Twins,34,116,435,512,123,95,15,0,13,50,72,70,4,49,2,5,0,14,4,1,0.28275862
브룸바,Unicorns,33,126,438,547,135,93,13,0,29,75,87,100,12,70,4,5,0,17,3,2,0.30821918
