Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
유강남,Twins,23,100,263,297,70,55,7,0,8,28,47,17,0,48,7,6,4,6,0,0,0.2661597
이천웅,Twins,27,103,276,320,81,64,10,1,6,38,41,34,0,49,3,1,6,3,6,9,0.29347826
김동한,Giants,28,78,107,116,27,21,6,0,0,9,14,6,0,19,0,0,3,1,5,1,0.25233645
정진호,Bears,27,31,24,32,9,8,0,1,0,9,3,6,0,1,2,0,0,0,0,2,0.375
고종욱,Heroes,27,133,527,566,176,137,22,9,8,92,72,28,1,103,5,5,1,10,28,14,0.33396584
홍성갑,Heroes,23,44,62,68,14,13,0,1,0,4,7,1,0,18,5,0,0,2,1,0,0.22580645
김정혁,Lions,30,46,106,118,25,21,1,1,2,13,11,9,0,25,1,1,1,3,1,1,0.23584906
김민하,Giants,27,46,45,49,9,7,1,0,1,8,1,1,0,19,1,0,2,2,4,0,0.2
김사훈,Giants,29,19,28,36,9,8,1,0,0,5,4,3,0,6,0,0,5,1,0,0,0.32142857
윤정우,Tigers,28,46,67,82,20,13,5,0,2,20,13,5,0,15,7,1,2,2,6,1,0.29850746
강경학,Eagles,23,46,101,116,16,10,3,2,1,16,7,8,0,30,2,1,4,5,0,0,0.15841584
나성용,Lions,28,6,12,13,2,2,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0.16666667
오준혁,Tigers,24,47,132,144,35,21,8,4,2,18,15,9,0,38,1,0,2,2,1,2,0.26515152
서상우,Twins,26,56,111,137,28,19,5,0,4,18,12,25,1,37,1,0,0,1,1,0,0.25225225
류지혁,Bears,22,90,118,134,34,26,5,0,3,34,9,10,0,28,3,1,2,0,3,2,0.28813559
박세혁,Bears,26,87,172,210,36,25,5,1,5,26,23,22,0,45,2,3,11,1,2,2,0.20930233
유민상,Wiz,27,95,213,254,60,43,12,1,4,30,37,25,0,39,9,4,3,8,1,1,0.28169014
지재옥,Heroes,27,7,13,17,3,2,0,0,1,2,1,3,0,7,1,0,0,0,0,0,0.23076923
김재현,Heroes,23,56,72,82,13,11,2,0,0,8,8,7,0,14,1,0,2,1,0,0,0.18055556
박정음,Heroes,27,98,223,263,69,57,5,3,4,45,26,30,0,52,3,2,5,5,16,9,0.30941704
구자욱,Lions,23,108,428,495,147,101,19,13,14,105,77,55,1,68,5,5,2,4,10,5,0.34345794
성의준,Lions,26,24,20,23,3,2,0,0,1,2,2,2,0,4,1,0,0,0,0,0,0.15
박해민,Lions,26,141,564,641,169,127,26,12,4,109,61,49,2,87,3,3,22,6,52,15,0.29964539
김준태,Giants,21,68,120,144,33,27,3,1,2,12,16,22,1,42,0,1,1,0,0,0,0.275
김상호,Giants,27,114,366,415,106,79,20,0,7,39,56,38,2,84,4,5,2,10,3,1,0.28961749
윤해진,Tigers,27,34,30,34,5,4,0,0,1,5,2,2,0,6,0,1,1,0,0,0,0.16666667
하주석,Eagles,22,115,405,441,113,81,21,1,10,58,57,18,1,115,9,1,8,3,5,7,0.27901235
양성우,Eagles,27,108,384,446,104,84,12,4,4,52,53,39,0,67,9,6,8,6,5,2,0.27083333
박승욱,Wyverns,23,36,87,103,24,16,4,1,3,19,13,9,0,28,2,1,4,0,2,1,0.27586207
김민식,Wyverns,27,88,144,170,37,26,9,0,2,17,14,21,0,38,2,0,3,2,1,1,0.25694444
최정민,Wyverns,27,88,155,177,51,46,4,1,0,29,11,8,0,48,7,1,6,1,8,4,0.32903226
한유섬,Wyverns,26,6,18,20,5,5,0,0,0,3,0,1,0,5,1,0,0,0,1,0,0.27777778
박민우,Dinos,23,121,435,515,149,124,16,6,3,84,55,55,1,70,8,7,10,9,20,6,0.34252874
황윤호,Dinos,22,33,12,12,1,1,0,0,0,7,2,0,0,5,0,0,0,0,1,0,0.08333333
김성욱,Dinos,23,130,306,348,81,50,15,1,15,60,51,30,0,64,3,2,7,15,5,2,0.26470588
나성범,Dinos,26,144,572,653,177,116,37,2,22,116,113,67,2,136,9,4,1,4,7,4,0.30944056
황목치승,Twins,31,48,39,39,7,4,3,0,0,7,4,0,0,9,0,0,0,0,2,2,0.17948718
강승호,Twins,22,18,38,41,7,4,3,0,0,4,3,2,0,12,0,1,0,0,0,0,0.18421053
김인태,Bears,21,14,18,19,3,2,1,0,0,0,3,1,0,4,0,0,0,0,0,0,0.16666667
김민준,Heroes,22,20,12,13,1,1,0,0,0,4,0,1,0,5,0,0,0,0,0,1,0.08333333
장시윤,Heroes,22,9,10,14,2,2,0,0,0,3,0,3,0,2,1,0,0,1,0,0,0.2
이흥련,Lions,27,85,150,174,39,22,11,0,6,20,25,8,0,41,5,2,9,4,0,0,0.26
김영환,Wiz,23,12,12,12,2,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0.16666667
이홍구,Tigers,25,106,241,273,64,37,16,2,9,27,45,19,1,66,4,6,3,5,0,1,0.26556017
고장혁,Tigers,26,63,70,81,15,12,3,0,0,18,4,7,0,15,3,0,1,1,3,2,0.21428571
장운호,Eagles,22,51,76,85,18,15,2,1,0,7,11,4,0,16,2,0,3,1,0,0,0.23684211
노수광,Tigers,25,77,207,238,64,54,4,2,4,43,30,20,0,46,1,0,10,0,12,2,0.30917874
한승택,Tigers,22,27,28,30,5,5,0,0,0,1,5,1,0,8,0,0,1,0,0,0,0.17857143
최재원,Lions,25,28,81,105,27,20,3,0,4,20,16,17,0,17,3,2,2,2,3,1,0.33333333
김준완,Dinos,25,122,253,325,66,57,7,1,1,60,12,66,0,62,2,1,2,4,2,5,0.26086957
권희동,Dinos,25,14,41,47,11,10,0,0,1,4,9,5,0,9,1,0,0,0,0,1,0.26829268
김민혁,Wiz,20,26,29,31,3,2,1,0,0,3,0,2,0,8,0,0,0,0,2,1,0.10344828
심우준,Wiz,21,122,236,251,57,44,9,1,3,36,17,8,0,40,0,2,5,5,17,1,0.24152542
문상철,Wiz,25,48,80,87,16,8,7,0,1,9,7,4,0,26,2,1,0,2,1,0,0.2
안중열,Giants,20,19,28,29,5,4,1,0,0,2,3,1,0,9,0,0,0,0,0,0,0.17857143
신성현,Eagles,25,89,158,184,44,28,8,0,8,30,24,15,0,54,5,0,6,3,0,4,0.27848101
박재욱,Twins,20,26,47,50,12,10,2,0,0,5,4,2,0,9,0,0,1,3,0,0,0.25531915
장준원,Twins,20,14,13,15,1,1,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0.07692308
양석환,Twins,24,80,203,215,56,39,10,1,6,24,37,6,0,48,1,2,3,1,3,0,0.27586207
배정대,Wiz,20,65,50,55,13,12,1,0,0,10,3,4,0,18,0,0,1,0,2,1,0.26
최용제,Bears,24,4,9,11,2,2,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0.22222222
임병욱,Heroes,20,104,233,265,58,38,11,1,8,43,24,25,0,82,1,0,6,2,17,6,0.24892704
최선호,Lions,24,60,26,27,3,2,1,0,0,11,3,1,0,11,0,0,0,0,1,2,0.11538462
김재현,Lions,24,122,188,215,41,34,7,0,0,25,14,8,0,42,7,1,11,10,1,1,0.21808511
강한울,Tigers,24,104,298,322,81,65,13,3,0,36,27,15,0,46,0,0,9,2,7,3,0.27181208
박찬호,Tigers,21,69,42,46,7,7,0,0,0,9,3,3,0,9,0,0,1,2,2,0,0.16666667
이진석,Wyverns,21,41,43,45,8,6,1,1,0,6,2,2,0,19,0,0,0,1,0,0,0.18604651
강민국,Dinos,24,24,23,26,3,1,1,0,1,2,1,2,0,9,0,0,1,1,0,0,0.13043478
박대온,Dinos,20,13,15,15,6,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.4
안익훈,Twins,20,68,45,52,12,11,0,1,0,13,4,6,0,9,0,0,1,0,1,1,0.26666667
허정협,Heroes,26,13,17,20,3,3,0,0,0,0,1,3,0,7,0,0,0,1,0,0,0.17647059
최정용,Wyverns,19,48,54,61,16,14,1,1,0,10,2,3,0,16,0,0,4,0,0,0,0.2962963
김재유,Giants,23,21,27,30,4,4,0,0,0,8,1,1,0,7,1,0,1,1,2,3,0.14814815
김호령,Tigers,24,124,453,514,121,92,18,3,8,72,41,36,0,104,10,2,13,7,19,10,0.26710817
이현석,Wyverns,24,11,11,11,2,2,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0.18181818
김웅빈,Heroes,20,10,14,15,6,5,0,0,1,4,4,0,0,3,0,1,0,0,0,0,0.42857143
서예일,Bears,23,31,19,21,2,2,0,0,0,3,0,2,0,8,0,0,0,1,0,0,0.10526316
조수행,Bears,22,66,29,29,8,8,0,0,0,16,3,0,0,6,0,0,0,0,2,3,0.27586207
주효상,Heroes,18,12,18,19,4,3,1,0,0,3,3,1,0,9,0,0,0,0,0,0,0.22222222
최원준,Tigers,19,14,24,25,11,9,1,0,1,5,4,0,0,3,0,0,1,0,1,1,0.45833333
이진영,Tigers,18,17,29,33,4,4,0,0,0,4,2,3,0,10,0,0,1,1,1,1,0.13793103
임석진,Wyverns,18,11,11,12,2,2,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0.18181818
이재율,Dinos,23,32,13,13,2,2,0,0,0,9,0,0,0,3,0,0,0,0,8,1,0.15384615
김주찬,Tigers,35,130,511,555,177,114,37,3,23,97,101,30,1,68,7,6,1,13,9,7,0.34637965
김상현,Wiz,35,62,222,246,50,34,5,0,11,29,32,20,0,48,2,2,0,10,0,1,0.22522523
이성우,Tigers,34,55,76,89,16,15,1,0,0,9,6,5,0,10,3,1,4,3,0,0,0.21052632
김원섭,Tigers,37,37,73,90,16,11,5,0,0,10,12,15,0,16,0,1,1,2,1,0,0.21917808
장민석,Eagles,34,98,205,227,47,36,7,3,1,38,16,16,0,44,0,0,6,3,3,3,0.22926829
박한이,Lions,37,110,349,401,105,70,21,0,14,57,69,40,2,72,2,4,6,5,1,0,0.3008596
박종윤,Giants,34,73,195,211,55,48,5,1,1,24,17,10,1,25,2,1,3,4,3,2,0.28205128
김경언,Eagles,33,66,182,217,48,36,6,1,5,23,25,28,0,46,2,3,2,7,3,0,0.26373626
김강민,Wyverns,33,115,366,422,109,78,21,0,10,59,47,32,2,89,12,2,10,5,12,5,0.29781421
정상호,Twins,33,77,132,159,24,18,5,0,1,12,10,17,0,39,4,2,4,2,0,1,0.18181818
조동화,Wyverns,35,76,143,172,34,29,5,0,0,24,16,15,0,17,4,2,8,2,6,2,0.23776224
박재상,Wyverns,33,94,255,288,76,55,14,1,6,37,35,27,0,37,0,2,4,9,3,6,0.29803922
김민우,Tigers,37,19,41,47,8,7,1,0,0,3,4,5,0,12,0,0,1,1,1,0,0.19512195
최형우,Lions,32,138,519,618,195,116,46,2,31,99,144,83,8,83,9,7,0,12,2,2,0.37572254
손주인,Twins,32,122,354,409,114,89,20,3,2,47,39,33,0,35,6,4,12,6,5,4,0.3220339
조동찬,Lions,32,90,247,282,68,46,11,1,10,32,36,26,0,64,3,3,3,7,0,1,0.27530364
신종길,Tigers,32,75,213,240,66,54,8,3,1,34,12,20,0,49,6,0,1,1,7,4,0.30985915
이대수,Wyverns,34,14,12,15,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0
박경수,Wiz,32,121,402,476,126,83,22,1,20,64,80,65,2,80,5,4,0,9,3,1,0.31343284
이성열,Eagles,31,86,198,219,57,37,7,3,10,29,29,11,0,62,8,0,2,3,0,0,0.28787879
이대형,Wiz,32,143,600,654,192,174,14,3,1,89,42,44,0,90,2,1,7,6,37,20,0.32
나주환,Wyverns,32,24,57,65,22,15,2,0,5,13,12,2,0,6,3,0,3,4,0,4,0.38596491
지석훈,Dinos,32,141,351,394,77,54,14,0,9,34,54,22,0,91,9,6,6,9,0,2,0.21937322
서동욱,Tigers,32,124,411,485,120,71,30,3,16,73,67,60,1,108,5,3,6,8,9,4,0.2919708
이양기,Eagles,35,17,52,58,15,12,2,0,1,5,9,2,0,8,2,1,1,6,0,0,0.28846154
최경철,Twins,35,29,45,52,7,5,2,0,0,3,2,4,0,16,1,0,2,0,0,0,0.15555556
김태완,Lions,34,34,46,52,9,6,2,0,1,4,9,5,1,15,0,1,0,2,0,0,0.19565217
윤석민,Heroes,30,92,341,402,114,80,15,0,19,72,80,46,3,50,9,6,0,16,2,3,0.33431085
용덕한,Dinos,35,88,104,116,22,17,3,0,2,16,7,8,0,21,1,1,2,5,0,0,0.21153846
유한준,Wiz,34,110,408,460,137,101,22,0,14,70,64,47,1,40,2,3,0,10,4,1,0.33578431
김주형,Tigers,30,135,345,387,97,61,16,1,19,43,49,34,0,55,6,1,1,9,1,2,0.28115942
최진행,Eagles,30,28,70,85,23,20,2,0,1,4,9,11,0,16,2,0,2,1,0,0,0.32857143
임훈,Twins,30,60,180,198,47,42,4,0,1,20,14,12,0,26,2,0,4,6,8,4,0.26111111
박정권,Wyverns,34,125,422,468,117,79,17,3,18,59,59,35,0,99,5,4,2,7,4,0,0.27725118
정의윤,Wyverns,29,144,576,616,179,119,32,1,27,68,100,25,3,76,10,5,0,15,2,3,0.31076389
오재일,Bears,29,105,380,455,120,71,20,2,27,69,92,64,2,73,2,7,2,5,1,0,0.31578947
조영훈,Dinos,33,109,179,207,60,41,14,0,5,29,35,21,1,43,3,3,1,2,3,3,0.33519553
이원석,Bears,29,7,19,22,6,1,3,0,2,3,7,2,0,2,0,1,0,1,0,0,0.31578947
정근우,Eagles,33,138,575,650,178,127,31,2,18,121,88,60,2,58,9,5,1,14,22,6,0.30956522
이병규,Twins,32,103,290,350,79,58,12,2,7,43,37,47,1,81,10,3,0,4,8,5,0.27241379
최승준,Wyverns,28,76,199,231,53,29,5,0,19,31,42,28,1,66,3,1,0,5,0,0,0.26633166
최주환,Bears,28,85,160,182,45,32,11,0,2,21,22,12,1,19,4,4,2,2,0,0,0.28125
신현철,Wiz,28,35,24,25,7,5,2,0,0,3,2,0,0,12,1,0,0,0,0,0,0.29166667
유재신,Heroes,28,93,62,74,16,16,0,0,0,20,6,10,0,12,0,0,2,0,16,7,0.25806452
이여상,Giants,32,61,72,83,18,14,3,1,0,10,7,7,0,25,0,1,3,0,2,2,0.25
김문호,Giants,29,140,526,599,171,133,28,3,7,77,70,62,1,70,6,2,3,15,12,15,0.32509506
손용석,Giants,29,51,90,99,22,17,5,0,0,8,9,1,0,18,4,2,2,7,0,0,0.24444444
김태완,Eagles,32,24,20,24,7,5,1,1,0,3,0,3,0,8,1,0,0,0,0,0,0.35
송광민,Eagles,33,116,449,494,146,100,27,2,17,80,83,28,0,86,4,6,7,16,3,0,0.32516704
김성현,Wyverns,29,138,479,530,153,117,28,0,8,66,65,33,0,37,6,7,5,13,3,3,0.31941545
이재원,Wyverns,28,130,411,472,119,89,15,0,15,49,64,43,3,76,9,7,2,15,1,5,0.28953771
이명기,Wyverns,28,99,287,326,78,66,7,4,1,29,22,23,0,37,4,2,10,3,14,8,0.271777
김재현,Wyverns,28,100,168,193,54,43,5,5,1,27,18,11,0,41,5,1,8,1,13,7,0.32142857
박용근,Wiz,32,31,74,86,17,11,4,1,1,5,6,11,0,14,0,1,0,1,0,1,0.22972973
허도환,Eagles,31,48,78,93,17,9,8,0,0,9,12,6,0,21,5,0,4,2,0,0,0.21794872
김종호,Dinos,32,93,122,137,36,34,2,0,0,26,7,14,0,30,0,0,1,3,13,6,0.29508197
김동욱,Wiz,28,21,37,41,5,2,0,0,3,3,5,3,0,14,1,0,0,2,0,0,0.13513514
채태인,Heroes,33,124,370,417,106,82,14,3,7,29,72,36,1,92,2,9,0,13,0,1,0.28648649
김민성,Heroes,27,141,510,579,156,95,39,5,17,76,90,53,3,89,3,12,1,15,6,3,0.30588235
김연훈,Wiz,31,103,166,181,36,25,10,0,1,13,18,7,1,46,0,3,5,5,2,0,0.21686747
이호신,Tigers,32,51,39,43,6,4,2,0,0,1,2,2,0,10,0,1,1,1,1,1,0.15384615
김주현,Giants,28,21,29,33,6,2,4,0,0,4,1,3,0,12,0,0,1,0,1,0,0.20689655
박윤,Heroes,28,7,11,12,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.09090909
김기현,Wyverns,29,14,16,17,3,2,1,0,0,3,0,1,0,6,0,0,0,0,0,0,0.1875
이형종,Twins,27,61,124,147,35,28,4,2,1,14,14,15,0,20,2,1,5,3,1,0,0.28225806
김용의,Twins,30,105,308,347,98,75,18,4,1,62,20,35,0,64,0,0,4,6,19,7,0.31818182
김재환,Bears,27,134,492,568,160,88,32,3,37,107,124,71,3,107,0,5,0,9,8,2,0.32520325
최재훈,Bears,26,22,18,22,3,2,1,0,0,1,4,2,0,2,1,1,0,1,0,0,0.16666667
전민수,Wiz,27,74,213,240,65,47,14,1,3,31,29,19,0,46,4,0,4,4,5,2,0.30516432
이영욱,Lions,30,104,49,52,8,6,1,0,1,16,4,2,0,21,1,0,0,1,6,3,0.16326531
황진수,Giants,27,11,10,10,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0
김선빈,Tigers,26,6,25,27,9,6,2,1,0,3,0,1,0,3,0,0,1,1,1,1,0.36
나지완,Tigers,31,118,380,486,117,69,21,2,25,84,90,85,1,90,17,4,0,8,6,3,0.30789474
백용환,Tigers,27,80,174,199,34,23,7,0,4,12,15,19,1,52,1,2,3,6,2,1,0.1954023
김지열,Wiz,27,20,56,63,14,13,1,0,0,6,4,7,0,10,0,0,0,3,1,2,0.25
오선진,Eagles,26,57,43,53,7,7,0,0,0,6,3,5,0,8,2,0,3,0,0,0,0.1627907
김다원,Tigers,30,25,43,47,13,10,2,0,1,3,6,2,0,15,2,0,0,1,0,0,0.30232558
모창민,Dinos,31,63,133,147,44,31,8,0,5,16,20,9,0,24,1,3,1,7,3,2,0.33082707
오현근,Giants,30,19,15,17,3,3,0,0,0,4,2,2,0,5,0,0,0,0,2,0,0.2
윤요섭,Wiz,34,66,126,149,30,18,6,0,6,14,16,20,1,24,3,0,0,7,1,1,0.23809524
오지환,Twins,26,121,393,472,110,71,14,5,20,73,78,65,0,97,7,5,2,7,17,9,0.27989822
문선재,Twins,26,52,111,127,32,20,3,2,7,28,16,10,0,29,0,1,5,1,5,0,0.28828829
강지광,Heroes,25,40,66,80,13,10,2,0,1,10,7,11,0,24,1,1,1,1,1,3,0.1969697
정주현,Twins,25,99,225,257,50,36,12,1,1,30,22,28,0,66,0,2,2,1,5,5,0.22222222
채은성,Twins,26,128,403,451,126,94,20,3,9,64,81,31,0,75,7,8,2,9,7,3,0.31265509
윤진호,Twins,30,34,21,23,4,4,0,0,0,3,0,0,0,6,0,0,2,1,1,0,0.19047619
박건우,Bears,25,132,484,540,162,102,36,4,20,95,83,38,0,86,9,5,4,9,17,6,0.33471074
정수빈,Bears,25,114,269,305,65,54,7,2,2,49,20,25,0,48,6,1,4,7,12,4,0.24163569
국해성,Bears,26,58,151,174,42,27,11,0,4,28,24,21,0,36,1,1,0,1,1,1,0.2781457
김지수,Heroes,29,81,91,106,26,18,5,0,3,16,9,10,0,16,0,1,4,3,2,2,0.28571429
장영석,Heroes,26,23,26,33,5,3,2,0,0,6,3,7,0,10,0,0,0,1,0,1,0.19230769
박헌도,Giants,29,37,69,82,18,8,7,0,3,9,11,10,0,25,3,0,0,1,1,0,0.26086957
김종민,Wiz,30,78,180,217,44,41,3,0,0,17,20,21,0,32,3,3,10,3,0,0,0.24444444
박동원,Heroes,26,127,411,454,102,62,25,1,14,44,70,27,0,93,7,3,6,18,3,1,0.24817518
오정복,Wiz,29,96,306,344,93,75,11,2,5,45,36,28,1,32,0,4,6,5,1,0,0.30392157
이지영,Lions,30,129,390,419,116,97,12,0,7,36,50,12,0,32,7,2,8,13,3,2,0.2974359
배영섭,Lions,30,93,323,381,86,65,17,0,4,53,22,51,0,42,5,1,1,10,5,8,0.26625387
안치홍,Tigers,25,10,36,43,8,6,2,0,0,3,1,5,0,8,0,1,1,2,0,0,0.22222222
김회성,Eagles,30,28,45,58,9,8,0,0,1,12,8,9,0,17,2,2,0,1,0,0,0.2
이호준,Dinos,40,119,399,472,119,78,20,0,21,46,87,65,6,78,2,4,2,11,3,2,0.29824561
권용관,Eagles,39,40,44,49,11,8,2,1,0,7,3,2,0,12,2,0,1,2,0,0,0.25
정성훈,Twins,36,126,370,418,119,90,22,1,6,58,64,33,1,59,5,5,5,9,8,4,0.32162162
발디리스,Lions,33,44,154,190,41,27,6,0,8,24,33,31,0,17,2,3,0,9,0,0,0.26623377
신본기,Giants,27,25,81,104,25,20,4,0,1,13,10,13,0,12,8,0,2,3,0,1,0.30864198
김대륙,Giants,24,58,49,59,7,4,1,2,0,5,5,5,0,20,3,1,1,0,0,0,0.14285714
박기혁,Wiz,35,117,308,348,84,69,13,0,2,36,34,27,0,53,1,2,10,8,0,2,0.27272727
이범호,Tigers,34,138,484,560,150,94,23,0,33,93,108,60,7,57,9,7,0,15,1,1,0.30991736
최준석,Giants,33,116,325,396,85,56,10,0,19,49,70,64,2,102,3,4,0,14,0,0,0.26153846
이우민,Giants,34,52,83,98,16,10,5,0,1,19,8,7,0,16,4,0,4,3,2,2,0.19277108
김태균,Eagles,34,144,529,652,193,131,39,0,23,94,136,108,10,97,9,6,0,11,1,0,0.36483932
박용택,Twins,37,138,509,578,176,141,24,0,11,84,90,58,5,71,4,7,0,13,6,6,0.34577603
문규현,Giants,32,120,316,368,86,72,10,0,4,38,40,29,0,39,1,2,19,10,2,3,0.2721519
손시헌,Dinos,35,110,341,403,104,76,21,2,5,36,39,38,0,48,13,1,10,13,1,0,0.30498534
이종욱,Dinos,36,134,453,517,138,105,24,4,5,73,57,54,0,73,1,5,4,11,15,3,0.30463576
이택근,Heroes,35,127,398,460,123,95,19,1,8,64,65,53,1,56,3,6,0,11,7,4,0.30904523
차일목,Eagles,35,117,276,329,63,52,8,0,3,30,38,30,0,57,4,6,13,9,0,0,0.22826087
이용규,Eagles,30,113,452,530,159,132,20,4,3,98,41,63,1,29,7,1,7,7,21,11,0.35176991
김재호,Bears,31,137,416,496,129,92,27,3,7,69,78,57,1,52,5,13,5,8,8,4,0.31009615
박석민,Dinos,31,126,427,506,131,79,20,0,32,77,104,56,2,95,16,4,2,18,2,0,0.30679157
강민호,Giants,30,116,381,460,123,77,26,0,20,65,72,66,4,91,10,3,0,7,4,0,0.32283465
최정,Wyverns,29,141,500,606,144,79,24,1,40,106,106,77,2,126,23,6,0,6,1,2,0.288
양의지,Bears,29,108,332,392,106,67,17,0,22,66,66,40,1,29,12,7,1,20,2,0,0.31927711
민병헌,Bears,29,134,511,579,166,115,31,4,16,98,87,48,1,91,15,4,1,18,9,2,0.32485323
오재원,Bears,31,122,416,484,113,89,18,1,5,68,58,54,1,82,5,6,3,10,13,10,0.27163462
손아섭,Giants,28,144,575,672,186,136,33,1,16,118,81,92,1,104,3,2,0,4,42,4,0.32347826
김태군,Dinos,26,134,340,395,79,63,15,0,1,37,30,22,0,44,9,4,20,14,0,0,0.23235294
서건창,Heroes,26,140,560,646,182,138,30,7,7,111,63,69,2,58,10,4,3,6,26,13,0.325
우동균,Lions,26,33,68,82,15,12,1,0,2,14,10,12,0,10,0,1,1,0,0,0,0.22058824
전준우,Giants,30,25,99,113,25,16,7,0,2,16,10,7,0,25,6,0,1,4,3,3,0.25252525
하준호,Wiz,27,94,187,217,41,33,5,0,3,26,15,20,0,63,5,1,4,3,12,4,0.21925134
허경민,Bears,25,144,538,609,154,119,24,4,7,96,81,49,1,58,14,2,6,14,6,6,0.28624535
김상수,Lions,26,105,358,401,97,81,13,0,3,56,38,23,0,39,8,4,8,9,6,4,0.27094972
이승엽,Lions,39,142,542,623,164,103,32,2,27,91,118,65,1,89,8,8,0,7,5,2,0.30258303
조인성,Eagles,41,76,137,146,23,18,2,0,3,10,7,2,0,38,1,0,6,2,0,0,0.16788321
홍성흔,Bears,39,17,40,45,10,8,2,0,0,4,5,5,0,9,0,0,0,3,0,1,0.25
이진영,Wiz,36,115,371,424,123,89,23,1,10,49,72,45,1,44,3,5,0,13,2,5,0.33153639
남태혁,Wiz,25,16,44,48,9,6,3,0,0,2,2,3,0,18,0,1,0,3,1,0,0.20454545
나경민,Giants,24,35,56,66,13,11,2,0,0,13,3,8,0,18,0,1,1,0,3,3,0.23214286
김동엽,Wyverns,25,57,143,150,48,34,8,0,6,19,23,5,0,41,1,1,0,3,2,1,0.33566434
