Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
이대수,Wyverns,24,122,387,428,98,74,15,4,5,46,26,25,0,68,5,0,11,6,5,1,0.25322997
박경수,Twins,22,107,329,383,69,55,6,2,6,32,28,36,0,72,4,3,11,6,5,2,0.20972644
이성열,Twins,21,56,120,143,26,16,8,0,2,13,13,11,0,46,8,3,1,2,2,1,0.21666667
이대형,Twins,22,87,155,169,40,37,3,0,0,23,4,5,0,35,0,0,9,1,15,8,0.25806452
나주환,Bears,22,114,233,271,54,41,8,2,3,20,30,18,2,37,6,4,10,4,2,7,0.23175966
지석훈,Unicorns,22,51,53,66,11,8,2,0,1,10,9,9,0,18,0,0,4,2,0,1,0.20754717
강명구,Lions,25,91,19,24,1,1,0,0,0,22,1,4,0,6,1,0,0,0,21,6,0.05263158
김영복,Lions,21,7,11,11,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.09090909
정보명,Giants,25,66,162,176,40,34,4,0,2,15,18,4,0,30,3,0,7,5,0,2,0.24691358
박정준,Giants,22,34,98,105,19,14,5,0,0,5,4,6,0,24,0,0,1,3,1,2,0.19387755
김주호,Bears,22,13,12,12,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.16666667
한상훈,Eagles,26,95,161,187,39,31,7,0,1,14,11,15,0,29,1,2,8,5,2,1,0.24223602
최경철,Wyverns,25,63,71,80,13,13,0,0,0,3,1,6,0,19,0,0,3,3,0,0,0.18309859
김형철,Wyverns,26,60,47,51,7,6,1,0,0,11,1,2,0,12,0,0,2,1,2,0,0.14893617
박기남,Twins,24,74,152,174,37,31,2,0,4,19,15,14,0,29,0,1,7,1,0,0,0.24342105
이시찬,Twins,21,14,27,28,4,4,0,0,0,4,0,0,0,6,0,0,1,0,1,0,0.14814815
윤석민,Bears,20,27,45,48,8,4,4,0,0,3,3,3,0,6,0,0,0,5,0,0,0.17777778
용덕한,Bears,25,58,84,94,18,13,3,0,2,9,6,5,0,14,0,1,4,2,0,0,0.21428571
송수,Bears,22,9,9,10,2,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0.22222222
유한준,Unicorns,24,110,246,295,60,41,16,0,3,24,31,25,0,48,8,2,14,5,5,3,0.24390244
이정식,Lions,24,69,83,92,19,12,5,0,2,13,9,6,0,19,2,0,1,1,3,0,0.22891566
김주형,Tigers,20,34,52,55,14,7,5,0,2,8,6,2,0,17,1,0,0,2,0,0,0.26923077
고동진,Eagles,26,120,370,414,89,69,14,2,4,40,29,21,1,80,12,5,6,6,16,4,0.24054054
정의윤,Twins,19,82,239,258,62,47,8,1,6,28,26,13,0,39,5,0,1,7,1,0,0.25941423
박가람,Twins,19,6,17,21,5,5,0,0,0,2,1,0,0,4,1,0,3,0,1,0,0.29411765
윤승균,Bears,23,4,11,12,2,2,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0.18181818
차화준,Unicorns,20,100,149,167,37,29,5,3,0,22,8,6,0,30,4,1,7,3,4,1,0.24832215
조영훈,Lions,23,88,180,204,51,37,11,1,2,15,26,16,0,49,1,2,5,2,9,2,0.28333333
이원석,Giants,19,123,287,321,65,56,8,0,1,26,27,14,0,55,4,4,12,3,3,1,0.22648084
송산,Tigers,23,43,40,46,9,7,2,0,0,4,8,2,0,9,2,0,2,2,0,0,0.225
백승룡,Eagles,23,37,36,47,5,3,2,0,0,6,0,8,0,14,2,0,1,0,1,0,0.13888889
정근우,Wyverns,23,120,430,487,122,91,19,4,8,69,42,36,1,60,4,4,13,3,45,10,0.28372093
이승엽,Bears,23,12,11,12,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0
김문호,Giants,19,8,10,12,3,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.3
이승재,Giants,23,38,34,36,6,4,2,0,0,2,2,1,0,7,0,1,0,2,0,0,0.17647059
추경식,Giants,22,13,10,12,1,0,1,0,0,2,0,1,0,4,0,0,1,1,0,0,0.1
황동채,Giants,22,77,237,278,60,51,9,0,0,35,12,25,0,51,8,0,8,8,3,4,0.25316456
연경흠,Eagles,22,96,187,209,38,21,8,0,9,25,20,17,1,39,2,0,3,7,0,0,0.20320856
송광민,Eagles,23,18,20,20,7,5,0,0,2,4,5,0,0,4,0,0,0,2,0,0,0.35
이재원,Wyverns,18,23,48,49,15,15,0,0,0,2,4,1,0,9,0,0,0,2,0,0,0.3125
김동수,Unicorns,37,115,333,391,93,76,12,0,5,38,40,29,3,39,8,4,17,10,3,1,0.27927928
김인철,Eagles,34,69,88,97,20,17,3,0,0,9,6,6,0,21,2,0,1,3,3,1,0.22727273
이종열,Twins,33,96,262,300,66,50,11,2,3,25,31,18,0,36,2,2,16,5,0,0,0.2519084
전상렬,Bears,34,98,154,167,29,24,2,3,0,24,11,8,0,32,2,0,3,2,16,1,0.18831169
전준호,Unicorns,37,109,303,346,87,75,10,1,1,37,26,25,0,28,2,0,16,3,20,7,0.28712871
안경현,Bears,36,125,423,499,120,84,21,0,15,45,70,50,2,45,16,5,5,19,3,1,0.28368794
장원진,Bears,37,98,198,214,50,40,8,0,2,8,19,7,0,22,2,4,3,7,1,2,0.25252525
이재주,Tigers,32,115,377,436,107,68,26,0,13,38,59,52,1,78,2,4,1,13,1,1,0.28381963
박종호,Lions,32,104,273,330,65,51,13,0,1,22,30,30,0,30,7,4,16,10,3,1,0.23809524
김정민,Twins,36,26,21,22,1,1,0,0,0,3,0,0,0,4,1,0,0,1,0,0,0.04761905
이도형,Eagles,31,119,426,466,109,68,22,0,19,46,63,26,0,68,6,3,5,7,0,2,0.25586854
양준혁,Lions,37,126,413,533,125,80,31,1,13,63,81,103,10,43,9,7,1,11,12,7,0.30266344
김재현,Wyverns,30,109,356,441,102,77,16,1,8,42,51,76,3,56,6,2,1,10,5,2,0.28651685
최동수,Twins,34,54,100,111,19,16,2,0,1,5,13,7,0,21,1,2,1,5,0,0,0.19
서용빈,Twins,35,32,73,81,14,9,4,0,1,7,9,5,0,13,0,1,2,2,0,2,0.19178082
심정수,Lions,31,26,85,96,12,10,1,0,1,8,7,8,0,22,2,1,0,3,0,0,0.14117647
이숭용,Unicorns,35,119,370,449,106,87,12,0,7,44,43,59,3,45,5,3,12,11,3,6,0.28648649
김태균,Wyverns,34,116,219,261,49,40,7,1,1,21,14,20,0,54,3,2,17,3,1,2,0.22374429
김종훈,Lions,34,96,163,185,33,26,7,0,0,18,6,11,0,36,3,0,8,2,0,2,0.20245399
조원우,Eagles,35,106,341,391,91,80,10,0,1,48,25,30,0,45,5,4,11,6,6,2,0.26686217
심재학,Tigers,33,56,119,139,21,14,5,0,2,7,7,16,1,24,0,3,1,1,0,2,0.17647059
권용관,Twins,29,79,209,240,49,41,4,1,3,26,18,13,1,37,4,1,13,4,6,3,0.23444976
정수근,Giants,29,83,295,333,84,67,14,1,2,44,21,26,0,36,1,1,10,7,19,4,0.28474576
김승관,Giants,30,50,70,86,20,14,5,0,1,10,8,13,0,14,1,1,1,0,0,0,0.28571429
박현승,Giants,33,104,298,350,72,60,9,0,3,31,26,33,0,55,4,1,14,4,5,3,0.24161074
마해영,Twins,35,80,282,316,76,57,12,2,5,30,28,24,2,54,5,4,1,7,1,1,0.26950355
김승권,Unicorns,30,21,22,23,7,5,1,0,1,4,7,1,0,6,0,0,0,1,0,0,0.31818182
강인권,Bears,34,6,16,17,4,4,0,0,0,1,0,0,0,6,0,0,1,1,0,0,0.25
박재홍,Wyverns,32,124,452,529,117,76,22,1,18,61,73,63,4,87,6,6,2,13,22,8,0.25884956
정경배,Wyverns,32,84,205,237,43,30,10,0,3,19,21,18,0,32,3,3,8,5,0,5,0.2097561
김대익,Lions,33,107,239,269,58,49,6,1,2,18,23,17,0,31,4,3,6,4,1,1,0.24267782
장성호,Tigers,28,126,445,540,136,97,24,2,13,62,79,83,10,38,3,6,3,5,6,3,0.30561798
심광호,Eagles,28,80,137,154,32,23,4,0,5,11,15,9,0,43,3,1,4,5,2,0,0.23357664
홍원기,Unicorns,33,56,148,173,40,30,6,0,4,16,20,14,0,29,1,1,9,5,0,2,0.27027027
임수민,Eagles,33,13,13,15,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.15384615
김수연,Eagles,29,109,106,115,22,21,1,0,0,15,5,7,0,18,0,0,2,2,5,2,0.20754717
손지환,Tigers,27,96,273,293,72,56,12,0,4,24,21,8,0,25,8,1,3,5,1,1,0.26373626
안재만,Twins,31,81,174,193,41,24,14,0,3,15,19,10,0,38,0,2,7,5,4,1,0.23563218
진갑용,Lions,32,110,358,408,103,75,22,0,6,28,47,29,0,37,5,7,9,18,1,2,0.2877095
문희성,Bears,33,34,76,86,15,11,3,0,1,5,4,7,0,15,2,0,1,4,1,3,0.19736842
정수성,Unicorns,28,71,77,90,17,17,0,0,0,17,4,6,0,15,3,1,3,1,7,6,0.22077922
최만호,Twins,32,46,50,59,12,8,1,0,3,5,4,4,0,18,2,0,3,1,2,0,0.24
김창희,Lions,32,114,307,351,68,47,12,1,8,35,38,25,0,51,9,3,7,7,6,2,0.22149837
백재호,Eagles,32,42,86,100,30,24,5,0,1,8,12,10,0,20,3,0,1,1,0,0,0.34883721
박연수,Giants,32,42,56,64,14,12,0,0,2,8,9,8,1,16,0,0,0,3,0,0,0.25
채종국,Unicorns,30,97,222,257,47,36,9,0,2,25,19,12,1,28,7,2,14,7,1,2,0.21171171
강동우,Bears,32,118,393,456,98,82,12,2,2,36,34,47,2,54,2,4,9,9,8,6,0.24936387
서한규,Unicorns,33,88,200,244,50,44,4,1,1,28,14,22,1,35,3,1,18,3,8,1,0.25
조경환,Tigers,33,54,121,143,28,17,7,0,4,11,19,15,1,32,3,1,3,4,1,0,0.23140496
손인호,Giants,31,80,167,195,36,31,2,0,3,18,15,19,1,27,1,2,6,0,2,2,0.21556886
김진수,Bears,27,17,18,21,5,4,1,0,0,2,3,2,0,3,0,0,1,2,1,0,0.27777778
신경현,Eagles,30,100,272,307,66,53,11,0,2,26,15,25,1,40,1,1,8,10,4,1,0.24264706
이승준,Giants,29,19,39,41,9,6,3,0,0,2,1,0,0,13,0,0,2,0,0,0,0.23076923
임재철,Bears,30,99,279,316,72,61,7,4,0,37,20,24,1,38,5,1,7,5,9,6,0.25806452
한규식,Tigers,29,55,72,79,13,11,0,0,2,7,3,3,0,16,1,0,3,4,0,0,0.18055556
정성훈,Unicorns,26,122,416,492,121,82,26,0,13,56,66,49,4,43,7,8,12,15,3,4,0.29086538
김경진,Tigers,29,14,19,21,3,2,0,0,1,4,1,1,0,4,1,0,0,1,0,0,0.15789474
호세,Giants,41,122,415,504,115,72,21,0,22,59,78,84,5,83,2,3,0,13,3,2,0.27710843
데이비스,Eagles,35,117,415,479,118,76,21,0,21,62,74,55,7,85,4,5,0,10,7,6,0.28433735
최경환,Giants,34,86,196,215,41,33,6,0,2,14,11,12,1,32,2,0,5,2,2,2,0.20918367
박기혁,Giants,25,117,310,371,78,64,14,0,0,26,25,33,0,53,3,0,25,7,8,8,0.2516129
이범호,Eagles,24,126,421,497,108,62,25,1,20,53,73,65,2,87,7,3,1,11,0,2,0.25653207
최준석,Bears,23,109,315,355,79,57,11,0,11,28,47,34,1,67,3,1,2,7,1,1,0.25079365
이우민,Giants,24,89,112,126,21,14,5,0,2,12,12,4,0,42,4,1,4,0,7,4,0.1875
김태균,Eagles,24,124,423,511,123,83,27,0,13,66,73,82,1,89,2,4,0,18,2,0,0.29078014
박용택,Twins,27,126,476,534,140,95,26,3,16,69,64,50,6,93,2,4,1,7,25,3,0.29411765
고영민,Bears,22,116,315,359,85,63,15,5,2,38,29,24,0,59,12,1,7,6,14,10,0.26984127
손시헌,Bears,25,126,404,462,108,86,16,4,2,29,34,35,1,48,10,2,11,5,2,3,0.26732673
이종욱,Bears,26,120,388,448,110,89,14,6,1,76,32,40,2,60,7,1,11,1,51,7,0.28350515
이택근,Unicorns,25,118,419,486,135,103,21,2,9,58,66,45,1,51,9,4,9,6,8,6,0.3221957
차일목,Tigers,25,22,27,30,7,7,0,0,0,4,3,2,0,7,0,0,1,0,0,0,0.25925926
이용규,Tigers,20,125,485,552,154,119,25,9,1,78,39,50,3,48,9,1,7,6,38,11,0.31752577
강민호,Giants,20,126,410,460,103,74,20,0,9,40,53,23,2,78,11,2,14,5,4,1,0.25121951
최정,Wyverns,19,92,280,304,62,39,11,0,12,25,40,14,1,90,7,1,2,6,3,2,0.22142857
민병헌,Bears,19,80,61,64,12,11,0,1,0,20,4,2,0,16,0,1,0,1,17,3,0.19672131
시오타니,Wyverns,32,23,91,103,27,20,4,0,3,15,19,7,1,12,2,3,0,2,1,0,0.2967033
신동주,Tigers,33,8,13,14,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0.07692308
김민재,Eagles,33,121,375,428,79,57,17,0,5,41,27,31,0,54,4,1,17,18,11,3,0.21066667
박경완,Wyverns,33,111,324,380,82,56,13,0,13,38,51,37,5,91,9,4,6,5,2,2,0.25308642
이종범,Tigers,35,93,339,379,82,62,18,1,1,41,21,24,2,43,5,0,11,3,10,7,0.24188791
김한수,Lions,34,103,343,396,87,65,15,0,7,41,54,32,0,54,15,4,2,12,6,3,0.25364431
김재걸,Lions,33,115,171,189,36,29,6,1,0,35,11,13,0,42,0,0,5,5,9,3,0.21052632
박진만,Lions,29,115,382,452,108,74,22,1,11,54,65,56,0,74,7,5,2,6,10,6,0.28272251
김종국,Tigers,32,111,323,369,73,54,17,1,1,35,26,25,0,59,3,2,16,6,16,5,0.22600619
송지만,Unicorns,33,119,441,510,119,87,16,0,16,76,53,43,1,69,13,1,12,10,8,3,0.26984127
이병규,Twins,31,120,478,515,142,105,29,1,7,51,55,31,5,65,4,1,1,8,3,2,0.29707113
조인성,Twins,31,112,326,362,80,52,18,0,10,37,38,28,5,30,0,2,6,11,0,1,0.24539877
김동주,Bears,30,43,140,164,35,24,7,0,4,19,16,23,2,17,1,0,0,7,0,0,0.25
홍성흔,Bears,29,119,390,424,112,86,16,0,10,36,56,26,1,49,4,2,2,10,1,1,0.28717949
이진영,Wyverns,26,118,428,473,117,93,13,0,11,54,41,41,2,52,2,0,2,8,3,4,0.27336449
