Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
양준혁,Lions,33,132,391,437,108,69,23,2,14,60,50,39,3,56,5,1,0,9,2,3,0.27621483
이동수,Tigers,29,28,48,56,11,10,1,0,0,3,8,2,0,16,6,0,0,1,0,0,0.22916667
이대진,Tigers,28,23,36,38,3,1,1,1,0,2,4,2,0,18,0,0,0,0,0,0,0.08333333
김지영,Tigers,28,11,22,23,3,3,0,0,0,1,1,1,0,5,0,0,0,1,0,0,0.13636364
허준,Eagles,32,103,196,227,50,43,5,0,2,14,11,20,0,32,1,2,8,4,0,4,0.25510204
최태원,Wyverns,37,121,260,300,68,57,7,2,2,28,22,19,0,40,9,2,10,1,6,3,0.26153846
유지현,Twins,31,91,326,386,101,83,14,3,1,51,25,38,0,51,2,4,16,3,21,9,0.30981595
김재현,Twins,26,98,296,370,99,69,14,0,16,50,61,54,5,51,18,2,0,6,11,3,0.33445946
최동수,Twins,30,106,268,300,65,48,13,0,4,28,31,26,2,59,0,3,3,6,3,1,0.24253731
허문회,Giants,30,92,209,233,55,38,11,0,6,18,21,18,0,37,4,1,0,4,3,4,0.26315789
서용빈,Twins,31,88,273,301,78,58,16,1,3,35,27,25,1,49,0,1,2,6,4,4,0.28571429
심정수,Unicorns,27,133,502,577,161,92,22,1,46,101,119,69,10,114,3,3,0,13,2,1,0.32071713
이숭용,Unicorns,31,125,422,480,120,81,18,2,19,63,76,40,2,54,12,2,4,11,7,2,0.28436019
김태균,Giants,30,67,145,164,28,18,7,0,3,11,16,14,0,46,2,0,3,2,1,2,0.19310345
최익성,Unicorns,30,45,75,95,21,19,1,0,1,10,8,11,1,15,4,2,3,0,2,1,0.28
김종훈,Lions,30,105,193,229,54,40,10,1,3,29,22,26,1,43,3,1,6,7,3,1,0.27979275
이호준,Wyverns,26,129,444,499,128,79,24,2,23,76,64,45,3,75,4,2,4,12,5,3,0.28828829
조원우,Wyverns,31,116,297,329,80,62,8,2,8,42,36,17,0,44,6,2,7,4,4,3,0.26936027
장재중,Twins,31,69,108,120,24,19,2,1,2,13,7,8,0,18,1,0,3,1,3,0,0.22222222
심재학,Bears,29,119,383,463,94,60,16,3,15,56,57,67,4,55,6,7,0,11,2,1,0.24543081
권용관,Twins,25,125,294,327,64,46,13,1,4,28,32,10,0,89,5,2,16,5,13,5,0.21768707
정수근,Bears,25,122,426,482,100,86,9,2,3,58,22,44,2,51,3,1,8,8,40,14,0.23474178
이용주,Unicorns,25,23,20,22,3,2,0,0,1,5,2,2,0,4,0,0,0,1,0,0,0.15
김승관,Lions,26,12,11,12,2,2,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0.18181818
박현승,Giants,29,94,346,379,90,66,15,0,9,37,35,25,0,62,2,5,1,8,6,5,0.26011561
마해영,Lions,31,133,532,596,172,97,40,2,33,92,116,46,5,74,12,6,0,14,2,0,0.32330827
안상준,Twins,29,41,49,59,12,11,1,0,0,7,3,6,0,13,3,0,1,2,0,1,0.24489796
김승권,Lions,26,59,84,92,15,11,3,0,1,6,14,3,0,22,1,4,0,1,0,0,0.17857143
강인권,Bears,30,38,51,56,15,14,1,0,0,4,1,4,0,10,0,0,1,0,2,0,0.29411765
심성보,Twins,29,72,149,166,32,24,4,1,3,13,13,13,0,34,1,0,3,1,2,0,0.2147651
최기문,Giants,29,123,383,415,109,75,22,4,8,34,50,27,5,44,3,0,2,9,1,4,0.2845953
장정석,Tigers,29,75,102,116,23,17,5,0,1,11,7,8,2,17,1,1,4,1,5,2,0.2254902
박재홍,Unicorns,28,112,432,481,120,81,24,0,15,57,67,41,2,94,4,4,0,10,12,8,0.27777778
정경배,Wyverns,28,75,153,174,43,29,11,1,2,19,14,9,0,37,6,2,4,4,0,1,0.28104575
하춘동,Lions,25,15,10,10,2,2,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0.2
이계성,Giants,25,69,124,135,27,19,7,0,1,13,7,10,0,30,0,1,0,2,2,2,0.21774194
김대익,Giants,29,91,303,332,80,65,12,0,3,36,21,23,2,52,0,1,5,4,6,3,0.2640264
장성호,Tigers,24,133,481,586,165,117,29,0,19,82,95,86,14,53,9,8,2,15,7,3,0.34303534
조효상,Eagles,28,24,21,21,5,1,3,1,0,2,2,0,0,6,0,0,0,1,0,0,0.23809524
홍원기,Bears,29,109,170,191,29,22,6,0,1,17,11,15,1,36,2,3,1,5,1,0,0.17058824
이영우,Eagles,28,133,476,564,150,99,26,1,24,96,52,73,6,103,8,0,7,14,13,12,0.31512605
임수민,Eagles,29,127,366,427,83,56,16,1,10,55,35,40,0,78,7,2,11,10,3,6,0.22677596
김수연,Eagles,25,126,199,217,40,33,6,0,1,31,6,9,0,40,2,0,6,1,21,9,0.20100503
김현민,Twins,28,16,18,18,3,1,1,0,1,1,3,0,0,7,0,0,0,1,0,0,0.16666667
손지환,Twins,23,111,290,330,62,48,9,0,5,25,24,14,0,51,10,2,14,8,5,2,0.2137931
안재만,Wyverns,27,5,17,20,5,3,1,0,1,3,2,2,0,4,1,0,0,0,4,1,0.29411765
진갑용,Lions,28,133,462,517,130,82,29,1,18,58,86,41,4,56,8,5,1,13,0,0,0.28138528
문희성,Bears,29,13,16,19,2,2,0,0,0,0,2,3,0,6,0,0,0,0,0,0,0.125
김일경,Unicorns,23,57,80,91,17,12,2,1,2,9,7,6,0,16,2,1,2,2,1,0,0.2125
조승현,Unicorns,24,31,43,50,7,4,1,0,2,3,7,2,0,18,1,0,4,1,0,0,0.1627907
정수성,Unicorns,24,50,13,16,2,2,0,0,0,6,0,1,0,4,1,0,1,0,6,2,0.15384615
최만호,Twins,28,93,129,158,32,24,4,2,2,23,12,13,0,31,6,0,10,1,5,4,0.24806202
송재익,Wyverns,28,116,70,78,16,12,3,1,0,13,5,4,1,31,3,0,1,1,8,3,0.22857143
이동욱,Giants,27,79,168,189,45,35,6,1,3,14,20,10,0,34,6,1,4,4,1,2,0.26785714
김창희,Tigers,28,114,310,350,67,50,12,0,5,28,35,27,0,79,4,5,4,15,4,0,0.21612903
백재호,Eagles,28,78,193,210,39,19,10,0,10,25,35,14,0,42,1,1,1,2,0,1,0.20207254
박연수,Twins,28,60,81,94,16,10,1,0,5,15,18,7,1,35,3,2,1,1,3,0,0.19753086
송원국,Bears,22,45,65,70,20,12,5,0,3,9,13,5,0,14,0,0,0,0,2,0,0.30769231
채종국,Unicorns,26,100,184,224,42,32,7,0,3,24,15,13,0,36,12,3,12,2,0,2,0.22826087
강동우,Lions,28,130,466,521,134,99,23,3,9,75,49,46,0,76,1,1,7,9,11,6,0.28755365
김지훈,Tigers,28,49,48,52,11,7,1,0,3,6,9,1,0,14,1,0,2,4,0,0,0.22916667
서한규,Unicorns,29,86,46,50,6,4,1,1,0,8,3,3,0,8,0,0,1,2,1,0,0.13043478
조경환,Wyverns,29,93,280,310,60,29,15,3,13,37,33,20,1,99,6,2,2,2,0,1,0.21428571
엄정대,Giants,27,51,64,74,16,12,3,0,1,14,6,5,0,18,4,1,0,3,1,0,0.25
윤재국,Giants,27,32,40,46,5,3,1,1,0,3,3,6,1,12,0,0,0,0,2,0,0.125
강혁,Wyverns,27,31,47,49,7,5,2,0,0,3,2,2,1,13,0,0,0,1,0,0,0.14893617
서성민,Unicorns,25,36,46,50,5,4,0,0,1,3,1,2,0,16,1,0,1,1,1,0,0.10869565
임재철,Lions,26,104,72,82,14,9,4,0,1,13,4,3,0,19,5,0,2,1,3,0,0.19444444
조성환,Giants,25,104,255,293,60,46,14,0,0,38,21,18,0,42,7,3,10,2,10,5,0.23529412
박경진,Giants,26,39,39,42,8,7,0,1,0,4,2,1,0,11,1,0,1,0,0,0,0.20512821
정성훈,Tigers,22,114,340,385,106,75,19,3,9,65,39,28,2,42,9,3,5,9,16,4,0.31176471
장일현,Tigers,26,81,132,145,33,22,8,0,3,11,19,11,0,24,1,0,1,3,1,0,0.25
황우구,Eagles,26,43,75,91,21,14,5,0,2,9,13,10,0,18,1,1,4,0,1,1,0.28
브리또,Lions,30,128,481,545,136,82,29,0,25,89,90,35,3,84,21,4,4,10,1,2,0.28274428
마르티네스,Twins,31,109,409,468,114,79,19,1,15,59,69,49,7,70,4,6,0,5,22,12,0.27872861
데이비스,Eagles,31,115,404,456,116,71,23,1,21,56,72,46,5,97,4,2,0,6,14,9,0.28712871
최경환,Bears,30,126,369,403,101,69,18,1,13,69,47,26,1,66,6,2,0,5,15,7,0.27371274
박기혁,Giants,21,66,136,146,33,27,6,0,0,15,8,9,0,38,0,0,1,6,6,2,0.24264706
이범호,Eagles,20,111,296,329,77,44,20,2,11,41,35,24,1,57,3,2,4,5,5,1,0.26013514
이우민,Giants,20,49,154,174,29,22,5,1,1,15,10,7,0,47,12,0,1,1,2,2,0.18831169
김태균,Eagles,20,105,298,344,76,58,11,0,7,25,34,41,2,103,2,2,1,13,2,1,0.25503356
박용택,Twins,23,112,375,424,108,65,28,6,9,68,55,38,1,109,6,4,1,11,20,5,0.288
고영민,Bears,18,16,10,10,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.1
폴,Unicorns,33,113,397,441,111,73,18,2,18,48,64,35,1,115,6,2,1,11,3,2,0.27959698
잉글린,Wyverns,26,78,248,279,70,46,18,0,6,33,36,23,0,47,5,3,0,5,0,1,0.28225806
신동주,Tigers,29,81,244,273,76,59,9,1,7,34,33,24,2,59,3,2,0,8,6,2,0.31147541
김민재,Wyverns,29,131,488,548,126,90,21,3,12,51,50,26,0,45,11,4,19,13,15,10,0.25819672
박경완,Unicorns,29,119,330,398,67,37,10,1,19,42,42,47,4,108,6,3,12,6,6,4,0.2030303
이종범,Tigers,31,123,485,546,142,97,25,2,18,93,59,43,5,63,13,1,4,7,35,5,0.29278351
김한수,Lions,30,127,486,541,151,110,23,1,17,69,76,35,2,61,14,4,2,15,4,2,0.31069959
김재걸,Lions,29,83,92,106,19,16,1,0,2,17,10,8,0,26,0,2,4,0,5,1,0.20652174
이승엽,Lions,25,133,511,617,165,74,42,2,47,123,126,89,5,109,15,2,0,11,1,2,0.32289628
박진만,Unicorns,25,126,401,466,88,52,24,0,12,47,57,47,2,85,5,4,9,6,2,5,0.21945137
김종국,Tigers,28,133,527,595,151,114,26,3,8,95,53,61,0,116,3,1,3,5,50,9,0.28652751
송지만,Eagles,29,131,488,557,142,84,18,2,38,84,104,58,4,136,9,2,0,14,8,3,0.29098361
이병규,Twins,27,109,389,444,114,77,25,0,12,54,43,50,12,57,2,2,1,6,9,6,0.29305913
조인성,Twins,27,124,362,391,97,65,21,2,9,36,48,14,0,82,5,5,5,11,3,0,0.2679558
김동주,Bears,26,120,415,487,132,85,21,0,26,63,79,52,2,61,13,7,0,8,1,1,0.31807229
우즈,Bears,32,119,407,469,104,58,18,3,25,53,82,50,3,123,5,7,0,11,5,2,0.25552826
홍성흔,Bears,25,127,432,484,125,90,17,0,18,51,70,37,1,63,5,3,7,17,5,3,0.28935185
이진영,Wyverns,22,128,419,475,129,86,22,8,13,73,40,42,3,57,5,3,6,7,11,12,0.30787589
페르난데스,Wyverns,27,132,499,556,140,71,24,0,45,81,107,49,2,114,7,1,0,8,4,4,0.28056112
